,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
17340,-0.0023597318447321487,90,84,65,57,43,49,35
17341,0.030262625723898706,26,38,66,43,24,41,90
17342,-0.008133414447060172,78,52,63,35,21,41,26
17343,0.009757400400623116,8,73,39,29,25,29,78
17344,-0.006615195493177017,80,77,63,43,34,23,8
17345,0.020698682072576302,95,51,48,17,33,33,80
17346,0.025190175646412127,16,29,10,9,25,19,95
17347,-0.017712589710608073,26,34,17,11,30,21,16
17348,-0.04033411846811474,67,39,32,26,30,34,26
17349,0.006758269988275112,32,17,18,30,13,30,67
17350,-0.013148144135555095,26,26,11,32,28,26,32
17351,-0.0035624838068918367,14,37,15,37,35,29,26
17352,-0.00810375548245601,69,45,26,53,34,36,14
17353,0.015285466413285763,47,22,26,38,35,33,69
17354,-0.008626561705136204,23,12,45,25,39,39,47
17355,-0.010219625948889144,35,44,60,47,38,37,23
17356,-0.011394028364845044,26,65,62,48,40,32,35
17357,0.002635018250567889,78,79,72,48,51,26,26
17358,0.014020294902256758,65,64,53,45,46,29,78
17359,0.02325071095039144,65,53,16,43,37,19,65
17360,-0.015595704053154913,52,37,36,30,30,16,65
17361,0.0007695766463751141,49,13,35,26,22,23,52
17362,0.006553810000435201,37,34,22,34,13,27,49
17363,-0.017798370619865445,5,36,34,37,19,30,37
17364,-0.03161528527434687,93,70,73,64,34,56,5
17365,0.01479396816062506,43,45,38,44,20,39,93
17366,0.0011859303244905472,33,55,42,37,32,46,43
17367,-0.01858914037607517,65,44,51,25,43,58,33
17368,-0.001006036217303885,59,47,47,23,41,52,65
17369,0.009485675755545042,22,43,51,21,49,56,59
17370,-0.011231099734141048,44,65,60,24,47,58,22
17371,0.009518270009763574,67,71,47,40,55,62,44
17372,-0.011474851019963928,62,49,17,45,58,67,67
17373,0.013587261941929496,55,33,18,39,52,69,62
17374,0.010962881912297108,44,4,17,46,60,59,55
17375,0.006949741503517126,25,17,13,43,59,75,44
17376,0.0058008942157286025,5,26,36,60,68,87,25
17377,-0.02948537106975468,78,34,61,81,86,91,5
17378,0.004930142458669407,25,42,56,68,79,83,78
17379,-0.00036567781291407814,19,69,78,79,79,87,25
17380,-0.005159220660033047,79,87,86,87,91,90,19
17381,0.017870818430464785,79,86,81,80,92,83,79
17382,0.012918817316585509,51,58,73,80,84,78,79
17383,0.0032026339419337635,77,71,72,85,79,78,51
17384,0.011618451103882377,20,60,73,66,78,71,77
17385,0.005891310968977104,74,66,72,88,84,72,20
17386,-0.006514305969213653,73,76,65,94,82,68,74
17387,0.009050780329928232,35,57,81,86,78,65,73
17388,-0.005672897601596061,82,66,79,81,81,73,35
17389,0.029679712759686394,36,73,56,78,61,61,82
17390,-0.003089690051554239,64,88,86,78,63,60,36
17391,0.0033636343331917558,92,70,95,80,59,82,64
17392,0.030989794414560512,64,69,65,70,43,60,92
17393,0.011463840689414306,5,86,57,67,52,64,64
17394,-0.012825111282786959,91,84,79,61,61,70,5
17395,0.02557040586298931,93,50,55,34,41,57,91
17396,0.03786985144759058,11,22,24,23,52,45,93
17397,-0.04849616706563953,30,39,55,34,48,43,11
