,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
6290,-0.020903973247391797,55,79,90,91,74,82,6
6291,0.01539124545958259,53,69,88,79,70,86,55
6292,-0.003454606377807368,85,96,93,82,73,91,53
6293,0.01389560116179478,55,85,91,74,69,90,85
6294,0.006739310557450251,91,90,88,73,78,89,55
6295,0.03257576888066493,43,81,83,56,73,85,91
6296,0.008320794462834956,87,77,68,52,82,85,43
6297,0.002786355909186966,69,72,62,43,82,85,87
6298,-0.024109395399974587,55,45,50,43,82,85,69
6299,0.002336873902284209,77,51,21,50,78,86,55
6300,-0.001522795262632992,10,37,9,63,79,83,77
6301,-0.007977194093855,65,22,18,86,90,84,10
6302,0.0060743929284063905,56,15,22,91,94,92,65
6303,0.01100867410161088,7,13,35,93,94,92,56
6304,-0.02325784056469493,57,52,77,90,91,93,7
6305,-0.0018315106822014426,31,65,83,95,89,95,57
6306,-0.012427399456897859,70,85,95,96,93,94,31
6307,0.012887258243059696,81,95,95,97,94,94,70
6308,0.015596924798963132,75,96,95,95,93,90,81
6309,0.026119722531472208,82,92,91,91,89,85,75
6310,-0.0052964933906578535,91,92,87,86,91,84,82
6311,0.02682761175598913,83,54,74,70,82,81,91
6312,0.018600336472696988,47,43,84,60,67,70,83
6313,-0.01410612143665424,23,69,83,63,68,62,47
6314,-0.020557200334016645,67,96,86,71,66,73,23
6315,0.0033921199226110144,82,87,68,76,67,72,67
6316,0.016481361041428055,93,74,56,67,68,61,82
6317,0.0037302993565233593,49,34,34,43,56,47,93
6318,-0.006577728367611614,43,42,38,38,44,43,49
6319,0.0028284746882483174,31,39,41,44,59,48,43
6320,-0.0089516813815258,47,60,65,65,60,63,31
6321,0.010017824391000074,53,51,70,69,64,67,47
6322,-0.01646883066728999,69,68,60,69,60,65,53
6323,0.015537838325979882,39,64,51,51,52,66,69
6324,0.0052288395399866525,77,65,55,66,53,63,39
6325,0.02113492984156751,71,38,61,55,58,72,77
6326,0.01894460726371849,30,31,65,46,58,73,71
6327,-0.020926140236845803,42,69,63,49,67,72,30
6328,-0.007421899586681491,43,72,57,52,70,73,42
6329,0.006121630464610561,78,82,72,50,68,65,43
6330,0.01846755815453416,72,38,57,56,78,70,78
6331,0.012433953126445465,49,46,30,50,70,63,72
6332,0.001880867488796678,13,47,34,56,61,65,49
6333,-0.01027356607133223,76,60,40,65,67,66,13
6334,0.011510689276884143,47,24,28,55,56,61,76
6335,0.01304309362939704,35,21,54,73,69,66,47
6336,-0.021251264956247518,43,33,65,78,69,61,35
6337,-0.0004435525312244115,23,69,75,76,74,74,43
6338,-0.008479394160427313,50,77,78,79,71,69,23
6339,0.013557442459691815,91,89,79,82,73,77,50
6340,0.023302126618048646,67,74,83,70,68,52,91
6341,0.0040661077630264044,77,56,79,66,52,45,67
6342,0.019212596632245397,60,76,60,66,56,46,77
6343,0.010335367431802078,16,73,56,54,50,52,60
6344,-0.008083931403534694,93,73,60,56,59,65,16
6345,0.028933357596107042,57,35,44,40,36,61,93
6346,0.017008142894667788,26,24,36,36,37,64,57
6347,-0.042253199007421534,43,61,62,56,41,70,26
6348,0.005022295775295449,34,64,55,51,57,71,43
6349,0.011208925302885088,79,78,54,57,64,69,34
6350,0.01372485494654363,47,43,43,38,65,80,79
6351,0.0003948190314559952,70,38,43,38,69,81,47
6352,0.009956851658979415,21,30,35,27,68,69,70
6353,-0.008567534237684193,39,44,47,53,69,69,21
