,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
18360,0.0064660168116437156,51,14,9,12,18,18,70
18361,0.014417959951486425,30,15,16,13,13,17,51
18362,-0.007663399896838841,11,13,17,9,13,8,30
18363,-0.007508349382023827,21,27,48,14,22,15,11
18364,-0.0013025112904601064,40,38,39,34,26,25,21
18365,0.009263468272006749,43,71,41,43,30,21,40
18366,0.008162405866032563,38,38,29,26,24,21,43
18367,-0.011859739306039896,75,47,30,26,13,24,38
18368,-0.02017100986964404,3,13,13,22,17,21,75
18369,-0.013078161246035114,56,29,48,34,34,24,3
18370,-0.007062860634834856,17,18,56,30,21,20,56
18371,-0.005864828553069801,21,66,40,26,27,17,17
18372,-0.0058306328908092064,62,86,47,14,30,37,21
18373,0.013096582886190422,80,49,44,22,34,30,62
18374,0.0037915027816166624,71,18,30,31,17,30,80
18375,0.001988283330374596,8,21,25,16,16,17,71
18376,-0.022421991600430347,42,41,27,27,16,18,8
18377,0.0059823787520805185,55,49,8,29,39,21,42
18378,0.006902613383335421,37,24,17,35,32,31,55
18379,0.014939220210766546,60,7,42,26,42,20,37
18380,-0.01720711663900132,17,15,26,26,26,17,60
18381,-0.010456911509543088,2,60,39,21,26,13,17
18382,-0.024651661307609873,94,88,82,82,62,34,2
18383,0.012254174185148736,82,49,58,51,47,26,94
18384,4.5684003745938284e-05,16,23,14,46,21,13,82
18385,-0.011314363143631434,48,53,37,43,27,18,16
18386,0.002218097867910052,47,32,25,34,17,29,48
18387,-0.015278319496294657,69,43,59,38,21,29,47
18388,-0.0004678258351247244,15,12,48,46,27,48,69
18389,-0.005736751758126157,55,78,72,39,23,49,15
18390,-0.0015370325320123168,19,71,61,34,22,42,55
18391,0.0012843508492217381,94,91,58,23,42,48,19
18392,0.007810930839786678,43,35,24,14,23,30,94
18393,0.008031134707099818,73,23,45,26,49,20,43
18394,0.017208237986269914,12,8,15,12,34,17,73
18395,-0.004657836895990197,26,64,18,14,43,15,12
18396,0.0058996036382799035,61,47,11,34,47,13,26
18397,-0.013114161032853122,85,18,18,34,39,19,61
18398,0.007597935913062238,8,4,17,54,18,10,85
18399,-0.01002526049889485,13,16,17,56,31,14,8
18400,-0.007232260809207136,8,63,20,61,24,13,13
18401,-0.01596324817397632,80,66,82,74,34,17,8
18402,0.013691440058071436,84,33,69,57,45,21,80
18403,0.01864491616044428,11,49,81,30,20,9,84
18404,-0.019322162475735816,21,84,81,48,28,15,11
18405,0.0064561041060822175,92,96,86,42,25,15,21
18406,0.010758667650229814,58,72,55,14,4,7,92
18407,0.0037248826718914154,97,61,43,26,9,5,58
18408,0.02395782303403537,21,20,8,5,3,0,97
18409,0.002502338634237544,37,23,10,5,8,0,21
18410,-0.002984517813840681,37,8,3,2,2,0,37
18411,-0.003021990794551121,26,10,0,1,1,0,37
18412,0.0033118761078458907,5,4,28,5,2,1,26
18413,-0.009357454772301987,65,14,30,4,1,0,5
18414,0.0024783434474451305,12,48,15,10,1,1,65
18415,-0.006557905151982291,20,49,22,12,1,1,12
18416,0.0070093728638791495,91,50,12,12,1,7,20
18417,-0.013385304741438508,14,4,7,4,2,12,91
18418,-0.006710190178824793,24,0,4,0,0,16,14
18419,0.008646358222629269,15,16,13,0,3,21,24
18420,-0.006722708193513839,4,8,16,2,5,19,15
18421,-0.015906953835131854,69,50,21,2,26,48,4
18422,0.009617884065505677,10,23,6,4,33,30,69
18423,-0.014018431228340013,82,32,4,4,44,48,10
18424,0.013541901965213432,25,13,4,5,33,41,82
18425,-0.00284932370794988,21,1,4,11,30,48,25
18426,-0.005454749103942613,30,7,4,31,62,67,21
18427,0.0056092451172533595,5,11,10,59,52,73,30
18428,-0.017746111123404074,25,8,13,78,78,83,5
18429,-0.024436049649217417,27,26,20,83,71,91,25
18430,0.0019790844301210697,4,11,52,76,82,95,27
18431,0.0006276444935016112,91,69,90,97,91,96,4
18432,0.022698598906571558,6,66,92,82,86,95,91
18433,0.00014389285516624994,78,91,93,92,93,98,6
18434,-0.006149344363284293,88,97,95,85,96,98,78
18435,-0.04025676488909069,92,92,87,83,98,100,88
18436,0.018988295033996128,94,86,90,81,92,98,92
18437,-0.006328572650303732,36,23,38,75,91,97,94
18438,-0.015429954741606132,47,76,60,78,91,92,36
18439,0.0023314941607148754,15,44,42,89,92,93,47
18440,-0.014851690951796948,98,82,74,95,96,93,15
18441,0.02155263940204688,1,16,55,82,89,88,98
18442,-0.011118460423950371,84,72,82,96,97,93,1
18443,-0.0006085724778341907,13,69,81,91,94,93,84
18444,0.002440230138945898,80,88,94,93,93,95,13
18445,-0.014184838398606403,80,86,94,94,92,92,80
18446,0.011314779471907066,82,95,94,96,93,90,80
18447,-0.011915616710875376,86,97,96,96,94,91,82
18448,0.018510310475104985,89,90,94,95,91,86,86
18449,0.027376318671191502,95,95,90,90,83,82,89
18450,0.017855763394581503,22,70,83,73,65,81,95
18451,0.010764082543223584,86,81,87,78,73,81,22
18452,0.008731462519972144,59,82,87,73,69,79,86
18453,-6.75067506750171e-05,62,82,80,72,69,81,59
18454,-0.004413379035329457,86,93,78,65,70,72,62
18455,0.006289733531719133,45,57,36,34,70,66,86
18456,0.00012400653852662202,88,60,48,36,73,54,45
18457,0.018263424937438263,9,13,28,30,66,46,88
18458,-0.006534606041944668,55,37,44,46,73,47,9
18459,0.012984762542887829,19,47,43,56,67,52,55
18460,0.008222975412604637,65,68,40,85,75,60,19
18461,0.03663233642828678,66,55,34,78,61,58,65
18462,-0.04733258183993183,44,34,39,78,58,38,66
18463,-0.02975313602071328,56,30,52,81,49,26,44
18464,0.005227848953308412,26,46,64,66,54,45,56
18465,0.006015461881383688,52,76,86,80,68,66,26
