,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
4760,-0.019249404363516187,87,67,80,95,93,98,8
4761,0.029285864535128162,39,32,39,96,93,95,87
4762,-0.0063920578246102755,41,65,38,98,94,95,39
4763,-0.0017282628350464568,33,52,80,98,97,95,41
4764,0.001647515317016124,91,51,96,97,98,95,33
4765,0.03255193347911134,13,70,95,92,96,96,91
4766,-0.004815788484699879,33,96,98,97,97,92,13
4767,-0.012946109984526166,94,98,99,98,95,96,33
4768,-0.0066153581593511035,99,99,95,96,94,91,94
4769,0.04701101234985239,47,92,82,80,80,65,99
4770,-0.010009076011138651,99,94,74,89,86,62,47
4771,0.036382657869934,81,30,34,86,58,47,99
4772,0.010560885102751438,21,4,26,76,71,26,81
4773,0.0051179150001055,14,25,58,73,69,44,21
4774,-0.01858233804108456,13,64,69,76,58,43,14
4775,-0.013400074156470154,85,90,91,79,56,60,13
4776,0.0030496875929781893,66,71,92,72,50,70,85
4777,0.011901737747796126,89,90,88,82,40,51,66
4778,0.01819954937003776,34,91,72,67,43,47,89
4779,0.0126342583969703,86,85,73,49,25,54,34
4780,-0.0015671218228978654,89,61,43,21,28,43,86
4781,0.025945092988962196,15,8,12,3,21,34,89
4782,-0.0041718947289257615,21,26,57,7,17,31,15
4783,-0.02106142123423693,25,28,49,17,27,33,21
4784,-0.020495030903849853,51,83,21,16,39,38,25
4785,-0.0002314643535409333,43,64,17,33,45,43,51
4786,0.0007214746942751926,96,22,21,50,54,37,43
4787,0.009938333627347971,11,3,4,12,35,9,96
4788,-0.018839952589693957,1,4,10,22,38,14,11
4789,-0.01851513321774056,11,28,30,61,54,42,1
4790,-0.014535661319819091,66,73,67,69,65,59,11
4791,0.018066184630034062,29,31,82,75,52,56,66
4792,-0.0255969153731318,87,73,70,74,47,69,29
4793,0.02629784837470206,6,74,62,56,27,62,87
4794,-0.004215377179405455,85,77,76,65,52,68,6
4795,0.02419618446236904,87,71,64,58,54,62,85
4796,0.032466924430468065,4,40,62,27,41,45,87
