,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
9520,0.002273011115274004,63,65,53,20,43,30,52
9521,0.01717523311059721,45,56,54,17,37,23,63
9522,-0.005251877836974339,73,55,43,17,34,21,45
9523,0.00812784410845957,52,49,31,13,21,8,73
9524,0.005894745475142128,48,37,20,30,20,3,52
9525,0.01154711659113783,52,28,7,30,18,2,48
9526,0.009849147297375184,17,13,6,22,17,2,52
9527,-0.017299311011973684,45,11,11,30,18,4,17
9528,-0.034104520265400895,21,6,24,26,13,4,45
9529,-0.006650144160511906,20,20,62,35,9,1,21
9530,-0.018733740595584747,29,49,75,40,11,2,20
9531,-0.0028982846985059485,40,86,79,31,8,2,29
9532,-0.0003428461055580145,80,91,79,28,11,5,40
9533,0.0182166826462129,94,81,43,17,3,2,80
9534,0.0106187390682142,42,21,21,4,1,0,94
9535,-0.0057948533007938785,37,22,23,8,2,4,42
9536,-0.01108022414492238,30,25,16,3,0,3,37
9537,0.0036480423643630014,26,26,17,5,1,1,30
9538,-0.0015910314779458143,39,19,7,2,0,4,26
9539,0.015192855332408994,52,18,3,1,0,37,39
9540,-0.019448938617180892,14,4,4,0,7,30,52
9541,-0.012559307842589962,29,13,2,0,4,50,14
9542,0.0007560544551832303,14,17,10,8,2,74,29
9543,-0.026209166877690482,34,9,7,6,16,78,14
9544,-0.01765264098618935,29,18,4,9,65,78,34
9545,-0.007607135346664019,12,10,8,38,60,77,29
9546,-0.00885829893473844,63,12,10,43,80,82,12
9547,-0.00965231906950037,8,7,38,20,87,68,63
9548,-0.02279364689580177,23,25,33,61,90,74,8
9549,-0.0035524056296671884,21,80,60,94,92,78,23
9550,-0.011771055983763934,62,69,82,90,93,81,21
9551,0.015336253271777787,93,78,78,94,94,86,62
9552,0.005359874113482821,6,65,29,94,78,77,93
9553,-0.003868242649899823,66,69,75,97,84,81,6
9554,0.014557830402166738,87,39,95,94,80,76,66
9555,0.02924266182498436,17,39,82,91,71,70,87
9556,0.004393236074270446,8,95,93,93,82,74,17
9557,-0.027515047291487568,97,95,99,92,90,79,8
9558,0.013981663540961751,98,94,98,82,78,62,97
9559,0.05415406119557309,33,95,82,37,45,22,98
9560,-0.0021971303566993283,88,97,88,43,55,21,33
9561,0.021641641739334142,96,81,56,34,28,21,88
9562,0.03148373717748676,37,27,4,22,8,9,96
9563,-0.0008247920417626675,38,17,3,25,8,18,37
9564,-0.006584863806231023,35,2,3,16,8,23,38
9565,0.010291898221757691,21,7,4,17,5,26,35
9566,-0.024102260972365785,0,5,30,19,13,29,21
9567,-0.01660070626874055,38,32,59,34,26,40,0
9568,-0.005132480650788973,32,59,63,30,32,39,38
9569,0.008044849061920045,52,79,63,28,47,39,32
9570,0.002293365794278745,86,85,71,28,56,50,52
9571,0.0130469096828294,73,47,37,20,41,50,86
9572,0.018318992580983903,69,45,25,17,36,41,73
9573,0.012547300321438692,4,13,8,16,26,30,69
9574,-0.013298806620296477,69,30,13,43,38,29,4
9575,0.01132799415329333,13,9,4,47,42,22,69
9576,0.004470908506961191,46,21,25,56,64,40,13
9577,-0.03598879496756435,28,10,27,57,54,43,46
9578,-0.0017367073206628893,31,33,49,56,44,53,28
9579,0.010469854552304536,28,44,76,60,42,43,31
9580,-0.003369498626509371,81,69,93,69,45,45,28
9581,0.00842496499977563,39,84,78,75,47,50,81
9582,-0.0014825059325110912,81,95,86,73,56,62,39
9583,0.010638779255385922,91,82,59,41,52,52,81
9584,0.020984872206850858,75,51,35,21,23,40,91
9585,0.008902676499834117,35,21,38,17,17,34,75
9586,-0.000993377483443636,47,34,67,30,34,32,35
9587,0.0103027040024255,30,50,55,30,48,33,47
9588,0.0019640294552043525,54,81,39,51,52,56,30
9589,-0.01722762390558008,69,69,19,31,44,55,54
9590,0.02075331921757351,85,26,13,18,40,60,69
9591,0.05653161029603604,20,3,19,26,30,60,85
9592,-0.02066344836584255,8,5,27,47,40,61,20
9593,0.004148743367469399,17,55,62,60,61,65,8
9594,-0.03978446152072035,54,73,64,68,67,63,17
9595,-0.06540471956458904,86,82,60,69,77,62,54
9596,0.013962983935862594,68,36,51,55,79,48,86
9597,-0.030110614352886644,65,26,74,48,73,56,68
9598,-0.00545264630628739,10,39,55,56,60,52,65
9599,-0.013154410652141069,32,82,59,68,65,59,10
9600,-0.005305339203070192,89,82,70,75,60,73,32
9601,0.005343143281351771,85,56,48,78,47,55,89
9602,0.0257198702123842,36,34,34,64,46,47,85
9603,-0.02097340930674263,18,33,56,60,44,44,36
9604,0.006115039174469761,60,47,65,59,56,50,18
9605,-0.02490380404908088,45,75,73,56,78,45,60
9606,-0.006120710409837749,44,74,93,50,67,47,45
9607,-0.021084118926758544,91,86,90,70,61,47,44
9608,0.02682955206515425,59,89,65,47,47,36,91
9609,0.005319596889650002,85,85,52,49,40,39,59
9610,0.005896886839071192,93,44,26,70,20,33,85
9611,0.04072586570015169,9,7,1,26,8,25,93
9612,-0.019068987551588038,14,13,28,24,14,27,9
9613,-0.014586686866774,21,4,25,27,21,30,14
9614,-0.01649267561300416,38,56,46,31,30,30,21
9615,-0.014925510054307978,8,52,89,26,37,29,38
9616,-0.00941891689271157,90,78,83,39,56,28,8
9617,0.020281483816534832,29,86,39,20,34,13,90
9618,-0.00038925291244595867,60,78,42,27,33,25,29
9619,0.013488254135239464,96,52,32,21,28,31,60
9620,0.05227627651372901,4,4,5,10,6,8,96
9621,0.01280851298119523,16,17,13,33,12,22,4
9622,-0.06342613644354222,23,17,17,34,16,20,16
9623,-0.034051956402628036,40,21,26,35,29,17,23
9624,0.0018554643197385976,25,27,37,40,40,32,40
9625,0.005175676600013945,56,52,63,46,43,30,25
9626,-0.013175953884161484,49,55,65,30,46,23,56
9627,-0.03296794154891869,45,59,52,30,35,24,49
9628,-0.021611495476317244,66,70,55,39,35,19,45
9629,-0.00830511480227325,66,53,48,47,35,24,66
9630,0.0031427361287590387,73,33,27,30,24,17,66
9631,0.004779191154878904,19,16,8,35,12,13,73
9632,-0.003050539678229658,38,30,21,34,19,20,19
9633,-0.0018168343038644785,40,24,39,26,13,17,38
9634,0.005193588897639323,38,21,52,38,19,15,40
9635,-0.02743333153922256,24,45,41,31,21,22,38
9636,0.0015051748158960712,32,78,69,34,34,41,24
9637,-0.016455752988340455,86,72,56,33,37,45,32
9638,0.01908898217031729,76,69,28,19,28,38,86
9639,0.013897316612729194,12,21,29,14,13,34,76
9640,-0.011792924245452752,85,32,34,23,27,27,12
9641,0.020191935970364398,13,22,6,17,34,12,85
9642,-0.008888346203400399,24,39,27,28,46,20,13
9643,-0.012428739537030388,78,31,27,36,47,39,24
9644,-0.004623191285056838,28,22,24,18,44,42,78
9645,-0.00694621410780194,17,16,26,30,32,51,28
9646,0.0017168901643191956,46,41,44,55,26,63,17
9647,0.01144787033798078,26,36,41,64,25,55,46
9648,0.005657904104598099,70,62,43,67,40,63,26
9649,0.010118914162672521,30,43,20,60,56,52,70
9650,-0.02988853869135555,61,39,43,47,62,56,30
9651,0.007683591520755595,49,20,68,28,73,63,61
9652,-0.034774833749790623,27,39,69,28,62,73,49
9653,-0.006424849095365337,11,74,69,44,62,81,27
9654,-0.02555283314911994,82,83,84,73,64,83,11
9655,-0.0004249269898172203,89,80,58,70,55,82,82
9656,0.014011461430289307,62,55,9,64,47,86,89
9657,0.003841707495458424,39,12,12,39,67,78,62
9658,0.003987303793070661,60,9,16,43,78,81,39
9659,-0.004844089464400071,5,8,41,42,65,71,60
9660,-0.032134546062938314,12,34,72,60,86,83,5
9661,-0.00268869194568,43,82,86,69,92,79,12
9662,-0.01184525103238432,84,91,76,90,90,76,43
9663,0.015221203924567163,84,83,65,90,86,74,84
9664,0.0062205242849266975,70,48,46,85,81,78,84
9665,0.00946742818279489,71,47,43,77,72,77,70
9666,-0.0013699317349509244,27,21,38,82,68,80,71
