,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
3570,-0.004633032756682587,13,86,79,79,85,90,33
3571,0.002747695874142586,92,95,86,85,91,93,13
3572,0.015724300845843198,92,73,56,86,91,94,92
3573,0.01569438612717655,91,42,41,82,82,92,92
3574,0.02301344265345429,11,13,36,73,78,90,91
3575,-0.002399298575428755,30,33,65,84,86,92,11
3576,0.003897452976813432,25,57,81,86,89,94,30
3577,-0.01431150782794943,58,80,88,90,93,95,25
3578,-0.029380916344711294,79,86,91,91,95,93,58
3579,0.012608463515159095,84,95,87,87,94,94,79
3580,0.0036295366799088398,81,89,84,90,94,94,84
3581,0.011945189447505777,93,75,84,93,95,91,81
3582,0.024511949225533455,55,30,77,93,93,88,93
3583,0.011002842636722354,19,46,65,94,91,91,55
3584,-0.017199305038471113,64,93,78,92,90,92,19
3585,-0.0009422733584606435,77,79,84,91,91,90,64
3586,-0.0007195770552053117,89,70,91,90,90,88,77
3587,0.02256497159108184,36,69,91,92,85,86,89
3588,0.001833770622304387,52,89,91,91,89,86,36
3589,0.018263178355486742,82,91,95,91,86,90,52
3590,-0.005216690117087475,86,90,84,91,82,88,82
3591,0.020524608747677583,91,67,77,79,78,87,86
3592,0.02192059416008596,42,36,78,48,69,77,91
3593,-0.016677811928453856,50,72,74,54,72,75,42
3594,-0.011743343423477492,39,87,79,61,80,81,50
3595,-0.005337480559875485,85,78,79,62,81,82,39
3596,0.017791566417626914,87,73,70,56,79,82,85
3597,-0.00032702146737706434,23,63,22,49,66,67,87
3598,-0.012872899640950064,65,60,39,57,67,66,23
3599,0.01286767808022682,76,18,32,68,72,68,65
3600,0.005523361869288923,29,13,28,68,71,69,76
3601,0.003373294996243725,15,25,50,79,80,80,29
3602,-0.03566781461520463,73,64,78,79,82,85,15
3603,0.017610178482667438,57,66,71,77,75,79,73
3604,0.011449236787961059,52,76,83,84,77,81,57
3605,0.00971118140265026,78,79,90,89,83,82,52
3606,0.024990708554688323,68,84,88,86,84,82,78
3607,-0.0098300469097371,47,86,72,79,84,76,68
3608,-0.004634757014621793,85,90,74,71,78,79,47
3609,0.02654268284590655,74,60,69,60,71,60,85
3610,0.01451415286984403,70,34,73,64,68,65,74
3611,0.01210987004374253,20,45,52,68,60,64,70
3612,-0.009972185808691305,42,80,60,73,60,69,20
3613,0.00029014322729237213,78,78,53,73,65,69,42
3614,0.012145066962913731,86,48,43,63,52,65,78
3615,0.025287147061775258,37,16,51,56,51,59,86
3616,-0.02110688932706084,25,36,69,56,58,55,37
3617,-0.004079914442396415,21,68,78,59,67,73,25
3618,-0.00883203348775108,66,84,74,66,68,77,21
3619,0.01824353185958172,83,88,80,63,69,83,66
3620,0.018806562409336317,85,66,60,55,59,81,83
3621,0.0116909093060964,52,49,45,50,42,77,85
3622,0.012120094105019907,43,49,36,49,55,73,52
