,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
17170,0.016193450003630927,93,43,75,53,21,64,92
17171,0.032219563525240025,17,21,59,35,41,53,93
17172,-0.010328397386516142,8,63,66,34,43,65,17
17173,-0.008587770065002331,54,90,65,55,67,70,8
17174,0.006645937265085777,92,85,62,36,76,73,54
17175,0.03286904145687264,81,24,25,4,60,69,92
17176,0.01523982419262371,26,21,12,20,47,57,81
17177,-0.013926428415802605,15,23,16,27,62,59,26
17178,-0.04399984237518073,60,42,39,65,69,60,15
17179,0.004433060225158768,34,24,14,72,71,57,60
17180,-0.012821657828635202,41,41,3,75,81,56,34
17181,-0.0004351998571651139,18,14,58,73,77,58,41
17182,-0.006948061302512132,78,9,69,87,84,62,18
17183,0.01799865757427055,13,59,90,84,73,55,78
17184,-0.01908266017483684,4,85,95,85,73,66,13
17185,-0.01762662854720265,100,97,96,98,75,69,4
17186,0.02411912051210674,43,93,73,80,56,35,100
17187,0.006081853005085014,96,93,86,80,56,23,43
17188,0.028020057916947397,84,51,66,52,35,21,96
17189,0.03041466453105524,30,47,56,30,20,16,84
17190,-0.024524327577426952,36,67,74,32,17,12,30
17191,-0.0041319694568506815,80,71,64,39,18,40,36
17192,0.017026139960145237,56,65,51,22,4,30,80
17193,-0.01061750874161349,52,54,30,14,8,23,56
17194,-0.010891884141095542,78,51,17,18,13,22,52
17195,0.006564172435094218,27,16,13,7,6,17,78
17196,-0.004288366799073184,48,17,15,5,30,17,27
17197,-0.014709214073721718,14,16,14,3,37,21,48
17198,-0.017550498024595185,39,38,21,14,39,36,14
17199,0.001314953698028587,27,38,39,25,34,43,39
17200,-0.010197272271030178,55,49,39,20,37,44,27
17201,0.01158742733450113,45,48,24,52,35,45,55
17202,-0.017684808163399457,49,36,8,56,43,51,45
17203,0.009214245023699386,60,26,22,46,50,44,49
17204,0.011966261634642759,22,1,28,37,50,42,60
17205,-0.00043637096007209664,33,35,19,43,57,45,22
17206,0.00872455573049824,3,57,74,53,59,55,33
17207,-0.031746725606657485,95,53,91,75,73,61,3
17208,0.01330505846917074,49,71,65,63,58,51,95
17209,0.009107264580004326,4,85,55,72,52,47,49
17210,-0.015652499120028196,99,95,77,85,60,55,4
17211,0.044083446743268695,66,23,22,40,38,26,99
17212,0.007031706287478956,18,12,30,42,28,19,66
17213,-0.006423478445725106,31,27,46,49,41,30,18
17214,-0.01044426503530693,32,58,72,47,35,34,31
17215,0.009539443475066413,68,68,68,43,39,31,32
17216,-0.009629486465284942,64,69,59,43,30,26,68
17217,0.005521514472541122,71,64,67,36,24,24,64
17218,0.0035794594098481625,69,52,51,36,25,23,71
17219,0.020165962477030952,48,54,29,21,22,20,69
17220,0.0012656299438669196,35,42,18,25,20,17,48
17221,-0.003142449942758252,78,26,43,15,22,27,35
17222,0.019386953104532312,26,6,17,11,15,17,78
17223,5.954259379548078e-06,8,42,37,22,17,22,26
17224,-0.011268036806565296,26,40,39,30,20,39,8
17225,0.0005301258754439875,80,69,46,31,21,31,26
17226,0.028204755502259093,25,27,17,24,29,16,80
17227,-0.04235105790645877,65,43,21,19,27,19,25
17228,0.012270586992003674,19,10,22,17,28,21,65
17229,0.007053620523493454,48,17,30,21,47,31,19
17230,0.0017353707652214554,19,30,23,19,28,24,48
17231,-0.0077340793154516705,23,49,39,39,28,21,19
17232,-0.006040072434137622,83,65,33,28,27,22,23
17233,0.011868874939414464,39,29,23,30,26,8,83
17234,0.002655066554458463,35,24,18,55,37,11,39
17235,-9.481481481488084e-05,45,27,16,39,33,10,35
17236,0.0009846723295212634,25,22,46,30,24,4,45
17237,0.0030164745920024942,49,24,39,33,30,10,25
17238,0.00901090193065035,20,58,39,47,8,8,49
17239,-0.026059298497950637,24,48,78,60,19,26,20
17240,0.0011179920628416882,93,56,60,60,29,35,24
17241,0.06490721752301654,15,65,31,32,7,26,93
17242,-0.02237646327566556,41,58,44,39,11,30,15
17243,0.026445991505757768,92,54,60,25,17,44,41
17244,0.008891609450726978,5,20,46,2,22,30,92
17245,-0.08610447881702943,31,59,47,17,32,34,5
17246,-0.013366108465202031,56,78,39,4,29,38,31
17247,-0.033471008474995734,71,47,31,5,24,39,56
17248,-0.003725843657025107,80,22,4,3,31,33,71
17249,0.01317338011280378,19,5,2,10,32,30,80
17250,-0.012244405573315742,23,3,8,30,34,49,19
17251,-0.022998789255445632,25,6,4,34,43,52,23
17252,0.002438133699948386,1,18,5,30,43,56,25
17253,-0.04839583397213787,69,25,31,65,62,74,1
17254,0.023720336500230088,56,18,54,66,60,81,69
17255,-0.02633040094135386,3,16,60,60,78,79,56
17256,-0.02892263553620888,46,89,86,81,90,92,3
17257,-0.02091263960325085,47,89,82,86,91,91,46
17258,0.005400036032702228,96,88,91,86,95,91,47
17259,0.038029770780156236,65,43,83,66,87,85,96
17260,-0.002032807392760572,39,69,60,84,83,83,65
17261,0.015219484217210422,34,84,73,85,83,83,39
17262,-0.01171111898375432,91,69,80,89,87,86,34
17263,0.016012258582035917,83,63,59,81,78,85,91
17264,0.0028930201376891067,6,41,34,85,82,82,83
17265,-0.0245724346076458,80,70,91,90,89,73,6
17266,0.009603420869538805,70,46,88,86,86,74,80
17267,0.006599597174084204,39,82,83,80,84,43,70
17268,0.003519175917755968,36,91,86,83,86,43,39
17269,0.00730681383643894,95,88,91,91,88,52,36
17270,0.0513340106155844,69,51,57,75,49,17,95
17271,0.038447651392916386,21,68,60,69,51,17,69
17272,-0.059266217672127926,65,67,65,79,24,17,21
17273,-0.024109677018376185,85,69,60,71,19,16,65
17274,0.019737085333713544,29,31,68,55,10,8,85
17275,0.006865268442100003,68,52,76,44,13,12,29
17276,-0.00975250131648231,34,79,64,42,10,19,68
17277,-0.03618249090235448,48,69,68,14,16,22,34
17278,-0.02023391580224565,92,72,69,10,13,13,48
17279,0.0077827056553658736,42,52,49,4,0,10,92
17280,-0.006888005215772708,56,47,13,4,3,4,42
17281,8.95919088552688e-05,71,56,26,2,5,0,56
17282,0.011254561469737023,26,7,2,4,6,0,71
17283,-0.004823730953025018,54,22,1,8,4,0,26
17284,0.008715950948143814,3,1,2,1,5,1,54
17285,-0.04635407380994816,65,7,6,7,3,1,3
17286,0.01727374772681589,0,1,3,8,3,1,65
17287,-0.04798592574617822,48,31,29,56,4,1,0
17288,0.005777688079939614,67,31,39,34,2,2,48
17289,0.009179483050165029,13,30,10,29,1,1,67
17290,-0.011105698520801566,38,50,38,15,1,4,13
17291,0.006586608957222628,55,20,66,13,3,3,38
17292,0.0066828358386057385,53,40,69,6,5,3,55
17293,-0.0028066754385135395,9,65,45,6,7,2,53
17294,-0.031118733606031013,80,88,59,3,9,1,9
17295,0.010617443008290815,84,52,17,1,3,0,80
17296,0.0268054286584436,60,24,10,2,3,1,84
17297,0.014908938118489038,13,3,1,2,0,3,60
17298,-0.002259957788421696,40,4,2,3,0,6,13
17299,0.0004724530921573767,2,1,2,3,0,28,40
17300,-0.051918075571217526,15,3,3,8,0,44,2
17301,-0.003996995424851546,3,3,11,10,4,47,15
17302,-0.05943985578919864,47,4,13,17,39,43,3
17303,-0.0016799179276738574,4,47,23,9,42,45,47
17304,-0.03320191425525043,15,44,73,21,79,51,4
17305,-0.030032148669558167,98,77,86,13,88,88,15
17306,0.028683353263782907,4,57,51,13,73,69,98
17307,-0.027836795561506308,78,86,63,57,73,69,4
17308,0.020182480707020774,91,80,23,53,68,73,78
17309,0.012471688191232566,26,13,2,73,39,53,91
17310,-0.02126805941115684,62,5,1,78,74,56,26
17311,0.013288490836444122,8,3,19,69,71,60,62
17312,-0.02705650622675193,12,0,52,63,61,82,8
17313,-0.005728291483436897,10,45,66,73,80,95,12
17314,-0.02747590256717336,3,90,98,87,86,95,10
17315,-0.01890961741094788,99,97,98,97,91,95,3
17316,0.023004951512402002,86,96,96,91,84,95,99
17317,0.029047845152640805,81,96,68,71,91,94,86
17318,0.0131422565387882,98,95,72,76,96,96,81
17319,0.05338238926220207,30,8,4,15,80,71,98
17320,-0.009151782888824234,45,9,37,21,91,78,30
17321,0.0030641741331223216,0,5,58,41,86,79,45
17322,-0.025191327846195044,65,85,51,89,92,86,0
17323,-0.005877334733284667,14,89,73,95,94,83,65
17324,-0.012578769175940807,98,64,76,95,91,78,14
17325,0.03461799532393095,75,43,37,94,82,62,98
17326,0.019530949634755768,4,22,36,93,83,50,75
17327,-0.03959530813445411,93,70,94,96,91,73,4
17328,0.0069362394758367705,33,60,95,95,86,58,93
17329,0.0035529943409131626,43,94,97,92,71,22,33
17330,-0.00476563789404183,78,98,98,94,82,20,43
17331,0.006311243979405301,98,97,97,94,64,24,78
17332,0.039582164285406174,95,90,81,67,20,14,98
17333,0.023652664183424044,33,68,63,31,6,4,95
17334,0.0016419852531135426,86,77,48,8,2,17,33
17335,0.02400645368889065,59,56,49,11,0,20,86
17336,0.005339967285865832,50,15,40,5,0,13,59
17337,-0.010798970582270084,65,41,27,4,4,21,50
17338,0.008986025275469878,1,41,14,4,4,41,65
17339,-0.02583629041904234,91,60,4,2,16,66,1
