,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
11560,0.00556978551004339,47,33,17,18,26,15,69
11561,0.01413933541525769,49,33,30,17,30,17,47
11562,-0.0038562990997189632,43,18,30,16,20,24,49
11563,-0.0015958779117615232,23,30,53,13,20,39,43
11564,-0.0008080201361478911,31,42,45,17,19,44,23
11565,0.006810557083411385,60,78,38,39,17,52,31
11566,0.011365870351897732,51,46,22,39,21,40,60
11567,-0.009083694083694029,76,34,30,32,26,42,51
11568,-0.01985743380855387,2,1,10,16,35,38,76
11569,-0.013209956664642973,27,26,22,23,55,46,2
11570,-0.014422481739776338,16,21,52,21,56,38,27
11571,-0.006199378011687906,46,56,69,23,53,43,16
11572,0.0012523781497653095,39,75,56,38,56,47,46
11573,0.008155098661515092,64,84,41,69,60,52,39
11574,-0.004416724480193368,86,58,35,69,52,41,64
11575,0.0062204958426352866,54,26,12,61,34,28,86
11576,-0.006632383332532354,20,16,12,47,30,25,54
11577,0.0014163624237673036,29,13,30,56,48,32,20
11578,-0.0009547883666936039,25,15,76,65,56,49,29
11579,0.009254958508669198,30,57,86,65,51,49,25
11580,-0.02453423499577345,31,91,93,55,53,54,30
11581,-0.005481202501849579,95,95,86,61,53,49,31
11582,0.024395621051471302,91,89,69,58,42,33,95
11583,0.010596893341781266,54,30,39,30,26,21,91
11584,-0.010083396512509557,64,24,23,19,22,17,54
11585,0.003007154954892677,6,30,16,14,21,16,64
11586,-0.011189948869384623,47,43,20,22,27,27,6
11587,-0.01537923097114624,67,26,46,30,29,31,47
11588,-0.0006725989897563568,30,9,39,29,32,28,67
11589,-0.0012561801375753356,12,55,36,34,26,19,30
11590,-0.014413304996656497,38,74,51,49,35,26,12
11591,0.007376529829592916,89,64,51,46,43,19,38
11592,0.00022014382730040083,56,28,31,29,37,16,89
11593,0.010891042370538171,13,20,42,35,37,15,56
11594,-0.0011720249762563473,45,43,47,29,29,22,13
11595,0.007252768128527931,42,69,47,32,21,30,45
11596,0.009831662749988146,69,63,43,43,17,35,42
11597,-0.009675471390865996,73,52,35,40,12,38,69
11598,0.00365005754288461,26,22,34,37,14,28,73
11599,-0.00017021624271473798,50,26,30,26,20,39,26
11600,0.0024639788138776093,30,48,24,17,26,38,50
11601,-0.0040717830195091675,46,35,54,15,40,44,30
11602,0.0013409296658564165,73,36,60,20,49,47,46
11603,0.012180922525750093,19,39,49,14,40,39,73
11604,-0.015111418722688175,37,69,41,26,46,55,19
11605,0.010809624406705298,80,75,30,41,49,61,37
11606,-0.0026883007613431875,65,26,6,32,38,43,80
11607,0.007165051085436414,59,8,6,37,34,34,65
11608,0.0003445923128346795,4,2,7,33,35,34,59
11609,-0.0074085728749092574,26,13,28,54,57,47,4
11610,-0.00710462683728641,13,23,56,69,70,47,26
11611,-0.01069083920735936,39,60,81,75,75,37,13
11612,0.00743293099830078,46,84,88,78,69,40,39
11613,0.008327588207589054,82,88,89,83,77,36,46
11614,0.007946555116755905,88,90,86,79,66,34,82
11615,0.020824407751034224,72,75,67,75,45,38,88
11616,0.023168076345422728,74,64,59,61,28,35,72
11617,-0.025763632672206715,40,48,34,44,21,38,74
11618,0.004225371917095488,59,43,51,46,21,39,40
11619,0.016712176013953032,53,40,60,46,18,47,59
11620,0.0032485926350891425,41,50,65,35,22,48,53
11621,-0.0007667392799816097,38,70,60,26,30,43,41
11622,-0.001631134640148746,70,86,52,21,38,34,38
11623,0.008019153661984024,80,64,37,18,38,34,70
11624,0.01293673345654045,61,30,28,15,41,36,80
11625,0.005102715084947418,43,22,23,13,39,44,61
11626,0.0006685719743444453,19,30,15,22,42,60,43
11627,0.0011548023596215096,52,38,18,32,35,67,19
11628,0.010096957539284412,50,17,14,43,39,70,52
11629,-0.01846463497341877,34,6,8,54,47,73,50
11630,0.0034172398653593557,8,8,21,58,65,76,34
11631,0.010731534143437084,43,25,59,72,77,78,8
11632,-0.010957741739632931,23,57,73,66,78,80,43
11633,0.01726357460171002,52,77,78,78,82,82,23
11634,-0.02584938348568,84,82,91,77,87,89,52
11635,-0.04523527742596334,73,82,93,78,86,87,84
11636,0.003158976352805709,84,94,82,82,86,83,73
11637,-0.02151479949185131,70,69,40,80,82,82,84
11638,-0.003944946678936745,83,60,34,76,78,78,70
11639,0.014477432641153197,39,9,34,78,78,76,83
11640,-0.0017405724701737846,45,25,63,78,78,64,39
11641,-0.014046538024971578,4,40,71,75,73,69,45
11642,-0.009615577637257957,70,83,86,86,86,77,4
11643,-0.009806195130031448,68,88,87,88,86,79,70
11644,0.0233035908006074,84,85,86,86,86,73,68
11645,-0.009556043542787164,79,82,85,86,69,67,84
11646,0.010600682732831546,57,77,76,78,68,62,79
11647,-0.01874617085320052,84,83,81,82,64,68,57
11648,0.017950595189674345,78,65,79,72,61,66,84
11649,0.012881076627300205,84,69,82,70,59,64,78
11650,0.0052804141501294755,17,60,69,45,47,69,84
11651,0.008401314140936034,69,79,71,61,56,76,17
11652,-0.0018064587849480067,82,81,74,51,57,72,69
11653,0.007927392924171441,72,46,44,33,49,68,82
11654,-0.002124388539482825,69,65,58,29,51,68,72
11655,-0.005269084791947543,7,19,11,25,67,62,69
