,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
20400,0.016813742289239153,48,52,50,36,40,60,93
20401,0.014298697583813524,25,54,34,31,39,55,48
20402,-0.008533293125978279,76,58,36,26,49,58,25
20403,0.009019582273804172,58,32,16,12,47,57,76
20404,0.00745557854632639,47,16,25,13,62,62,58
20405,0.010539708295687069,21,10,33,35,66,65,47
20406,0.000103268827198022,18,40,37,43,66,73,21
20407,-0.017135255053214667,35,61,37,62,69,64,18
20408,-0.03741285338432454,77,58,34,69,73,81,35
20409,0.010753446640121123,71,27,23,78,76,78,77
20410,-0.003770071325673752,13,8,47,77,74,73,71
20411,-0.006919219939077292,13,26,66,80,83,71,13
20412,-0.008507119826190457,41,86,86,86,82,81,13
20413,0.008277550849556503,61,92,92,90,92,87,41
20414,-0.004693939194045038,96,92,94,86,86,85,61
20415,0.015642024718348413,43,68,85,81,77,60,96
20416,-0.009524241937399092,78,90,78,86,70,54,43
20417,0.014808041283883357,72,91,74,72,63,62,78
20418,0.011453706591527668,92,72,64,82,70,44,72
20419,0.035914556703481086,66,39,62,72,55,17,92
20420,-0.015156059132037547,21,27,60,57,32,13,66
20421,-0.008464004409695636,52,69,76,54,33,9,21
20422,0.006724738421548304,55,74,53,47,45,10,52
20423,-0.011337099131941477,79,85,84,56,28,13,55
20424,-0.0011068567431731235,63,30,72,49,14,4,79
20425,0.0029252982249332593,65,67,55,30,10,5,63
20426,0.008136453279187661,6,63,24,13,6,1,65
20427,-0.031010243730130727,92,73,42,43,7,0,6
20428,0.01826107911935337,56,8,24,7,4,1,92
20429,0.0077021217986357185,24,8,28,6,4,0,56
20430,-0.01070696060010623,6,37,21,5,4,1,24
20431,-0.005693790310216995,39,73,26,5,0,4,6
20432,-0.02088911385335035,86,45,51,8,0,6,39
20433,0.024714189643577637,59,8,8,5,0,3,86
20434,0.011736689913250498,9,24,8,3,0,3,59
20435,-0.007720953950794195,20,26,10,4,0,3,9
20436,0.004737506765289501,84,23,5,2,7,9,20
20437,-0.0015419089409103304,16,4,7,0,2,7,84
20438,-0.018250111410563763,13,6,7,1,1,21,16
20439,-0.006835649351561779,14,12,3,1,8,39,13
20440,-0.006713001730586643,5,26,6,0,7,42,14
20441,-0.018250575468595875,70,34,8,29,39,46,5
20442,0.008797816095925892,62,19,1,26,51,38,70
20443,0.007257096117366579,14,2,10,12,53,37,62
20444,-0.01824736455432341,29,0,24,28,69,69,14
20445,0.008651145156564954,3,39,10,26,70,70,29
20446,-0.034964593027703605,8,59,67,68,70,76,3
20447,-0.012312948635818556,98,51,80,95,73,75,8
20448,0.029081147964961977,26,52,29,78,52,49,98
20449,0.004649756813303263,5,60,51,91,78,56,26
20450,-0.014411054835653747,96,59,69,94,91,82,5
20451,0.02734035126333056,42,34,62,68,69,49,96
20452,0.008269936267744749,6,34,83,59,60,66,42
20453,-0.008563521666637984,88,89,95,82,74,68,6
20454,0.0121752625388849,34,93,95,86,56,64,88
20455,0.002592074461961413,94,96,93,90,78,68,34
20456,0.03792981083977876,85,91,72,70,47,72,94
20457,-0.017216714233859842,79,67,29,40,44,63,85
20458,0.0171721047411515,65,14,17,24,35,59,79
20459,0.018612608493661757,32,8,44,23,45,63,65
