,price_change,rps1,rps3,rps5,rps10,rps15,rps20,label
11220,0.01837091757387244,28,94,86,65,84,85,95
11221,0.008045071999720044,81,92,86,65,91,79,28
11222,0.006331721643712207,98,88,76,78,84,78,81
11223,0.026192635850808887,85,43,28,69,74,81,98
11224,0.01916652855275025,20,25,9,60,71,77,85
11225,0.0022554115110888784,28,14,24,79,78,83,20
11226,0.0032924096809436865,52,28,34,85,75,81,28
11227,-0.008511638325138682,13,35,72,80,80,81,52
11228,-0.04432154349862971,50,56,86,86,88,87,13
11229,0.0013599179129653027,73,89,91,90,91,91,50
11230,-0.0032922848456827802,39,91,96,91,93,91,73
11231,-0.0006370363110698162,98,94,99,91,91,90,39
11232,0.03804873086118299,64,77,83,71,73,84,98
11233,0.013652819876325495,44,95,71,82,82,85,64
11234,-0.009575259717520712,92,86,78,82,84,86,44
11235,0.008471864067598478,88,56,73,76,82,78,92
11236,0.004678924512611982,23,40,47,64,75,66,88
11237,0.00220015482571001,42,67,52,64,76,72,23
11238,0.0030837708200972536,64,63,82,78,80,70,42
11239,0.02243537389124217,73,51,79,83,78,43,64
11240,-0.011505431660214338,40,76,78,82,73,39,73
11241,-0.002942773170594659,43,76,70,78,70,26,40
11242,0.004773799402616685,88,86,63,76,72,21,43
11243,0.005309694352209959,52,52,64,56,39,18,88
11244,-0.010455960720914923,69,32,81,66,27,14,52
11245,0.0038921030881358116,34,52,72,50,24,15,69
11246,-0.002196681736053252,25,84,73,52,19,20,34
11247,-0.021648958994238462,86,89,69,59,16,41,25
11248,0.009417862100879136,86,64,59,31,15,39,86
11249,0.02590541731230811,68,24,35,8,5,21,86
11250,0.002234343418964002,9,13,31,6,6,20,68
11251,-0.00292234531494906,33,49,34,7,10,30,9
11252,-0.023822137916470698,59,53,43,5,29,38,33
11253,0.01207362662497147,71,42,25,8,36,38,59
11254,0.015497264180758252,43,31,10,6,30,32,71
11255,0.006943592417643085,37,15,5,8,26,39,43
11256,0.009138957029103834,52,9,4,14,37,51,37
11257,-0.016593421227859898,26,8,6,23,43,49,52
11258,-0.012979257974018887,6,8,9,47,42,64,26
11259,-0.010509143475077807,38,8,11,65,59,73,6
11260,-0.0010542610335471103,12,30,21,63,65,78,38
11261,-0.013953403246765084,31,37,65,79,83,75,12
11262,-0.004761349644082813,82,60,84,82,85,77,31
11263,0.017789873342627386,23,64,85,72,84,71,82
11264,-0.012977127172918546,67,90,86,81,87,78,23
11265,0.017702246207592642,84,91,86,79,86,80,67
11266,-5.9587431521124217e-05,87,82,76,81,73,75,84
11267,0.018626495146109926,80,55,64,69,61,56,87
11268,0.008389120538617513,43,47,50,68,49,43,80
11269,0.011437238348023238,46,60,49,74,56,47,43
11270,0.00017027204829545004,66,56,55,74,60,52,46
11271,0.004036973862634019,69,50,72,60,65,39,66
11272,0.016364763631050442,39,46,64,57,45,36,69
11273,0.0050046434836446,43,75,85,60,39,49,39
11274,-0.002142514860974276,58,79,84,57,43,50,43
11275,0.00811661090572291,89,89,81,61,49,47,58
11276,0.03246523054600603,61,66,37,58,35,43,89
11277,-0.03200475622359045,78,65,44,39,30,35,61
11278,0.01701112296947982,40,16,24,21,34,22,78
11279,0.012411362086390598,51,37,30,30,37,36,40
11280,0.002450465588461625,12,26,25,33,30,39,51
11281,-0.011057892035874041,64,56,64,36,42,43,12
11282,0.00743081057792927,36,39,29,26,29,45,64
11283,-0.002729333584306604,60,73,29,43,26,62,36
11284,0.006295989755119358,41,39,32,42,43,60,60
11285,0.0014143746649624145,79,25,39,40,49,61,41
11286,0.014830561669860963,5,20,25,35,41,59,79
11287,-0.004138206943686384,30,49,30,37,55,64,5
11288,0.0019248594977829825,69,47,56,39,69,73,30
11289,-0.013298946136796276,58,30,49,52,65,72,69
11290,0.0167172806668483,26,50,36,51,67,69,58
11291,0.028546932691106305,28,52,55,55,72,69,26
11292,-0.017099518520243606,78,60,57,68,69,71,28
11293,0.050522710084968114,47,48,45,67,63,65,78
11294,-0.028120054994941523,44,51,60,71,66,64,47
11295,-0.07137695124301402,71,53,74,73,73,72,44
11296,0.002782016337803617,34,61,57,77,67,69,71
11297,-0.03915993562962272,26,65,73,78,75,76,34
11298,-0.019443917611804532,93,81,91,82,74,84,26
11299,0.020939265673468373,56,57,78,73,66,73,93
11300,0.005114651491384015,52,78,71,66,67,69,56
11301,-0.012086044329595593,64,79,72,63,66,67,52
11302,0.012509782392861045,90,73,61,69,74,58,64
11303,0.0053430094647597395,52,48,53,54,69,45,90
11304,0.01762604113141264,44,40,55,52,67,40,52
11305,-0.03146917895419099,65,65,64,73,68,39,44
11306,0.001328893387210206,17,61,54,72,66,33,65
11307,-0.026988219905127786,87,72,68,76,56,25,17
11308,0.018568715734019525,62,48,54,73,48,17,87
11309,0.006753006475485711,56,57,55,73,34,6,62
11310,-0.004275505269541013,25,47,72,74,25,23,56
11311,0.011820900159217107,71,62,79,73,24,41,25
11312,-0.0007838206990748997,47,76,73,53,8,34,71
11313,-0.0038999540045068226,56,86,86,36,12,22,47
11314,-0.0061004421668094935,91,86,82,24,2,11,56
11315,0.008363354638776022,55,72,63,5,7,28,91
11316,0.0015635487512950519,56,69,50,5,17,17,55
11317,0.002317704383805408,83,64,15,2,13,40,56
11318,0.016953777524677527,39,23,3,0,4,27,83
11319,0.00846690409625861,40,7,7,0,1,23,39
11320,0.015795529123892926,32,8,6,3,23,34,40
11321,0.027493683321053952,5,6,4,13,17,39,32
11322,-0.07146170079543622,26,10,4,22,65,53,5
11323,-0.03363450627682252,18,7,8,21,65,52,26
11324,-0.005242585698255975,30,8,3,17,69,63,18
11325,0.007275503559158293,28,24,42,70,75,72,30
11326,-0.020606993622168446,8,5,61,67,82,69,28
11327,-0.050340780139375374,69,73,74,90,83,84,8
11328,-0.013353024006593994,1,80,61,90,78,82,69
11329,-0.035416963436813775,95,92,74,94,88,92,1
11330,0.03236695314931426,89,39,86,82,80,88,95
11331,0.01009064654755476,35,4,56,82,63,84,89
11332,0.0022851919561244216,10,83,84,75,79,87,35
11333,-0.009540531828064693,9,73,89,80,87,89,10
