,801016.SI,801015.SI,801014.SI,801012.SI,801017.SI,801018.SI,801033.SI,801034.SI,801032.SI,801036.SI,801037.SI,801038.SI,801039.SI,801043.SI,801044.SI,801045.SI,801051.SI,801055.SI,801053.SI,801054.SI,801056.SI,801081.SI,801083.SI,801084.SI,801082.SI,801085.SI,801086.SI,801093.SI,801092.SI,801881.SI,801095.SI,801096.SI,801111.SI,801112.SI,801113.SI,801114.SI,801115.SI,801116.SI,801124.SI,801125.SI,801126.SI,801127.SI,801128.SI,801129.SI,801131.SI,801132.SI,801133.SI,801143.SI,801141.SI,801142.SI,801145.SI,801151.SI,801155.SI,801152.SI,801154.SI,801153.SI,801156.SI,801161.SI,801163.SI,801178.SI,801179.SI,801991.SI,801992.SI,801181.SI,801183.SI,801202.SI,801203.SI,801204.SI,801206.SI,801218.SI,801219.SI,801993.SI,801994.SI,801782.SI,801783.SI,801784.SI,801785.SI,801193.SI,801194.SI,801191.SI,801231.SI,801711.SI,801712.SI,801713.SI,801721.SI,801722.SI,801723.SI,801724.SI,801726.SI,801731.SI,801733.SI,801735.SI,801736.SI,801737.SI,801738.SI,801072.SI,801074.SI,801076.SI,801077.SI,801078.SI,801741.SI,801742.SI,801743.SI,801744.SI,801745.SI,801101.SI,801103.SI,801104.SI,801764.SI,801765.SI,801766.SI,801767.SI,801769.SI,801995.SI,801223.SI,801102.SI,801951.SI,801952.SI,801962.SI,801963.SI,801971.SI,801972.SI,801981.SI,801982.SI
20230103,1.6296676779887356,15.746357184551547,0.8833297320028359,2.02015974469906,1.518613106416984,1.5659482576944643,1.6922075763309208,1.7782514993256018,1.6149477293619372,1.856540468762368,1.5705933345621883,1.893492292226326,1.7117803896478285,1.6691530509018153,2.066297981209381,2.4183978075661665,1.974867354311643,1.5915140021378162,0.9429576134948293,1.7018860494984356,3.4371299250296623,1.27919252471442,1.1075835455553171,1.7472865334752212,1.9849142030929507,0.9032487861537973,3.0239788781253303,1.7615174289316924,1.061404234156272,1.0383967378003631,1.1015235950795157,1.2979830090367055,0.732005857060659,1.849789752680148,0.7197679549054238,1.4990761037740699,0.9776625795636096,1.1715520468219605,2.847300631968421,0.4559487322528077,1.0014113594317022,0.8470111214258751,1.1043014360351269,0.38586472285600143,2.825709699160414,1.1126010275495783,1.9040639722828259,1.2782270323918583,3.566059071937073,1.5306203350359644,1.704165110206093,2.3476915660584,2.34471807317227,2.0985989149206437,1.544028700895778,2.423808759909086,1.4322440154214957,0.9743489694779199,0.8818305765666964,0.6549178188064693,0.6444906980098969,0.46503862266370566,0.548783880532901,1.14816879214231,2.140595703882937,1.1419695524570233,1.38072899981412,3.4633392903234177,1.5552322691686684,3.1549891988767693,1.8760587299957905,2.403854477431384,3.8670559515660057,0.1032411323040371,0.3475511215021366,0.7413530111771434,1.657584164606575,1.0003855247458169,0.2394200022387832,1.2110842330244687,1.446215955422088,2.7357794805715496,1.746680525232502,2.3094379445197206,1.4797009208170566,2.188595056426985,2.0948066110560335,1.7999959251481372,6.848661679424788,1.5164175255494434,1.4562011944429687,1.176142969291336,1.9711996136529732,1.5261784724917777,1.8198913772947383,2.3720940717238106,1.7747488876659743,0.9520864601953504,1.4562613198506693,1.0621955100906646,0.9835435028500044,1.384412253831707,2.13030248445973,1.6968761155805374,1.585255807048985,2.4803679231800633,4.86650469100388,3.4786263264839943,6.109435226701701,5.017465881852514,4.322511373140862,2.8342598262022385,1.9971260227645504,5.04563034564714,2.656060667148975,2.119701587393868,1.3282233667120409,2.604726255841082,1.0784254209352564,0.39755644615505387,1.313164676595707,1.663354181299407,1.6452129319525433,2.184525611894172
20221230,2.2030978364283027,15.446723799157066,1.5065675837519679,1.9926542842533144,2.164794740774115,2.211976451828265,1.7986818876817117,1.9874836415390487,1.8175726169962152,2.101070677536845,1.694374869994062,2.2557337834140565,2.2894200973424246,1.6632780141779002,1.7812382208055773,2.5777320993464015,2.519797369005344,1.6752170101405983,1.6714734563314273,1.9869022808696704,3.02918693671903,1.194966839349837,1.194917651988577,1.9704061829876274,2.179744877438537,1.0844970138080385,3.2191912333503634,1.8297526013602063,1.0807342349026872,1.2111259973461237,0.7638479634700079,1.3035874135383423,0.8890277205916078,1.9548244677067808,0.6327603010189956,1.610024298111211,0.9301720426238042,1.5024603945858641,2.476239798149729,0.5199893127749265,1.1418482061459472,1.0891051163321286,1.6824170715564937,0.3839184213204179,2.577618747724684,1.3124029640662291,2.2320668838531716,1.4864679232945683,3.2759654316140265,1.5648680308795406,1.785142741090333,2.8610325365655815,2.5893534569936847,1.6151197435019873,1.6347973527545765,2.7998015905953886,1.5785598397610061,1.1628374958644543,1.0528208595065265,0.7206919012101689,0.594344295502355,0.6484664011765036,0.539205522740398,1.540860785131156,2.491528194928543,1.3400535638035973,1.5264906747923237,4.251083250691009,1.8069532618067887,3.2729692143518543,1.732020696282059,2.3821007143890327,5.006275433706019,0.19266099408275175,0.700852413254062,1.1249696360678287,2.5293796403482456,1.5233435840228113,0.7592817828926477,1.4005666328809183,1.5630745933258319,1.9935403353703642,1.3484705328172728,1.8160683308904495,1.2903783145755654,1.9030923002582374,2.4345173326450285,1.7091502946960704,4.809600159021603,1.7147223438447237,1.570836896464317,1.107816801110089,1.9753447203551076,1.0777956180141348,1.6961213403150062,2.8530330265137893,1.9571609616446701,0.8757391811657489,0.9945866303133283,1.1838889494751397,1.2411373551929237,1.7299906345535536,2.115442025207827,1.6315942845444202,1.6879588677892596,2.6601210648865603,4.303946829333981,3.5487815899554036,5.4206554395878594,5.017234758024822,3.939956491349163,3.2888381285121544,1.890602765181123,6.293760376261462,2.512702033811662,2.0754401350368576,0.9498811968078384,2.5201335505544145,1.1334820915400954,0.39326569026965447,1.4249409073440962,2.494642586188867,1.5994137720215582,1.7874273442623738
20221229,1.7626123003720076,13.180460224793444,1.2134484606464573,1.775243937090264,1.577091717442202,1.7212873074691522,1.4680300982687386,1.7673838500189882,1.6190096174401822,1.5518446961811467,1.4121118077804444,1.5052550609797488,1.7950808343969253,1.214146922315074,1.215744930962806,1.8993258412924527,2.0396948837689455,1.8037541129348185,1.214392189020252,1.5199563700747247,2.895231598462025,1.2360094679789126,0.9904374886956588,1.6631312845329418,1.8041935882265576,0.9265662810711889,2.6151342721001893,1.5873136764045672,0.8285775429973211,0.9086549930773321,0.5757359027284303,1.1075552927947656,0.551698486398509,1.5465092132573186,0.6148828442232689,1.1474911268166372,1.0408814613189465,1.7332921373304204,2.3561339455853036,0.5727642266828147,1.3933037732297255,0.869149112787228,1.6227223395608712,0.36215967777373,2.422905211470481,1.1349686907184855,1.8182543906965978,1.7157413286989418,2.9970189165669314,1.2678750450359368,1.7641009517282717,2.8601507214090445,2.671123404642474,1.6111391715684669,1.424945095723639,2.262887262670313,1.5633281776587855,1.2414205153118971,0.7568813189562137,0.6321917449470997,0.5463547330179862,1.23995675044282,0.7131019805413729,1.0598851262137297,2.158121749255327,1.2244181689730624,1.599938813167264,3.1538945763757975,1.7568648151841597,2.5821621680302576,2.199466881757167,4.4303458528717865,3.4955240964234804,0.12578765098552805,0.3906994965539677,0.9218617022858675,1.510522207549729,0.927764527347083,0.4846440152929494,1.3614087562026225,1.3612493801219836,1.8577722142081756,1.1988149337403757,1.1201111541306616,0.6761029045999857,1.3901349837623123,1.5696596934702445,1.2842516325464897,3.1405812694641564,1.4252750583711267,1.1945631935296586,1.2151716389945117,2.2970142574432497,0.9738943711929184,1.3047957073535936,2.064822402888068,1.6269520348102562,0.6155582122627515,1.0504389038946147,0.9642283705698504,1.1233407724257738,2.286927084513293,1.7484706817625038,1.6036500054893603,1.47419244396019,2.2924732859488293,4.387516921966118,2.9618445115920764,4.213147600267147,3.862333364518545,3.7183934353867123,4.238995249569551,1.8504998448976884,5.78972582152569,2.118372287072065,1.8032723396691739,1.303630670128788,2.4572198976782205,0.9519185672420275,0.3789959591528106,1.051263375763381,1.9591909943065506,1.5017722061452223,1.545771529828556
20221228,1.14599160286193,9.455222607748386,1.251032967976081,1.1960362627141965,1.1689378269770188,1.0387493433266306,1.3442854010163943,1.5213157089166,1.5312990592085047,1.4720751318689893,1.3331915970713684,1.8105467959833683,1.6690756970877774,1.1227188579251481,1.0107977594922088,1.5517280076810285,1.805483130245886,1.5567166054399497,0.8769423401689576,2.018585368514046,4.439950605660791,1.32766077441374,0.8872200178255033,1.6297088772463515,1.9662692638342774,1.0180893316333814,1.8088367995896728,1.3602047829826032,0.7142370713504338,0.7252646235979135,0.6619288157057934,0.7886819818933812,0.39033560041707105,1.2756524045244146,0.5274225678766793,0.9873520093143981,0.7507879348007973,1.3689808085631365,1.797353866664698,0.4067495678839499,0.9492253869705956,0.7974768035731843,1.146459792558695,0.33094784822604256,1.4749230972309364,1.037660732803437,1.5472527817111732,2.1889405579827277,2.796189712637486,0.949309538371794,1.7605103346534587,1.8357535912548393,1.6919985643346425,2.345105108962956,0.8311777208426185,1.1914164486202248,1.2451539462373078,1.0038790849910166,0.6930502674354035,0.5940619285242656,0.4538307464369938,0.755549860660647,0.5614685364698833,1.0120539828180781,1.5917355440466001,1.0837725187262892,1.5490237165245595,3.311073375058669,1.2476125773493103,2.077047695506549,1.9947425714205715,4.451734299181218,2.7684547443112626,0.12304488156832613,0.3266384232800819,0.5609394644043101,1.4951036083400875,0.7936757135583077,0.2827299975052839,1.2150200466964813,1.1302051369169073,1.2342484582773905,1.2364148396605275,1.0957581438874222,1.0584941255128226,1.6193551875260463,1.4834904863347171,1.2403253589637226,2.7201933528304005,1.200697669624993,1.2039730865448024,1.5588293632578916,2.300771802136674,1.1776956638625047,1.2310764957130655,1.8437446849197205,1.6345505001252936,0.45687073608608986,0.7264910951608714,0.8898373595677725,0.6973066027583821,1.42263051902367,2.436076675231948,1.1143241540498068,1.1550430145156336,2.313132037424559,3.78853085042512,2.6043213204703006,3.2288298506125344,2.8699380301915216,3.038214175296078,3.0851881122115814,1.6836718799456485,5.068284926766753,2.211276560277875,1.7283731859718006,1.2217920693701327,1.971382415136919,0.8545833158788653,0.30402493115652074,1.0050843854824287,1.7820215193810574,1.580154705530584,1.0403439407432529
20221227,2.040963579012534,8.245811063333724,1.1213658712827899,1.995902153219303,1.141257444167246,1.4529792987858912,1.7139034680648644,1.8761319508871774,1.68386943374053,2.013176621450698,1.3509089798742375,1.7000214535705422,1.5285693181654407,1.4123442642271686,1.116929287126441,1.6232709379431765,1.9443671974290155,1.6698377949294407,2.8409831541949293,1.8295868429748974,3.867635024846342,1.4344876735399898,1.0573349807319123,1.958473389795076,2.202275938284029,1.0843309572473931,1.951071987778234,1.572731711098212,1.0880159267687202,1.2730644065347159,0.844348887868251,1.3795677958129662,0.5816982545809061,1.6532830600399333,0.5838792704605833,0.9980477960141092,1.545477378882122,1.5288589343129124,1.7137793699072004,0.45922709908154247,0.873626331410714,0.9742107039066361,1.1250116962499856,0.4319210488406833,2.3143285950993584,1.2909010597882262,2.702040425628897,2.597796089203445,2.7816456238423055,1.208094072149232,1.6213644369697777,1.8044146417048819,1.9776905158771758,1.8226116965885664,1.2604518616795481,2.1180735598031126,1.1113646346142108,1.0173068310706594,0.8302563078170904,0.706273115338746,0.5440632228168316,0.8888621654129747,0.7606193720997894,1.0557584333711205,1.710026960092011,1.206624103118397,1.5831916185681854,4.054273451941965,1.7739226839286382,2.1813571631874273,2.680056506822928,4.65538125147247,3.1568649686998276,0.12202238117432766,0.3341115731635122,0.7267784813066873,1.4553765974718507,0.9786149110080087,0.3785238127380754,0.9756206954233431,1.3377271757917106,1.2747384024351873,1.2915311056853649,1.1280299347981608,0.8358165940915454,1.9771390121642263,1.7809338259403495,1.4100141145081333,3.0021662008855112,1.6196866157287906,1.2675171571686201,1.348474702416432,2.5993509749147075,0.9897722471047304,1.544214929470888,2.1224525344560954,1.863776554609346,0.7002684623155625,0.9952306511992631,1.0774047045037352,1.450099210744701,1.5324797703830475,2.368936852241552,1.5256535954758987,1.3812813350244522,2.539057042715615,4.335704277598557,2.9208455708850787,4.057179273187847,3.381972884765164,3.4860526332564046,3.233430079154027,1.8743089862915512,4.0780982045216225,2.313802194504313,2.067408093487271,1.094784502944804,2.1966534497973744,0.8899846393889224,0.3121935965283269,1.4013952358870276,1.8074800514823381,1.5682682131560448,1.2162729146180413
20221226,1.3737636288814516,6.772763592726825,0.8753101388702733,1.2506805929041105,1.0326135711203939,1.0395196744684239,1.3685848785398058,1.6772897573385763,1.3773046446252761,1.4170411674874912,1.0938273738019344,1.285714615928141,1.1247235148242185,1.0247765393981192,0.9759881136853086,1.106300115688319,1.5230323998887507,1.3929388683318529,2.164059815410352,1.2928984801639807,2.7114786409444145,1.2579589376280935,1.0560709312533416,1.4084018041772828,1.8296001447379344,0.9313930264631546,1.4669200696516915,1.393784576967096,0.8024547109621504,0.8431252021725035,0.7617070558430058,1.0270691425922103,0.41406230003437633,1.0577130669352535,0.5542194250528415,0.8934763848116603,0.6147878377973564,1.766901619528425,1.5662037477056419,0.5133685514715972,0.6731578666869369,1.0628523168476398,0.8145664398635601,0.3304912754838591,1.4601508290085303,0.9177116697784732,2.2177588431799005,2.3067708286463313,2.188333970184347,0.8467510497080499,1.5104053613378867,1.3466490792241619,1.5378998667458745,1.4780583408933334,1.030682590006663,1.6280112970873137,1.4361455784662922,0.8808385374396533,0.736082213291087,0.6118432129775103,0.4585022781536454,0.6003578248461232,0.5288473955523497,0.833096156510132,1.2469414753884056,0.9989501263685594,1.282042424284268,2.78500655568065,1.4239701120147368,1.7894880319900777,2.1573582184108164,4.017338946253735,2.893426923924877,0.09717806099116971,0.24393503824803267,0.610298048000715,1.0068728818631514,1.0233982769072645,0.26292961282982896,0.7626077530973691,0.8976798061072135,1.2655808751699262,1.000342922367361,0.9646946845075896,0.7271962134024064,1.4560359823086562,1.4498603762611098,1.127698655335701,3.272313805548356,1.4004594802545713,1.1421328490988345,1.44501773975919,3.2684848432755578,0.9736648200583382,1.5043053295884314,1.8491062882414844,1.534025474129077,0.4210989391684397,0.6900067041978076,0.8709989996515817,0.9467624318379108,1.291775223814234,1.9170896887477693,1.3075711620995727,1.3022204876665708,2.015288555859372,3.848488814847074,2.527674807308633,2.6285708367474023,2.685354932739502,2.2299570512562967,2.999095089681895,1.250401473615293,3.4811638831825693,1.7932980381613006,2.027611574538435,0.8471462791423983,3.1348378465232623,0.7211461863688485,0.2754343016350038,1.0237579034547648,1.407981388457066,0.9306078997237686,1.1454623284739112
20221223,1.5310382469890829,6.133326406307813,1.0240958601408798,1.3449481163295558,1.0759788313693317,0.8952843620264352,1.3951523710339553,1.6762588116466568,1.604939443399609,1.4392376251887187,1.154809493984317,1.4175235642809259,1.0720891619901782,1.1198216051504553,0.9615368411920613,1.1347326451999664,2.027485569647619,1.6313854132129089,2.324143675936854,1.528202953226712,3.1658663434839682,1.3726601974695145,1.2557030192059504,1.5379458636528598,1.8046822463642413,0.95373625565311,1.7194736802341493,1.3945694982939973,0.9840447147903771,0.894690782406483,0.7248592734740369,1.1314819202366801,0.6109712883846465,1.2724805920258526,0.4751523457819769,1.024149923714488,0.5021923456348854,2.314559654739375,1.510524206289778,0.5361784392503651,0.7654930071093987,1.0214524278808879,0.9048331603712707,0.35842121175614694,1.6904660311345898,0.9927022485827732,2.0897777201513206,1.1295365350881068,2.6711152440247132,0.9336313422613299,1.2974874353487955,1.5133235048855913,1.8146966647729428,1.4799611725789208,1.0906591527894798,1.8215904471689617,1.233980291943583,0.8574617043245555,0.746955690508518,0.5632274303584114,0.4722130177860962,0.5803341113034426,0.5635408663499848,0.8774265592856738,1.5053045705360761,0.8810047527519678,1.3930718824354833,2.892440715644727,1.4474464891074206,1.6375183656189432,1.3791617186972245,2.5143322727723993,2.932401633076672,0.11138194350597547,0.30693966510733167,0.6063990837317034,1.4838696570554921,1.1080159258304705,0.29724573712107094,0.7932813259826257,1.1185508263001713,1.1577556466269103,1.0880002491845526,0.887866527855005,0.899083932308867,1.347892176665503,1.6945802575488074,1.2748819735182526,2.7790438746689343,1.1982674902616437,1.0963057496943085,1.734979574085474,2.7670600346465495,1.0700976730761764,1.3806620764035122,1.8553510138772764,1.5591005703712617,0.5328425121110542,1.001122310526781,1.3192466953319946,1.141525417992407,1.170520549368161,1.8691917830944151,1.2389291909006175,1.2749462363221022,2.1310457558577607,3.4586614948732395,2.5883618061017626,2.8337305283013254,2.4872300552992703,2.5291993712365084,2.7576257543142693,1.3851858773964727,2.9690227953482458,2.3737096413386585,2.292990605612735,0.8720097677823672,2.0839533744898397,0.8010235439529321,0.2649814612158414,1.173523745065152,1.5207898780176343,1.2386866845295197,1.3955318209751322
20221222,1.4737232726316494,6.370500523089789,1.2084851279967157,1.1485539200500632,1.3957580817737307,0.9494977897027769,1.412703326671716,1.5134483005210804,1.3600280074152387,1.3228597419453878,1.2406947821373357,1.756133406697484,1.277991685342231,1.3332459442127127,1.3541033341486413,1.1982785517355081,2.0485343266749587,1.7074669969433385,1.4862567103925746,1.904679856681899,3.0840262386447,1.3729496660560938,1.2695920000021028,1.5336439374582373,1.581660371328918,0.9752827633980938,1.640510056407701,1.384883057034955,1.0129774425420177,0.8876160394270202,1.2020120519588517,1.113593080658555,0.5496272702262346,1.269750489125292,0.5050880590991267,0.8172077966407556,1.0695082823549251,1.6513128421369851,1.77266864455545,0.5511940719321795,0.7088538540175162,0.9547661488757395,0.8714815999665984,0.3990592722687795,1.653469187306398,1.0632571433253386,1.833881647735906,1.756318690923153,2.2740306087586357,0.9035172233719083,1.4445648341052681,1.3031412326900944,1.6199030441739832,1.3679519984439164,1.0545380425306983,1.8299389531925536,1.0245427316595082,0.8495068332388735,0.6664231472107683,0.6333530278706623,0.598547511944566,0.6634132849500916,0.5633394395891568,0.8668514386878594,1.2970191834555902,0.9693968885584403,1.6218183496491196,3.5450135174186004,1.3172094778288583,2.352143373275417,1.6351025946881308,4.01444809091536,2.8516945141647345,0.13587880893278872,0.3867364525736612,0.5948024028830542,1.2109657771443945,1.011583287542714,0.3719517064273035,0.8481883302490217,0.9714067604390397,1.078219178453486,1.311140177092433,1.028438068746744,0.9888125754917894,1.4026898343589038,1.5565725830471326,1.2941019616495153,2.3963333961580733,1.2965421100402172,1.2629027262332317,1.8439985336446654,4.0620166367780515,1.4034016263480422,1.611101385384425,1.7436416258897147,1.5816579761483294,0.5147227546301093,0.842023144703256,1.0833588978590785,0.887689085613909,1.185454481773954,2.5135735725718447,1.252071393679361,1.2056867459606304,1.8489290107381418,3.03779141311654,2.164881245137396,2.5616473478996995,2.166592191277957,2.8693796860771403,2.7152267944435238,1.0652107576264431,2.6605055462315614,2.389326053871708,1.898244396278498,0.9347020708237208,2.416578030628443,0.7731368020183149,0.35751362819971083,1.0993474712568398,1.3213953888243626,0.8428459514654184,1.2319050722120208
20221221,1.5931634716215184,5.248171149395767,1.432121245273641,1.3819980557462535,1.5162627001379685,1.1118168691789405,1.8209003470178196,1.5385326639541164,1.718763739553475,1.4930802024568077,1.1329193032139186,1.645322614999441,1.2098275185723808,1.7577795811122365,1.6157706806287415,1.510778275778941,2.150103491630963,1.588775786445531,1.1171297603943124,2.5199124317790798,3.3442348416803824,1.3070827667147054,1.1503527956859891,1.5864016949117776,1.4775356640638697,1.1470852444338884,1.4590656408818772,1.2279991759581224,1.0840159726401695,0.7407757794743759,0.9945004005996823,1.2299712736358814,0.45660705075536484,1.4136015098852495,0.48539808820718483,0.8148617547514264,0.7362205102792334,1.3758937066805952,1.520788335750862,0.5632124312016346,0.8949565027673531,0.8148080926915771,0.8680458871413187,0.48059712800925586,1.628400540579703,1.2153185701608913,2.5130048036211896,1.4566879441221416,2.3398008491879705,1.0352624347970778,1.5359242279549434,1.1615888590605017,1.5081115190620094,1.3741748184980491,1.0151590731879447,1.6031646285313692,0.9893016954690919,0.8239457468836106,0.9041556697579274,0.6721211433051496,0.7305462428348014,0.6786600809769265,0.6447967597102203,1.013677399144423,2.185586814452362,0.9420434143294515,1.0841993865172252,4.237406307005209,1.4294977752331983,2.3147334488024307,1.7056090379989568,3.7620281986709907,2.4505994293421267,0.17532541434333337,0.4338508052455996,0.7500674400044662,1.4290692747846847,0.8474727902299748,0.41390890974673716,0.7662153461759351,1.1129616160246907,1.8225368011563998,1.379756121781287,1.1845915867783876,1.3606446120386126,2.4829190667695253,2.1036245501817517,1.7851741273115715,5.194665372088463,1.3715269809127537,1.103345841903789,1.4437471003618212,3.1743946005951478,1.2046627112528738,1.3675639438411202,1.8964539165020802,1.6076836485270944,0.6354814034910384,0.7105573970009793,0.8645226637830286,0.7508316035304063,1.0858782577695687,1.9067285536321672,0.8840742526185743,1.159772811853632,1.9641950495497789,2.7715002472740413,2.024094713837358,2.3186980550787197,2.275645934656128,3.2080416270256005,2.299293930433223,1.1170830218234247,2.5118092599335933,2.2179100540532772,1.836356826695697,0.9785791672498317,1.898680691474716,1.9956938513039322,0.4737461616322341,1.174963493243633,1.455925926056589,0.9857793335899252,1.1211449960625879
20221220,1.814556587670043,7.5629291894128805,1.1995062632745246,1.3507076819358514,1.0665196471081275,1.2664190583780586,1.954844684458066,1.5248219075833351,1.4488553762227467,1.556778175639706,1.0993732389836839,1.9274829806793423,1.5958221778823078,1.9842028701396208,1.7814869738384234,1.8193850572212933,1.7627904353670651,1.7051736413259408,0.8776337061131032,2.0571953166693104,3.022655322430737,1.6558387218256103,1.0694949450709108,1.4531919168323788,1.5612003768976745,1.2848846327393089,1.3954731581896846,1.476011525691637,1.0390083571932283,0.70762608926545,0.8065052249837217,1.0404815532089822,0.4612359347069962,1.1315791184517332,0.5502890120960469,0.7961551002333022,0.4921541095711467,1.2584110649724685,1.5087101626865356,0.6054904719210044,0.7826725147757706,0.7516373413661547,0.8540899592970845,0.44900451557802196,1.8265323486825509,1.1290175859998657,2.617203869474435,1.7481916411683855,2.1223676327747185,1.1792044002485158,1.5549689659398869,1.1384860922643085,1.5038684634194799,1.1189199613511323,0.8436842171122941,1.69379805502212,1.629585686549508,0.8803933733490648,1.3704509195798091,0.6718993814001794,1.0583479662383684,0.7846273050688953,0.8302302266861569,1.0508008605951298,1.6972810269669054,1.2054540061007661,1.8557381474291832,4.078125857987397,1.1723141795249172,2.2393736410791907,2.0203441525851327,4.881140598954505,3.365489390750602,0.2680975611266491,0.40555967854020575,0.8405507444318423,2.1217879118263,0.9466051376744742,0.4084127894430274,1.1624735048118953,1.4066969627882833,1.6387246871154837,1.5019861392253082,1.2511500103424193,1.5455458183308557,2.5163335663685484,2.5668716418926807,1.816388174480672,6.35996402150108,1.275033828906307,1.0502258213698799,1.5113042491287645,3.6182530199310823,1.5216393468465363,1.4247621760118188,1.831349336494237,1.6820949041333906,0.6006337741781178,0.9171349703370578,0.8596359231870031,0.8551367155020515,1.2228503311371521,1.476486466353126,1.1117727495056273,1.1236815562599667,2.009947621084576,3.1877949624789452,2.2771016038277527,2.32085800794264,2.37599360679648,2.379344368716554,1.9856334264915598,1.412317868820515,2.9859141293137554,2.8324286933313654,1.8738548603646523,1.510356335408226,3.0566854295804284,2.426015473810664,0.4189557253969679,1.2627145643069226,1.4345015248240802,0.8799911570406711,1.0028294457550329
20221219,2.4401990828731317,8.467580004357375,2.057875675773008,1.4073129505034478,2.178697721654177,1.0456469788110918,1.8569477916469077,1.5805197812919307,1.7595218526996432,1.5743878938740465,1.3874809614316703,1.9029556076283696,1.47323050362393,1.8516655644424072,1.3320230319118747,1.72039342914043,2.3390758874839648,2.7203014693793466,1.1794114519948125,2.645559945973682,3.493479183598626,1.4658855383780414,1.0575403556785452,1.4651354652922433,1.8795480793683148,1.0268739052721914,1.8391538133535503,1.505227259915436,0.9219537117588168,0.7426275050916028,0.8667611557603219,1.228146518814341,0.5382930862151116,1.3810883600644335,0.5821864143133085,0.9276787310104334,0.5120458419670149,1.2913625143029979,1.649894651735849,0.5843401398600973,0.907954544373774,0.9860058919028782,0.8208195185323979,0.39140717001661046,1.6655831206300382,1.0461848056156229,2.9889617040804275,1.9956906955655866,2.7291167365308535,1.0268250610297411,1.727528453343297,1.3442890432280115,2.3313118189702315,1.2507619084883073,0.9352530008432378,1.798089214721635,1.6044680638406363,1.020500665464916,1.1746031792331404,0.6474787892091084,0.7679936518946558,0.8009237404761674,0.6310148898432553,1.2233089113852469,1.6904274340396328,1.009843307570576,1.1935660724123833,5.461761843363583,1.2131264969683548,2.2915777279845635,1.6978031458133678,4.644291254068648,3.2246892691013715,0.19529457837585157,0.3213583293860066,0.907571465881106,1.6736506428454552,0.7763191800614517,0.3940520865821776,1.2967981202551304,0.9763216703432651,1.564717243981317,1.5673351667296684,1.256852058265362,1.2723313108060703,1.9150350551902204,2.098984763406066,1.9075232403863176,5.718135411272672,1.5284486150277141,1.0641956406940514,1.30573206035384,2.8038388358160073,1.231969288432383,1.378366336296463,2.060739494919814,1.6736320423530708,0.6626263347621542,0.8553434344974338,0.8264900281297497,0.9823942981218955,1.2401025768396279,1.5338962448459288,1.237290764928038,1.197248150280119,2.781442906083707,3.7851163831949926,2.9731439767307837,2.7663591872186997,3.1351504610323424,2.617534349986829,2.7683939772257764,1.8531563123938517,4.16808721259034,3.9904627519011817,2.324828260088429,1.4278459784962045,2.453042665256393,2.0786877272579436,0.31753993726768404,1.298956607277856,1.4893982963793655,0.8527632215159522,0.8698845102098061
20221216,2.218379698574174,7.0745936620803205,2.3712339477349613,1.1436147267220786,2.802771178899058,1.198440879507092,2.511889683721727,1.8675652611350653,1.7232963532832384,1.5702125404665235,1.271534846467658,1.9553362908172047,1.159062422740963,1.74665370989509,1.294351990533777,1.380403942982786,1.8716439588008678,2.9060804537163785,1.122213468472016,2.414619128915091,3.132532477083038,1.2531599629490604,1.0138730523366737,1.3196556250852975,2.4286519438398195,0.9230966990085316,1.5362873452635921,1.418642480619266,0.8003363402686737,0.6393707821567923,0.6995592611422881,0.9093651610379643,0.6572274700300259,1.0435708886632136,0.585277248690679,1.0726360742493153,0.4187641404927859,1.2222556932362731,1.6439024070350015,0.4042720715386438,0.782505432429818,0.7315108405779434,1.0329627745989454,0.4251915309420585,1.3780561053587952,0.9546954524776525,3.077974340219502,1.7292938146992167,2.719909823594597,1.0777809906639866,2.145603581876583,1.1838089415237218,1.9529101144864458,1.0892958858835766,0.9000558798676548,1.9516622698937875,2.033613816012018,0.9223808281621351,0.8872220719478554,0.5890965028756092,0.9210210780336056,1.0519126720346132,0.661088834689018,1.130856216998848,1.6473881138706459,0.7708078540240766,1.8482122233559346,4.01009345749333,1.16964351300578,2.4485592918422294,2.2965504785252886,6.192190637012627,2.810532904678055,0.15341522969769472,0.24816156884336285,0.6530785920650911,1.2627778771718279,0.7331278722638206,0.4528979221284026,1.2054380749032934,1.3190700182233441,1.7122750388951116,1.236525000725509,1.2223584911418193,1.6031594629396217,1.8646897905578173,2.677378781139245,1.883484863454142,6.9265409561433176,1.4713032899505096,1.0236040223208758,1.8174012843178928,3.1354992897810248,1.6713404357764359,1.6893824896559368,1.9226294689037213,1.658557496616239,0.6092751177756403,0.7386089149965273,0.9809833196845523,0.8538640634377375,0.9024955864163857,1.393032059208457,1.054308847093215,1.0829635793899675,2.322977581837832,3.4447620706473883,2.2684042572889878,2.9342921347534943,3.337830834288873,2.919149030305435,2.6339777292630804,1.7715504987576915,4.336424548775004,2.8726570593846152,2.380519036171375,1.2301974666890587,1.9032046609712439,1.6461204984730171,0.39489841525119157,1.9424592134661236,1.613398237872796,0.8105305622619859,0.9650954558326715
