"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"NVDA","Nvidia Corp","Information Technology","US Equity","Common stocks","Large cap","$671,617,700,000","52,674,060","Analyze"
"TSM","Taiwan Semiconductor Manufacturing Co Ltd ADRs","Information Technology","US Equity","ADRs","Large cap","$490,590,845,820","11,028,161","Analyze"
"AVGO","Broadcom Inc.","Information Technology","US Equity","Common stocks","Large cap","$266,510,113,739","2,989,893","Analyze"
"TXN","Texas Instrument Inc","Information Technology","US Equity","Common stocks","Large cap","$163,370,780,723","5,203,101","Analyze"
"AMD","Advanced Micro Devices Inc","Information Technology","US Equity","Common stocks","Large cap","$161,590,010,401","68,256,642","Analyze"
"QCOM","Qualcomm Inc","Information Technology","US Equity","Common stocks","Large cap","$138,427,250,000","8,121,627","Analyze"
"INTC","Intel Corporation Corp","Information Technology","US Equity","Common stocks","Large cap","$120,097,110,000","54,121,120","Analyze"
"ADI","Analog Devices Inc","Information Technology","US Equity","Common stocks","Large cap","$95,833,755,936","3,471,345","Analyze"
"MU","Micron Technology Inc","Information Technology","US Equity","Common stocks","Large cap","$66,932,769,700","15,057,296","Analyze"
"NXPI","NXP Semiconductors Nv","Information Technology","US Equity","Common stocks","Large cap","$47,242,913,396","1,820,122","Analyze"
"STM","STMicroelectronics NV ADRs","Information Technology","US Equity","ADRs","Large cap","$46,347,494,075","4,022,435","Analyze"
"MCHP","Microchip Technology Inc","Information Technology","US Equity","Common stocks","Large cap","$45,083,602,323","5,167,032","Analyze"
"GFS","GlobalFoundries Inc","Information Technology","US Equity","Common stocks","Large cap","$37,090,922,187","1,243,138","Analyze"
"MRVL","Marvell Technology Group Ltd","Information Technology","US Equity","Common stocks","Large cap","$36,229,732,000","17,099,819","Analyze"
"ON","ON Semiconductor Corp","Information Technology","US Equity","Common stocks","Large cap","$34,976,441,430","7,538,610","Analyze"
"MPWR","Monolithic Power Systems Inc","Information Technology","US Equity","Common stocks","Large cap","$24,149,202,500","434,968","Analyze"
"UMC","United Microelectronics Corp ADRs","Information Technology","US Equity","ADRs","Large cap","$22,008,358,240","7,140,726","Analyze"
"SWKS","Skyworks Solutions Inc","Information Technology","US Equity","Common stocks","Large cap","$18,498,234,654","1,643,636","Analyze"
"ASX","Advanced Semiconductor Engineering Inc ADRs","Information Technology","US Equity","ADRs","Large cap","$16,966,738,674","6,450,180","Analyze"
"LSCC","Lattice Semiconductor Corp","Information Technology","US Equity","Common stocks","Large cap","$12,926,311,804","1,597,084","Analyze"
