"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"XOM","Exxon Mobil Corp","Energy","US Equity","Common stocks","Large cap","$420,980,557,609","19,526,032","Analyze"
"CVX","Chevron Corp","Energy","US Equity","Common stocks","Large cap","$294,619,273,279","10,269,541","Analyze"
"SHEL","Royal Dutch Shell PLC ADRs","Energy","US Equity","ADRs","Large cap","$193,525,585,442","6,211,022","Analyze"
"TTE","TotalEnergies SE ADRs","Energy","US Equity","ADRs","Large cap","$142,094,351,089","1,867,622","Analyze"
"BP","BP PLC ADRs","Energy","US Equity","ADRs","Large cap","$109,308,952,860","9,317,692","Analyze"
"EQNR","Equinor ASA ADRs","Energy","US Equity","ADRs","Large cap","$87,166,655,865","4,099,083","Analyze"
"PBR","Petroleo Brasileiro SA ADRs","Energy","US Equity","ADRs","Large cap","$60,036,241,538","24,732,319","Analyze"
"PBR.A","Petroleo Brasileiro-Petrobras ADRs","Energy","US Equity","ADRs","Large cap","$60,036,241,538","9,090,090","Analyze"
"E","ENI SpA ADRs","Energy","US Equity","ADRs","Large cap","$48,188,775,144","451,591","Analyze"
"SU","Suncor Energy  Inc.","Energy","US Equity","Common stocks","Large cap","$39,439,715,703","5,638,376","Analyze"
"YPF","YPF Sociedad Anonima ADRs","Energy","US Equity","ADRs","Large cap","$37,989,010,958","2,955,897","Analyze"
"CVE","Cenovus Energy Inc","Energy","US Equity","Common stocks","Large cap","$30,006,401,286","7,958,814","Analyze"
"IMO","Imperial Oil Limited","Energy","US Equity","Common stocks","Large cap","$27,087,161,534","490,057","Analyze"
"EC","Ecopetrol ADRs","Energy","US Equity","ADRs","Large cap","$19,879,921,887","2,541,336","Analyze"
"SNP","China Petroleum & Chemical Corp ADRs","Energy","US Equity","ADRs","Large cap","$11,649,436,065","137,057","Analyze"
"PTR","PetroChina Co Ltd ADRs","Energy","US Equity","ADRs","Mid cap","$9,257,311,166","183,024","Analyze"
"SSL","Sasol Ltd ADRs","Materials","US Equity","ADRs","Mid cap","$8,075,100,653","383,971","Analyze"
"NFG","National Fuel Gas","Utilities","US Equity","Common stocks","Mid cap","$5,019,354,974","592,060","Analyze"
"AE","Adams Resources And Energy Inc","Energy","US Equity","Common stocks","Micro cap","$94,517,882","40,902","Analyze"
"SLNG","Stabilis Energy Inc.","Energy","US Equity","Common stocks","Micro cap","$64,886,466","16,851","Analyze"
