"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"CEG","Constellation Energy Corporation","Utilities","US Equity","Common stocks","Large cap","$24,041,193,486","2,674,719","Analyze"
"NEP","Nextera Energy Partners LP","Utilities","US Equity","Common stocks","Large cap","$10,949,557,788","958,051","Analyze"
"BEP","Brookfield Renewable Partners L.P.","Utilities","US Equity","MLPs","Mid cap","$8,001,952,737","432,886","Analyze"
"AQNU","Algonquin Power & Utilities Corp. Corporate Units","Utilities","US Equity","Units","Mid cap","$7,315,055,324","165,549","Analyze"
"BEPC","Brookfield Renewable Corporation Class A","Utilities","US Equity","Common stocks","Mid cap","$5,433,826,401","860,627","Analyze"
"AQN","Algonquin Power & Utilities Corp.","Utilities","US Equity","Common stocks","Mid cap","$5,346,940,721","4,778,487","Analyze"
"ORA","Ormat Technologies","Utilities","US Equity","Common stocks","Mid cap","$4,506,185,093","691,617","Analyze"
"CWEN","Clearway Energy Inc. Class C","Utilities","US Equity","Common stocks","Mid cap","$3,367,319,581","940,121","Analyze"
"CWEN.A","Clearway Energy Inc. Class A","Utilities","US Equity","Common stocks","Mid cap","$3,367,319,581","372,288","Analyze"
"AY","Atlantica Yield Plc","Utilities","US Equity","Common stocks","Mid cap","$3,036,004,301","700,651","Analyze"
"LFG","Archaea Energy Inc. Class A","Energy","US Equity","Common stocks","Mid cap","$2,166,107,960","1,318,247","Analyze"
"FLNC","Fluence Energy, Inc.","Industrials","US Equity","Common stocks","Small cap","$1,867,128,658","1,248,003","Analyze"
"RNW","ReNew Energy Global plc Class A","Utilities","US Equity","Common stocks","Small cap","$1,240,039,661","1,248,421","Analyze"
"AMPS","Altus Power, Inc. Class A","Utilities","US Equity","Common stocks","Small cap","$886,686,558","1,470,579","Analyze"
"SMR","NuScale Power Corporation Class A","Industrials","US Equity","Common stocks","Small cap","$592,057,845","650,829","Analyze"
"EE","Excelerate Energy, Inc. Class A","Energy","US Equity","Common stocks","Small cap","$503,554,923","254,938","Analyze"
"NRGV","Energy Vault Holdings, Inc.","Industrials","US Equity","Common stocks","Micro cap","$279,302,051","1,819,026","Analyze"
"ELLO","Ellomay Capital Ltd","Utilities","US Equity","Common stocks","Micro cap","$141,703,453","567","Analyze"
"AZRE","Azure Power Global Limited Equity Shares","Utilities","US Equity","Common stocks","Micro cap","$101,015,078","454,775","Analyze"
"ADN","Advent Technologies Holdings, Inc. - Class A","Industrials","US Equity","Common stocks","Micro cap","$62,061,264","429,405","Analyze"
"HLGN","Heliogen, Inc.","Industrials","US Equity","Common stocks","Micro cap","$40,202,884","3,222,928","Analyze"
"HTOO","Fusion Fuel Green PLC","Utilities","US Equity","Common stocks","Micro cap","$28,596,680","105,824","Analyze"
"CREG","China Recycling Energy Corporation","Industrials","US Equity","Common stocks","Micro cap","$10,522,014","22,509","Analyze"
