"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"PLAN","Anaplan, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$9,593,148,866","8,254,041","Analyze"
"PATH","UiPath, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$9,004,423,795","8,377,681","Analyze"
"BKI","Black Knight","Information Technology","US Equity","Common stocks","Mid cap","$8,560,224,855","1,749,841","Analyze"
"FFIV","F5 Networks Inc","Information Technology","US Equity","Common stocks","Mid cap","$8,434,926,073","628,495","Analyze"
"WEX","Wex Inc","Information Technology","US Equity","Common stocks","Mid cap","$7,272,611,797","347,611","Analyze"
"HOOD","Robinhood Markets, Inc.","Financials","US Equity","Common stocks","Mid cap","$6,584,917,874","6,572,625","Analyze"
"SAIL","Sailpoint Technologies Holding","Information Technology","US Equity","Common stocks","Mid cap","$6,185,556,996","9,817,598","Analyze"
"CYBR","CyberArk Software Ltd.","Information Technology","US Equity","Common stocks","Mid cap","$5,987,709,652","327,947","Analyze"
"DBX","Dropbox Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$5,826,750,092","4,167,109","Analyze"
"NTNX","Nutanix Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$5,764,270,430","2,204,276","Analyze"
"TOST","Toast, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$5,751,408,272","7,464,133","Analyze"
"WIX","Wix.Com Ltd","Information Technology","US Equity","Common stocks","Mid cap","$5,550,221,082","699,823","Analyze"
"EEFT","Euronet Worldwide Inc","Information Technology","US Equity","Common stocks","Mid cap","$5,491,841,560","451,577","Analyze"
"HCP","HashiCorp, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$5,461,450,763","1,652,287","Analyze"
"CCCS","CCC Intelligent Solutions Holdings Inc.","Information Technology","US Equity","Common stocks","Mid cap","$5,437,995,543","1,163,501","Analyze"
"SPSC","Sps Commerce Inc","Information Technology","US Equity","Common stocks","Mid cap","$5,244,213,412","207,590","Analyze"
"MNDT","Mandiant, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$5,124,249,600","7,188,428","Analyze"
"TENB","Tenable Holdings Inc","Information Technology","US Equity","Common stocks","Mid cap","$5,111,903,098","915,960","Analyze"
"NEWR","New Relic Inc","Information Technology","US Equity","Common stocks","Mid cap","$4,823,910,805","618,792","Analyze"
"QLYS","Qualys Inc","Information Technology","US Equity","Common stocks","Mid cap","$4,561,048,069","299,090","Analyze"
"DLO","dLocal Ltd","Information Technology","US Equity","Common stocks","Mid cap","$4,519,835,716","1,375,110","Analyze"
"FIVN","Five9 Incinary","Information Technology","US Equity","Common stocks","Mid cap","$4,458,342,964","1,751,464","Analyze"
"APP","Applovin Corp","Information Technology","US Equity","Common stocks","Mid cap","$4,331,364,086","2,722,836","Analyze"
"INFA","Informatica Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,908,705,516","667,353","Analyze"
"CFLT","Confluent, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,899,504,884","2,626,397","Analyze"
"BL","Blackline Inc","Information Technology","US Equity","Common stocks","Mid cap","$3,823,201,531","530,526","Analyze"
"FOUR","Shift4 Payments, Inc. Class A","Information Technology","US Equity","Common stocks","Mid cap","$3,773,503,055","1,615,624","Analyze"
"BOX","Box Inc","Information Technology","US Equity","Common stocks","Mid cap","$3,660,917,385","2,417,967","Analyze"
"ALTR","Altair Engineering Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,607,305,901","527,128","Analyze"
"DOCN","DigitalOcean Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,440,974,260","1,909,888","Analyze"
"S","SentinelOne, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,239,004,624","8,328,508","Analyze"
"RELY","Remitly Global, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,884,582,409","1,796,417","Analyze"
"VRNS","Varonis Systems Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,817,390,859","1,359,020","Analyze"
"KNBE","KnowBe4, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,767,920,128","926,290","Analyze"
"ACIW","ACI Worldwide Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,698,463,664","1,222,197","Analyze"
"DAVA","Endava plc ADRs of Class A shares","Information Technology","US Equity","ADRs","Mid cap","$2,696,913,987","263,446","Analyze"
"NVEI","Nuvei Corporation","Information Technology","US Equity","Common stocks","Mid cap","$2,673,988,683","513,213","Analyze"
"SQSP","Squarespace, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,621,167,469","1,114,370","Analyze"
"IOT","Samsara Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,473,851,519","5,670,748","Analyze"
"PING","Ping Identity Holding Corp.","Information Technology","US Equity","Common stocks","Mid cap","$2,448,858,054","3,401,520","Analyze"
"VRNT","Verint Systems Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,390,286,467","425,696","Analyze"
"LSPD","Lightspeed POS Inc. Subordinate Voting Shares","Information Technology","US Equity","Common stocks","Mid cap","$2,316,637,550","795,374","Analyze"
"BB","Blackberry Limited","Information Technology","US Equity","Common stocks","Mid cap","$2,229,662,087","6,167,594","Analyze"
"MFGP","Micro Focus Intl Plc ADRs","Information Technology","US Equity","ADRs","Mid cap","$2,198,339,527","287,059","Analyze"
"PAYO","Payoneer Global Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,186,415,169","5,204,641","Analyze"
"EVTC","Evertec Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,123,088,700","446,817","Analyze"
"NTCT","Netscout Systems Inc","Information Technology","US Equity","Common stocks","Small cap","$1,971,331,361","589,828","Analyze"
"EVCM","EverCommerce Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,885,459,260","341,771","Analyze"
"CINT","CI&T Inc","Information Technology","US Equity","Common stocks","Small cap","$1,832,029,056","41,001","Analyze"
"MQ","Marqeta, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,751,157,885","8,988,050","Analyze"
"APPN","Appian Corporation","Information Technology","US Equity","Common stocks","Small cap","$1,681,242,041","301,507","Analyze"
"ETWO","E2open Parent Holdings, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,656,471,921","1,794,565","Analyze"
"EVOP","EVO Payments Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,646,149,160","722,205","Analyze"
"CSGS","Csg Systems International Inc","Information Technology","US Equity","Common stocks","Small cap","$1,613,200,418","327,454","Analyze"
"GB","Global Blue Group Holding AG","Information Technology","US Equity","Common stocks","Small cap","$1,612,020,499","14,049","Analyze"
"PAGS","Pagseguro Digital Ltd Class A","Information Technology","US Equity","Common stocks","Small cap","$1,569,954,646","3,900,845","Analyze"
"AVDX","AvidXchange Holdings, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,535,895,577","2,761,025","Analyze"
"TIXT","TELUS International (Cda) Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,456,726,088","102,777","Analyze"
"SWI","Solarwinds Corporation","Information Technology","US Equity","Common stocks","Small cap","$1,371,898,605","482,546","Analyze"
"CORZ","Core Scientific, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$1,210,506,624","42,085,543","Analyze"
"ZUO","Zuora, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,187,230,000","1,257,006","Analyze"
"YEXT","Yext Inc","Information Technology","US Equity","Common stocks","Small cap","$1,130,689,698","1,714,969","Analyze"
"CLBT","Cellebrite DI Ltd.","Information Technology","US Equity","Common stocks","Small cap","$1,103,758,734","230,057","Analyze"
"ATEN","A10 Networks Inc","Information Technology","US Equity","Common stocks","Small cap","$1,094,457,000","653,252","Analyze"
"STER","Sterling Check Corp.","Industrials","US Equity","Common stocks","Small cap","$1,046,755,010","178,459","Analyze"
"FORG","ForgeRock, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,021,575,163","871,694","Analyze"
"TUYA","Tuya Inc. ADRs of class A","Information Technology","US Equity","ADRs","Small cap","$1,018,259,880","706,447","Analyze"
"OPRA","Opera Limited ADRs","Information Technology","US Equity","ADRs","Small cap","$999,717,324","264,867","Analyze"
"STEM","Stem, Inc. Class A","Industrials","US Equity","Common stocks","Small cap","$966,092,131","3,824,933","Analyze"
"RDWR","Radware Ltd.","Information Technology","US Equity","Common stocks","Small cap","$930,373,019","156,346","Analyze"
"AVPT","AvePoint, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$739,720,033","485,084","Analyze"
"BASE","Couchbase, Inc.","Information Technology","US Equity","Common stocks","Small cap","$613,878,171","169,121","Analyze"
"CCSI","Consensus Cloud Solutions, Inc.","Information Technology","US Equity","Common stocks","Small cap","$604,352,441","345,462","Analyze"
"RPAY","Repay Holdings Corporation  - Class A","Information Technology","US Equity","Common stocks","Small cap","$547,740,517","1,152,887","Analyze"
"IIIV","I3 Verticals Inc.","Information Technology","US Equity","Common stocks","Small cap","$536,214,601","194,423","Analyze"
"TUFN","Tufin Software Technologies Ltd.","Information Technology","US Equity","Common stocks","Small cap","$490,697,986","15,962,131","Analyze"
"GET","Getnet Adquirencia e Servicos para Meios de Pagamento S.A. ADRs","Industrials","US Equity","ADRs","Small cap","$375,947,362","3,007","Analyze"
"RXT","Rackspace Technology, Inc.","Information Technology","US Equity","Common stocks","Small cap","$372,479,007","1,518,841","Analyze"
"BAND","Bandwidth Inc.","Communication Services","US Equity","Common stocks","Small cap","$344,954,579","916,434","Analyze"
"LLNW","Limelight Networks Inc","Information Technology","US Equity","Common stocks","Small cap","$339,956,399","1,755,151","Analyze"
"LYLT","Loyalty Ventures Inc.","Communication Services","US Equity","Common stocks","Micro cap","$285,985,632","31,946,392","Analyze"
"TCX","Tucows Inc","Information Technology","US Equity","Common stocks","Micro cap","$263,595,166","84,351","Analyze"
"KLTR","Kaltura, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$262,910,868","118,966","Analyze"
"LVOX","LiveVox Holding, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$256,904,973","93,079","Analyze"
"LVOXU","LiveVox Holdings Inc - Unit (1 Ordinary share Cls A & 1/2 Wrt)","Information Technology","US Equity","Units","Micro cap","$256,904,973","260","Analyze"
"LSAK","Lesaka Technologies, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$251,349,971","73,949","Analyze"
"CGNT","Cognyte Software Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$228,759,698","252,754","Analyze"
"CLSK","CleanSpark, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$223,839,669","4,984,941","Analyze"
"ARBE","Arbe Robotics Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$215,943,910","1,223,063","Analyze"
"VERI","Veritone Inc","Information Technology","US Equity","Common stocks","Micro cap","$191,196,520","922,950","Analyze"
"ARQQ","Arqit Quantum Inc.","Information Technology","US Equity","Common stocks","Micro cap","$132,680,637","2,042,211","Analyze"
"BKKT","Bakkt Holdings, Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$121,818,975","2,819,741","Analyze"
"VHC","Virnetx Holding Corp","Information Technology","US Equity","Common stocks","Micro cap","$121,421,905","117,407","Analyze"
"SCWX","Secureworks Corp. Class A","Information Technology","US Equity","Common stocks","Micro cap","$119,987,349","39,803","Analyze"
"ALLT","Allot Communications Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$97,820,645","132,631","Analyze"
"SFET","Safe-T Group Ltd. ADRs","Information Technology","US Equity","ADRs","Micro cap","$93,316,206","115,902","Analyze"
"SANG","Sangoma Technologies Corporation","Information Technology","US Equity","Common stocks","Micro cap","$81,483,693","11,272","Analyze"
"REKR","Rekor Systems, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$76,633,424","343,826","Analyze"
"BLZE","Backblaze, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$74,664,000","94,469","Analyze"
"CISO","Cerberus Cyber Sentinel Corporation","Information Technology","US Equity","Common stocks","Micro cap","$51,925,292","1,726,231","Analyze"
"VRAR","The Glimpse Group, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$51,839,934","49,188","Analyze"
"WEJO","Wejo Group Limited","Communication Services","US Equity","Common stocks","Micro cap","$50,159,346","390,584","Analyze"
"KPLT","Katapult Holdings, Inc.","Financials","US Equity","Common stocks","Micro cap","$47,716,677","290,724","Analyze"
"GBOX","Greenbox POS","Information Technology","US Equity","Common stocks","Micro cap","$40,392,525","344,656","Analyze"
"FSRD","Fast Radius, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$36,234,520","106,977,067","Analyze"
"IRNT","IronNet, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$35,322,839","746,822","Analyze"
"DTSS","Datasea Inc.","Industrials","US Equity","Common stocks","Micro cap","$27,975,760","7,428","Analyze"
"ALF","Alfi, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$17,953,474","5,005,028","Analyze"
"ZENV","Zenvia Inc.","Information Technology","US Equity","Common stocks","Micro cap","$13,630,137","54,235","Analyze"
"AUID","Ipsidy Inc.","Information Technology","US Equity","Common stocks","Micro cap","$11,078,705","112,475","Analyze"
"CYRN","Cyren Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$10,720,456","1,571,802","Analyze"
"TAOP","Taoping Inc.","Information Technology","US Equity","Common stocks","Micro cap","$9,978,105","18,940","Analyze"
"BLIN","Bridgeline Digital Inc.","Information Technology","US Equity","Common stocks","Micro cap","$9,480,024","35,486","Analyze"
"CETX","Cemtrex Inc","Information Technology","US Equity","Common stocks","Micro cap","$8,196,206","16,972","Analyze"
"UEPS","Net 1 Ueps Technologies","Information Technology","US Equity","Common stocks","Unknown","$0","23,544","Analyze"
