"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"JCI","Johnson Controls International Plc","Industrials","US Equity","Common stocks","Large cap","$36,293,092,764","4,368,666","Analyze"
"PWR","Quanta Services Inc","Industrials","US Equity","Common stocks","Large cap","$22,891,762,982","965,420","Analyze"
"J","Jacobs Engineering Group Inc.","Industrials","US Equity","Common stocks","Large cap","$14,151,433,592","800,486","Analyze"
"ACM","AECOM","Industrials","US Equity","Common stocks","Large cap","$11,232,739,180","1,513,778","Analyze"
"TTEK","Tetra Tech Inc","Industrials","US Equity","Common stocks","Mid cap","$7,566,095,659","264,220","Analyze"
"EME","Emcor Group Inc","Industrials","US Equity","Common stocks","Mid cap","$7,517,507,945","386,170","Analyze"
"KBR","KBR, Inc.","Industrials","US Equity","Common stocks","Mid cap","$7,097,641,071","1,018,752","Analyze"
"MTZ","Mastec Inc","Industrials","US Equity","Common stocks","Mid cap","$6,927,315,710","728,111","Analyze"
"STN","Stantec Inc","Industrials","US Equity","Common stocks","Mid cap","$6,185,017,225","124,897","Analyze"
"BLD","Topbuild Corp","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,025,577,799","232,913","Analyze"
"APG","APi Group Corporation","Industrials","US Equity","Common stocks","Mid cap","$4,911,203,230","1,710,848","Analyze"
"FIX","Comfort Systems Usa Inc","Industrials","US Equity","Common stocks","Mid cap","$4,849,294,783","296,020","Analyze"
"FLR","Fluor Corp","Industrials","US Equity","Common stocks","Mid cap","$4,146,547,217","1,821,828","Analyze"
"DY","Dycom Industries Inc","Industrials","US Equity","Common stocks","Mid cap","$2,727,405,290","920,427","Analyze"
"MYRG","Myr Group Inc","Industrials","US Equity","Common stocks","Small cap","$1,941,027,757","173,960","Analyze"
"GVA","Granite Construction Inc","Industrials","US Equity","Common stocks","Small cap","$1,732,283,626","409,794","Analyze"
"NVEE","Nv5 Global Inc","Industrials","US Equity","Common stocks","Small cap","$1,537,772,579","113,880","Analyze"
"AMRC","Ameresco Inc Class A","Industrials","US Equity","Common stocks","Small cap","$1,476,414,263","532,474","Analyze"
"PRIM","Primoris Services Corp","Industrials","US Equity","Common stocks","Small cap","$1,262,499,171","415,945","Analyze"
"STRL","Sterling Construction Inc","Industrials","US Equity","Common stocks","Small cap","$1,166,604,903","332,446","Analyze"
"ROAD","Construction Partners, Inc.","Industrials","US Equity","Common stocks","Small cap","$1,099,977,619","241,477","Analyze"
"IESC","IES Holdings, Inc.","Industrials","US Equity","Common stocks","Small cap","$836,441,813","32,722","Analyze"
"AGX","Argan Inc","Industrials","US Equity","Common stocks","Small cap","$537,485,123","90,061","Analyze"
"ATCX","Atlas Technical Consultants, Inc. - Class A","Industrials","US Equity","Common stocks","Small cap","$468,345,932","333,781","Analyze"
"BBCP","Concrete Pumping Holdings, Inc.","Industrials","US Equity","Common stocks","Small cap","$385,099,472","102,742","Analyze"
"IEA","Infrastructure And Energy Alternatives Inc.","Industrials","US Equity","Common stocks","Small cap","$367,741,088","6,483,499","Analyze"
"GLDD","Great Lakes Dredge And Dock Corp","Industrials","US Equity","Common stocks","Small cap","$317,700,590","704,224","Analyze"
"TPC","Tutor Perini Corp","Industrials","US Equity","Common stocks","Small cap","$302,430,242","424,698","Analyze"
"AENZ","Aenza S.A.A. ADRs","Industrials","US Equity","ADRs","Micro cap","$205,880,556","1,374","Analyze"
"WLDN","Willdan Group Inc","Industrials","US Equity","Common stocks","Micro cap","$195,051,504","58,652","Analyze"
"HIL","Hill International Inc","Industrials","US Equity","Common stocks","Micro cap","$194,353,300","128,525","Analyze"
"LMB","Limbach Holdings Inc","Industrials","US Equity","Common stocks","Micro cap","$167,195,024","105,770","Analyze"
"RCMT","Rcm Technologies Inc","Industrials","US Equity","Common stocks","Micro cap","$95,086,982","158,844","Analyze"
"ORN","Orion Group Inc","Industrials","US Equity","Common stocks","Micro cap","$83,314,599","71,972","Analyze"
"DRTT","DIRTT Environmental Solutions Ltd.","Industrials","US Equity","Common stocks","Micro cap","$46,247,697","76,264","Analyze"
"ESOA","Energy Services of America Corporation","Energy","US Equity","Common stocks","Micro cap","$37,167,823","32,463","Analyze"
"ENG","Englobal Corp","Energy","US Equity","Common stocks","Micro cap","$21,285,769","167,064","Analyze"
