"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"FBHS","Fortune Brands Home And Security","Industrials","US Equity","Common stocks","Mid cap","$7,938,212,545","2,258,487","Analyze"
"WHR","Whirlpool Corp","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,873,234,241","940,844","Analyze"
"TPX","Tempur Sealy International Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,489,865,319","1,979,858","Analyze"
"MHK","Mohawk Industries Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,040,777,272","559,413","Analyze"
"LEG","Leggett & Platt Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,040,842,328","1,069,374","Analyze"
"MLKN","MillerKnoll, Inc.","Industrials","US Equity","Common stocks","Small cap","$1,491,332,595","720,746","Analyze"
"LZB","La-Z-Boy Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,217,853,944","460,515","Analyze"
"AMWD","American Woodmark Corp","Industrials","US Equity","Common stocks","Small cap","$841,579,574","213,535","Analyze"
"ETD","Ethan Allen Interiors Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$677,545,438","294,348","Analyze"
"SNBR","Sleep Number Corporation","Consumer Discretionary","US Equity","Common stocks","Small cap","$617,272,560","511,863","Analyze"
"COOK","Traeger, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$469,715,011","665,629","Analyze"
"TILE","Interface Inc","Industrials","US Equity","Common stocks","Small cap","$454,730,304","559,248","Analyze"
"KBAL","Kimball International Inc Class B","Industrials","US Equity","Common stocks","Small cap","$442,554,734","2,030,114","Analyze"
"WEBR","Weber Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$436,427,256","3,376,653","Analyze"
"LOVE","The Lovesac Company","Consumer Discretionary","US Equity","Common stocks","Small cap","$365,682,079","415,996","Analyze"
"PRPL","Purple Innovation Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$304,147,209","1,421,071","Analyze"
"HOFT","Hooker Furniture Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$212,811,899","33,763","Analyze"
"BSET","Bassett Furniture Industries Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$167,545,273","19,225","Analyze"
"LCUT","Lifetime Brands Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$117,517,081","36,655","Analyze"
"FLXS","Flexsteel Industries Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$107,120,116","16,607","Analyze"
"VIRC","Virco Manufacturing Corp","Industrials","US Equity","Common stocks","Micro cap","$62,412,292","10,572","Analyze"
"NTZ","Natuzzi S.p.A. ADRs","Consumer Discretionary","US Equity","ADRs","Micro cap","$59,751,422","9,332","Analyze"
"KEQU","Kewaunee Scientific Corp","Health Care","US Equity","Common stocks","Micro cap","$43,302,060","4,699","Analyze"
"FGI","FGI Industries Ltd.","Industrials","US Equity","Common stocks","Micro cap","$17,765,000","13,066","Analyze"
"AUVI","Applied UV, Inc.","Industrials","US Equity","Common stocks","Micro cap","$10,549,828","100,803","Analyze"
"EFOI","Energy Focus Inc","Industrials","US Equity","Common stocks","Micro cap","$4,980,054","49,490","Analyze"
"NVFY","Nova Lifestyle Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$4,114,780","6,955","Analyze"
