"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"MCD","Mcdonalds Corp","Consumer Discretionary","US Equity","Common stocks","Large cap","$197,226,207,929","2,953,353","Analyze"
"SBUX","Starbucks Corp","Consumer Discretionary","US Equity","Common stocks","Large cap","$113,114,106,000","5,941,652","Analyze"
"CMG","Chipotle Mexican Grill Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$45,093,493,883","254,206","Analyze"
"YUM","Yum Brands Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$35,764,171,948","1,425,777","Analyze"
"YUMC","Yum China Holdings Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$26,706,519,107","1,804,774","Analyze"
"QSR","Restaurant Brands International Inc.","Consumer Discretionary","US Equity","Common stocks","Large cap","$19,306,831,335","1,663,584","Analyze"
"DRI","Darden Restaurants Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$18,319,081,154","1,670,559","Analyze"
"DPZ","Dominos Pizza Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$11,172,010,771","915,857","Analyze"
"ARMK","Aramark","Consumer Discretionary","US Equity","Common stocks","Mid cap","$8,836,593,294","5,935,312","Analyze"
"TXRH","Texas Roadhouse Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$7,031,476,625","840,147","Analyze"
"WING","Wingstop Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$5,515,393,406","601,722","Analyze"
"WEN","Wendys","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,415,593,020","4,350,774","Analyze"
"PZZA","Papa Johns International Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,683,212,413","541,635","Analyze"
"CBRL","Cracker Barrel Old Country Store","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,489,971,428","1,320,181","Analyze"
"BLMN","Bloomin Brands Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,215,674,628","2,128,449","Analyze"
"SHAK","Shake Shack Inc Class A","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,121,507,656","843,418","Analyze"
"CAKE","Cheesecake Factory Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,767,052,004","872,551","Analyze"
"JACK","Jack In The Box Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,718,278,363","415,525","Analyze"
"PLAY","Dave & Busters Entertainment Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,699,335,235","920,177","Analyze"
"EAT","Brinker International Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,595,957,803","1,144,224","Analyze"
