"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"RKT","Rocket Companies, Inc. Class A","Financials","US Equity","Common stocks","Large cap","$16,343,448,177","3,258,393","Analyze"
"ESNT","Essent Group Ltd","Financials","US Equity","Common stocks","Mid cap","$4,096,835,520","792,289","Analyze"
"PFSI","Pennymac Financial Services Inc","Financials","US Equity","Common stocks","Mid cap","$2,792,853,391","499,140","Analyze"
"COOP","Mr Cooper Group Inc","Financials","US Equity","Common stocks","Mid cap","$2,675,762,809","1,064,815","Analyze"
"WD","Walker & Dunlop Inc","Financials","US Equity","Common stocks","Mid cap","$2,416,938,535","217,653","Analyze"
"ECPG","Encore Capital Group Inc","Financials","US Equity","Common stocks","Small cap","$1,039,258,131","574,941","Analyze"
"EFC","Ellington Financial","Financials","US Equity","Mortgage REITs","Small cap","$759,578,826","1,219,021","Analyze"
"UWMC","UWM Holdings Corporation Class A","Financials","US Equity","Common stocks","Small cap","$442,234,362","1,341,080","Analyze"
"ATAX","America First Multifamily Investors LP","Financials","US Equity","MLPs","Small cap","$383,992,192","27,807","Analyze"
"TREE","Lendingtree Inc","Financials","US Equity","Common stocks","Small cap","$328,044,851","376,184","Analyze"
"HMPT","Home Point Capital, Inc","Financials","US Equity","Common stocks","Micro cap","$287,874,267","39,761","Analyze"
"VEL","Velocity Financial, Inc.","Financials","US Equity","Common stocks","Micro cap","$280,899,416","46,584","Analyze"
"GHLD","Guild Holdings Company Class A","Financials","US Equity","Common stocks","Micro cap","$213,746,811","7,338","Analyze"
"OCN","Ocwen Financial Corp","Financials","US Equity","Common stocks","Micro cap","$181,863,023","49,330","Analyze"
"CNF","CNFinance Holdings Limited ADRs","Financials","US Equity","ADRs","Micro cap","$154,309,865","9,751","Analyze"
"LDI","loanDepot, Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$130,027,449","401,195","Analyze"
"ASPS","Altisource Portfolio Solutions Sa","Real Estate","US Equity","Common stocks","Micro cap","$68,524,590","199,245","Analyze"
"IOR","Income Opportunity Realty Investors, Inc","Financials","US Equity","Common stocks","Micro cap","$44,516,526","1,365","Analyze"
"IMH","Impac Mortgage Holdings Inc","Financials","US Equity","Common stocks","Micro cap","$12,846,646","181,940","Analyze"
