"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"LVS","Las Vegas Sands Corp","Consumer Discretionary","US Equity","Common stocks","Large cap","$41,828,681,595","5,191,610","Analyze"
"MGM","MGM Resorts International","Consumer Discretionary","US Equity","Common stocks","Large cap","$15,416,451,543","4,929,152","Analyze"
"WYNN","Wynn Resorts Ltd","Consumer Discretionary","US Equity","Common stocks","Large cap","$12,072,992,504","2,524,108","Analyze"
"CZR","Caesars Entertainment Corp","Consumer Discretionary","US Equity","Common stocks","Mid cap","$9,056,954,148","3,259,476","Analyze"
"MTN","Vail Resorts Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$8,851,726,288","589,868","Analyze"
"MLCO","Melco Resorts & Entertainment Limited ADRs","Consumer Discretionary","US Equity","ADRs","Mid cap","$6,404,098,837","3,075,886","Analyze"
"BYD","Boyd Gaming Corp","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,108,980,350","976,467","Analyze"
"VAC","Marriott Vacations Worldwide Corp","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,837,256,920","400,391","Analyze"
"HGV","Hilton Grand Vacations Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,755,525,744","1,929,362","Analyze"
"PENN","Penn National Gaming Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,222,202,904","2,372,663","Analyze"
"RRR","Red Rock Resorts Class A","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,439,076,942","597,100","Analyze"
"PLYA","Playa Hotels & Resorts N.V.","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,373,167,067","1,702,813","Analyze"
"MCRI","Monarch Casino And Resort Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,358,256,188","147,597","Analyze"
"MSC","Studio City International Holdings Limited Class A ADRs","Consumer Discretionary","US Equity","ADRs","Small cap","$1,215,231,384","14,467","Analyze"
"GDEN","Golden Entertainment Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,170,555,245","337,233","Analyze"
"BALY","Ballys Corporation","Consumer Discretionary","US Equity","Common stocks","Small cap","$848,688,650","410,546","Analyze"
"BVH","Bluegreen Vacations Holding Corporation Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$334,341,650","145,111","Analyze"
"FLL","Full House Resorts Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$232,622,524","86,028","Analyze"
"CNTY","Century Casinos Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$209,691,240","98,569","Analyze"
