"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"DIS","Walt Disney","Communication Services","US Equity","Common stocks","Large cap","$175,062,936,563","9,098,335","Analyze"
"CMCSA","Comcast A Corp","Communication Services","US Equity","Common stocks","Large cap","$151,311,831,949","22,937,981","Analyze"
"NFLX","Netflix Inc","Communication Services","US Equity","Common stocks","Large cap","$141,537,866,713","5,727,508","Analyze"
"CHTR","Charter Communications Inc Class A","Communication Services","US Equity","Common stocks","Large cap","$57,866,303,671","1,422,289","Analyze"
"WBD","Warner Bros. Discovery, Inc. - Series A","Communication Services","US Equity","Common stocks","Large cap","$35,308,335,638","16,848,464","Analyze"
"BATRA","Liberty Media Liberty Braves Corp Series A","Communication Services","US Equity","Common stocks","Large cap","$26,641,215,526","92,766","Analyze"
"BATRK","Liberty Media Liberty Braves Corp Series C","Communication Services","US Equity","Common stocks","Large cap","$26,641,215,526","119,563","Analyze"
"LYV","Live Nation Entertainment Inc","Communication Services","US Equity","Common stocks","Large cap","$15,132,172,536","1,953,927","Analyze"
"PARA","Paramount Global - Class B","Communication Services","US Equity","Common stocks","Large cap","$13,653,140,213","11,768,644","Analyze"
"PARAA","Paramount Global - Class A","Communication Services","US Equity","Common stocks","Large cap","$13,653,140,213","41,424","Analyze"
"LBRDA","Liberty Broadband Corp Series A","Communication Services","US Equity","Common stocks","Large cap","$11,267,247,629","195,442","Analyze"
"LBRDK","Liberty Broadband Corp Series C","Communication Services","US Equity","Common stocks","Large cap","$11,267,247,629","970,738","Analyze"
"LBTYA","Liberty Global Plc Class A","Communication Services","US Equity","Common stocks","Mid cap","$8,748,563,051","1,777,114","Analyze"
"LBTYB","Liberty Global Plc Class B","Consumer Discretionary","US Equity","Common stocks","Mid cap","$8,748,563,051","12,052","Analyze"
"LBTYK","Liberty Global Plc Class C","Communication Services","US Equity","Common stocks","Mid cap","$8,748,563,051","2,117,774","Analyze"
"ROKU","Roku Class A","Communication Services","US Equity","Common stocks","Mid cap","$7,753,656,418","6,820,270","Analyze"
"EDR","Endeavor Group Holdings, Inc.","Communication Services","US Equity","Common stocks","Mid cap","$5,253,300,960","2,044,190","Analyze"
"DLB","Dolby Laboratories Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$4,928,228,003","389,517","Analyze"
"DISH","Dish Network Corp Class A","Communication Services","US Equity","Common stocks","Mid cap","$4,691,442,781","12,709,743","Analyze"
"WMG","Warner Music Group Corp. - Class A","Communication Services","US Equity","Common stocks","Mid cap","$4,335,342,092","1,625,485","Analyze"
"WWE","World Wrestling Entertainment Inc","Communication Services","US Equity","Common stocks","Mid cap","$3,656,329,488","832,199","Analyze"
"MSGS","Madison Square Garden Sports Corp. Class A","Communication Services","US Equity","Common stocks","Mid cap","$3,625,470,373","137,940","Analyze"
"AMC","AMC Entertainment Holdings Inc Class A","Communication Services","US Equity","Common stocks","Mid cap","$2,313,584,460","35,860,627","Analyze"
"LGF.A","Lions Gate Entertainment Corporation  Class A","Communication Services","US Equity","Common stocks","Mid cap","$2,106,313,038","863,118","Analyze"
"LGF.B","Lions Gate Entertainment Corporation Class B Non-Voting","Communication Services","US Equity","Common stocks","Mid cap","$2,106,313,038","800,274","Analyze"
"BOWL","Bowlero Corp. Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,620,648,500","2,027,321","Analyze"
"CNK","Cinemark Holdings Inc","Communication Services","US Equity","Common stocks","Small cap","$1,594,115,834","2,955,904","Analyze"
"MSGE","Madison Square Garden Entertainment Corp. Class A","Communication Services","US Equity","Common stocks","Small cap","$1,462,712,980","172,612","Analyze"
"HOFV","Hall of Fame Resort & Entertainment Company","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,052,779,577","16,627","Analyze"
"IMAX","Imax Corp","Communication Services","US Equity","Common stocks","Small cap","$970,917,925","560,728","Analyze"
"WOW","Wideopenwest","Communication Services","US Equity","Common stocks","Small cap","$875,211,152","457,232","Analyze"
"GNUS","Genius Brands International Inc.","Communication Services","US Equity","Common stocks","Small cap","$813,995,799","341,969","Analyze"
"RSVR","Reservoir Media, Inc..","Communication Services","US Equity","Common stocks","Small cap","$396,612,820","84,693","Analyze"
"MCS","The Marcus Corp","Communication Services","US Equity","Common stocks","Small cap","$369,617,412","465,282","Analyze"
"HUYA","HUYA Inc. ADRs of Class A","Communication Services","US Equity","ADRs","Small cap","$309,187,660","1,115,849","Analyze"
"HMTV","Hemisphere Media Group Inc Class A","Communication Services","US Equity","Common stocks","Micro cap","$267,856,640","2,443,659","Analyze"
"RDBX","Redbox Entertainment Inc. - Class A","Communication Services","US Equity","Common stocks","Micro cap","$172,520,000","2,649,542","Analyze"
"BZFD","BuzzFeed, Inc. - Class A","Communication Services","US Equity","Common stocks","Micro cap","$119,875,439","1,930,955","Analyze"
"RDI","Reading International Class A Non Voting","Communication Services","US Equity","Common stocks","Micro cap","$104,369,134","13,029","Analyze"
"RDIB","Reading International Inc Class B","Consumer Discretionary","US Equity","Common stocks","Micro cap","$104,369,134","5,593","Analyze"
"LVO","LiveOne, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$98,423,173","376,208","Analyze"
"CIDM","Cinedigm Corp Class A","Communication Services","US Equity","Common stocks","Micro cap","$79,517,044","1,183,287","Analyze"
"CURI","CuriosityStream Inc.  - Class A","Communication Services","US Equity","Common stocks","Micro cap","$69,176,011","72,464","Analyze"
"ANGH","Anghami Inc.","Communication Services","US Equity","Common stocks","Micro cap","$43,169,386","16,290","Analyze"
"AESE","Allied Esports Entertainment, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$38,303,761","38,046","Analyze"
"ESGC","Eros STX Global Corporation A","Communication Services","US Equity","Common stocks","Micro cap","$28,260,086","139,303","Analyze"
"KUKE","Kuke Music Holding Limited ADRs","Consumer Discretionary","US Equity","ADRs","Micro cap","$23,503,587","46,748","Analyze"
"DLPN","Dolphin Entertainment Inc.","Communication Services","US Equity","Common stocks","Micro cap","$18,030,833","24,586","Analyze"
