"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"APD","Air Products And Chemicals Inc","Materials","US Equity","Common stocks","Large cap","$59,282,796,246","1,058,500","Analyze"
"DOW","Dow Inc.","Materials","US Equity","Common stocks","Large cap","$36,567,616,820","6,005,280","Analyze"
"DD","DuPont de Nemours, Inc.","Materials","US Equity","Common stocks","Large cap","$31,331,989,235","3,989,134","Analyze"
"CE","Celanese Corporation","Materials","US Equity","Common stocks","Large cap","$11,032,620,189","1,591,440","Analyze"
"SQM","Sociedad Quimica y Minera de Chile ADRs of B Shares","Materials","US Equity","ADRs","Mid cap","$9,757,757,350","2,178,789","Analyze"
"EMN","Eastman Chemical","Materials","US Equity","Common stocks","Mid cap","$9,379,736,708","1,209,626","Analyze"
"UNVR","Univar Solutions, Inc.","Industrials","US Equity","Common stocks","Mid cap","$5,452,783,886","5,950,454","Analyze"
"ASH","Ashland Global Inc","Materials","US Equity","Common stocks","Mid cap","$5,189,991,865","392,726","Analyze"
"HUN","Huntsman Corp","Materials","US Equity","Common stocks","Mid cap","$4,898,562,617","3,267,904","Analyze"
"MEOH","Methanex Corporation","Materials","US Equity","Common stocks","Mid cap","$3,091,248,449","347,782","Analyze"
"TROX","Tronox Ltd Class A","Materials","US Equity","Common stocks","Mid cap","$2,028,544,599","1,295,196","Analyze"
"MTX","Minerals Technologies Inc","Materials","US Equity","Common stocks","Small cap","$1,818,343,470","190,856","Analyze"
"BAK","Braskem SA ADRs","Materials","US Equity","ADRs","Small cap","$1,086,720,727","792,349","Analyze"
"ASIX","Advansix Inc","Materials","US Equity","Common stocks","Small cap","$964,847,098","189,041","Analyze"
"WLKP","Westlake Chemical Partners LP","Energy","US Equity","MLPs","Small cap","$762,553,442","64,592","Analyze"
"LXU","Lsb Industries Inc","Materials","US Equity","Common stocks","Small cap","$759,006,918","996,346","Analyze"
"ORGN","Origin Materials, Inc. - Class A","Materials","US Equity","Common stocks","Small cap","$560,951,412","1,344,643","Analyze"
"SIRE","Sisecam Resources LP Common Units representing limited partner interests","Materials","US Equity","MLPs","Small cap","$497,370,750","38,918","Analyze"
"VHI","Valhi Inc","Materials","US Equity","Common stocks","Small cap","$459,541,761","26,830","Analyze"
"RYAM","Rayonier Advanced Materials Inc","Materials","US Equity","Common stocks","Small cap","$383,910,474","999,546","Analyze"
"FF","Futurefuel Corp","Materials","US Equity","Common stocks","Small cap","$311,594,290","235,378","Analyze"
"ZY","Zymergen Inc.","Materials","US Equity","Common stocks","Micro cap","$130,989,072","2,368,482","Analyze"
"MKD","Molecular Data Inc. ADRs of Class A","Information Technology","US Equity","Common stocks","Micro cap","$13,814,161","427,469","Analyze"
