"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"SWT","Stanley Black & Decker, Inc. Corporate Unit","Industrials","US Equity","Units","Large cap","$12,625,352,017","734,427","Analyze"
"SNA","Snap On Inc","Industrials","US Equity","Common stocks","Large cap","$12,418,862,143","332,523","Analyze"
"SWK","Stanley Black & Decker Inc","Industrials","US Equity","Common stocks","Large cap","$11,551,078,359","1,978,806","Analyze"
"TTC","Toro","Industrials","US Equity","Common stocks","Large cap","$11,305,498,148","1,037,016","Analyze"
"LECO","Lincoln Electric Holdings Inc","Industrials","US Equity","Common stocks","Mid cap","$9,431,492,860","455,771","Analyze"
"ROLL","RBC Bearings Inc","Industrials","US Equity","Common stocks","Mid cap","$6,269,891,645","218,546","Analyze"
"TKR","Timken","Industrials","US Equity","Common stocks","Mid cap","$5,595,993,015","670,313","Analyze"
"KMT","Kennametal Inc","Industrials","US Equity","Common stocks","Mid cap","$2,061,491,763","2,031,527","Analyze"
"GFF","Griffon Corp","Industrials","US Equity","Common stocks","Small cap","$1,748,754,669","646,555","Analyze"
"HLMN","Hillman Solutions Corp. - Class A","Industrials","US Equity","Common stocks","Small cap","$1,507,750,185","2,186,789","Analyze"
"EML","Eastern","Industrials","US Equity","Common stocks","Micro cap","$118,528,643","31,484","Analyze"
"SCX","L.S. Starrett Company  Class A","Industrials","US Equity","Common stocks","Micro cap","$70,900,243","28,487","Analyze"
"CVR","Chicago Rivet And Machine","Industrials","US Equity","Common stocks","Micro cap","$29,698,898","2,891","Analyze"
"PFIN","P And F Industries Inc Class A","Industrials","US Equity","Common stocks","Micro cap","$17,091,640","3,163","Analyze"
"TBLT","Toughbuilt Industries, Inc.","Industrials","US Equity","Common stocks","Micro cap","$15,408,164","776,200","Analyze"
