"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"TWNK","Hostess Brands Inc Class A","Consumer Staples","US Equity","Common stocks","Mid cap","$3,194,039,879","1,287,958","Analyze"
"NOMD","Nomad Foods Limited","Consumer Staples","US Equity","Common stocks","Mid cap","$3,115,422,089","487,509","Analyze"
"FRPT","Freshpet Inc","Consumer Staples","US Equity","Common stocks","Mid cap","$2,869,927,527","1,749,524","Analyze"
"JJSF","J And J Snack Foods Corp","Consumer Staples","US Equity","Common stocks","Mid cap","$2,778,638,185","96,591","Analyze"
"THS","Treehouse Foods Inc","Consumer Staples","US Equity","Common stocks","Mid cap","$2,665,745,479","334,954","Analyze"
"MGPI","MGP Ingredients Inc","Consumer Staples","US Equity","Common stocks","Mid cap","$2,061,459,781","135,566","Analyze"
"CENT","Central Garden And Pet","Consumer Staples","US Equity","Common stocks","Small cap","$1,966,175,533","72,645","Analyze"
"CENTA","Central Garden And Pet Class A","Consumer Staples","US Equity","Common stocks","Small cap","$1,966,175,533","220,208","Analyze"
"SOVO","Sovos Brands, Inc.","Consumer Staples","US Equity","Common stocks","Small cap","$1,602,426,609","365,610","Analyze"
"HLF","Herbalife Ltd","Consumer Staples","US Equity","Common stocks","Small cap","$1,560,978,248","1,224,322","Analyze"
"HAIN","Hain Celestial Group Inc","Consumer Staples","US Equity","Common stocks","Small cap","$1,436,935,208","841,801","Analyze"
"UTZ","Utz Brands Inc Class A","Consumer Staples","US Equity","Common stocks","Small cap","$1,327,800,907","574,442","Analyze"
"BRFS","BRF SA ADRs","Consumer Staples","US Equity","ADRs","Small cap","$1,179,895,838","7,019,127","Analyze"
"BGS","B And G Foods Inc","Consumer Staples","US Equity","Common stocks","Small cap","$1,082,188,974","1,508,341","Analyze"
"BYND","Beyond Meat, Inc.","Consumer Staples","US Equity","Common stocks","Small cap","$980,005,196","2,781,585","Analyze"
"JBSS","John B Sanfilippo And Son Inc","Consumer Staples","US Equity","Common stocks","Small cap","$862,965,177","125,030","Analyze"
"STKL","Sunopta Inc","Consumer Staples","US Equity","Common stocks","Small cap","$850,984,103","1,146,132","Analyze"
"CVGW","Calavo Growers Inc","Consumer Staples","US Equity","Common stocks","Small cap","$441,082,552","234,593","Analyze"
"SENEA","Seneca Foods Corp Class A","Consumer Staples","US Equity","Common stocks","Small cap","$393,838,245","65,105","Analyze"
"SENEB","Seneca Foods Corp Class B","Consumer Staples","US Equity","Common stocks","Small cap","$393,838,245","1,152","Analyze"
"BRCC","BRC Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$287,807,765","752,262","Analyze"
"LNDC","Landec Corp","Consumer Staples","US Equity","Common stocks","Micro cap","$259,257,053","72,075","Analyze"
"THRN","Thorne Healthtech, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$248,354,871","56,826","Analyze"
"BRID","Bridgford Foods Corp","Consumer Staples","US Equity","Common stocks","Micro cap","$127,504,074","5,888","Analyze"
"TTCF","Tattooed Chef, Inc. - Class A","Consumer Staples","US Equity","Common stocks","Micro cap","$122,865,106","1,017,124","Analyze"
"FREE","Whole Earth Brands, Inc. - Class A","Consumer Staples","US Equity","Common stocks","Micro cap","$109,020,368","687,579","Analyze"
"LWAY","Lifeway Foods Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$97,165,306","25,214","Analyze"
"FARM","Farmer Brothers","Consumer Staples","US Equity","Common stocks","Micro cap","$78,019,284","55,061","Analyze"
"MMMB","MamaMancini's Holdings Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$65,735,321","69,333","Analyze"
"NAII","Natural Alternatives International","Consumer Staples","US Equity","Common stocks","Micro cap","$55,202,794","8,475","Analyze"
"MITC","MeaTech 3D Ltd. - ADRs","Consumer Staples","US Equity","ADRs","Micro cap","$42,007,217","115,786","Analyze"
"PLAG","Planet Green Holdings Corp.","Consumer Staples","US Equity","Common stocks","Micro cap","$36,048,173","3,242","Analyze"
"RGF","Real Good Food Company, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$31,157,919","17,525","Analyze"
"BTOG","China Xiangtai Food Co., Ltd.","Consumer Staples","US Equity","Common stocks","Micro cap","$30,162,862","94,565","Analyze"
"DTEA","Davidstea Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$20,457,040","8,818","Analyze"
"VGFC","The Very Good Food Company Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$18,924,930","10,600,540","Analyze"
"CLXT","Calyxt Inc.","Health Care","US Equity","Common stocks","Micro cap","$18,229,678","208,159","Analyze"
"LEXX","Lexaria Bioscience Corp.","Health Care","US Equity","Common stocks","Micro cap","$15,323,264","29,101","Analyze"
"SNAX","Stryve Foods, Inc. - Class A","Consumer Staples","US Equity","Common stocks","Micro cap","$13,188,731","53,315","Analyze"
"JVA","Coffee Holding Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$10,560,908","13,027","Analyze"
"FAMI","Farmmi Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$10,303,911","265,072","Analyze"
"BTTR","Better Choice Company Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$10,291,935","24,570","Analyze"
"BON","Bon Natural Life Limited","Industrials","US Equity","Common stocks","Micro cap","$10,159,433","146,505","Analyze"
"NUZE","Nuzee Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$8,223,947","7,300","Analyze"
"LSF","Laird Superfood, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$7,375,600","47,668","Analyze"
"PETZ","TDH Holdings Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$7,259,966","19,661","Analyze"
"SMFL","Smart for Life, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$5,810,330","268,484","Analyze"
"CYAN","Cyanotech Corp","Consumer Staples","US Equity","Common stocks","Micro cap","$5,519,962","5,697","Analyze"
"RIBT","Ricebran Technologies","Consumer Staples","US Equity","Common stocks","Micro cap","$4,990,191","100,112","Analyze"
"BSFC","Blue Star Foods Corp.","Consumer Staples","US Equity","Common stocks","Micro cap","$4,452,314","4,917,554","Analyze"
"BRCN","Burcon NutraScience Corp","Consumer Staples","US Equity","Common stocks","Unknown","$0","26,222","Analyze"
