"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"DEO","Diageo PLC ADRs","Consumer Staples","US Equity","ADRs","Large cap","$99,985,102,929","479,035","Analyze"
"STZ.B","Constellation Brands Class B","Consumer Staples","US Equity","Common stocks","Large cap","$47,016,275,356","499","Analyze"
"STZ","Constellation Brands Class A","Consumer Staples","US Equity","Common stocks","Large cap","$39,665,272,103","1,116,171","Analyze"
"BF.A","Brown Forman Inc Class A","Consumer Staples","US Equity","Common stocks","Large cap","$29,737,520,002","32,598","Analyze"
"BF.B","Brown Forman Inc Class B","Consumer Staples","US Equity","Common stocks","Large cap","$29,737,520,002","1,387,560","Analyze"
"NAPA","Duckhorn Portfolio, Inc.","Consumer Staples","US Equity","Common stocks","Small cap","$1,752,487,013","494,001","Analyze"
"VWE","Vintage Wine Estates, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$60,759,519","371,887","Analyze"
"WVVI","Willamette Valley Vineyards Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$31,326,178","1,823","Analyze"
"VINE","Fresh Vine Wine, Inc","Consumer Staples","US Equity","Common stocks","Micro cap","$7,025,659","36,966","Analyze"
"EAST","Eastside Distilling Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$3,860,129","50,354","Analyze"
"WBEV","Winc, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$1,859,360","582,451","Analyze"
