"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"SCL","Stepan","Materials","US Equity","Common stocks","Mid cap","$2,151,695,697","104,128","Analyze"
"GPRE","Green Plains Inc","Energy","US Equity","Common stocks","Small cap","$1,714,139,902","1,177,440","Analyze"
"OEC","Orion Engineered Carbons S.A","Materials","US Equity","Common stocks","Small cap","$1,488,728,321","607,579","Analyze"
"ECVT","Ecovyst Inc.","Materials","US Equity","Common stocks","Small cap","$1,256,579,616","1,646,803","Analyze"
"PRM","Perimeter Solutions, SA","Materials","US Equity","Common stocks","Small cap","$1,238,296,463","499,987","Analyze"
"KRO","Kronos Worldwide Inc","Materials","US Equity","Common stocks","Small cap","$991,652,833","388,687","Analyze"
"CCF","Chase Corp","Materials","US Equity","Common stocks","Small cap","$947,626,796","29,869","Analyze"
"HWKN","Hawkins Inc","Materials","US Equity","Common stocks","Small cap","$859,564,470","123,462","Analyze"
"TSE","Trinseo S.A.","Materials","US Equity","Common stocks","Small cap","$721,614,129","404,548","Analyze"
"KOP","Koppers Holdings Inc","Materials","US Equity","Common stocks","Small cap","$675,737,203","138,501","Analyze"
"AMRS","Amyris Inc","Materials","US Equity","Common stocks","Small cap","$531,064,840","4,568,301","Analyze"
"LWLG","Lightwave Logic Inc.","Information Technology","US Equity","Common stocks","Small cap","$518,551,969","698,601","Analyze"
"GEVO","Gevo Inc","Energy","US Equity","Common stocks","Small cap","$369,979,935","8,685,345","Analyze"
"HDSN","Hudson Technologies Inc","Industrials","US Equity","Common stocks","Small cap","$353,112,069","687,045","Analyze"
"TG","Tredegar Corp","Materials","US Equity","Common stocks","Micro cap","$292,543,525","231,227","Analyze"
"FEAM","5E Advanced Materials, Inc.","Materials","US Equity","Common stocks","Micro cap","$237,964,037","397,151","Analyze"
"TREC","Trecora Resources","Materials","US Equity","Common stocks","Micro cap","$232,017,693","42,343","Analyze"
"DNMR","Danimer Scientific, Inc.","Materials","US Equity","Common stocks","Micro cap","$211,902,327","1,060,803","Analyze"
"ODC","Oil Dri Corporation Of America","Consumer Staples","US Equity","Common stocks","Micro cap","$190,703,089","28,425","Analyze"
"CMT","Core Molding Technologies Inc","Materials","US Equity","Common stocks","Micro cap","$138,133,735","66,682","Analyze"
"NTIC","Northern Technologies International","Materials","US Equity","Common stocks","Micro cap","$112,021,642","3,889","Analyze"
"LOOP","Loop Industries Inc.","Materials","US Equity","Common stocks","Micro cap","$96,362,525","107,107","Analyze"
"VNTR","Venator Materials PLC","Materials","US Equity","Common stocks","Micro cap","$42,139,492","302,889","Analyze"
"FSI","Flexible Solutions International Inc.","Materials","US Equity","Common stocks","Micro cap","$36,782,696","23,264","Analyze"
"GURE","Gulf Resources Inc.","Materials","US Equity","Common stocks","Micro cap","$27,855,318","12,352","Analyze"
"CNEY","CN Energy Group Inc.","Materials","US Equity","Common stocks","Micro cap","$9,057,185","411,564","Analyze"
"CRKN","Crown Electrokinetics Corp.","Materials","US Equity","Common stocks","Micro cap","$3,174,182","376,955","Analyze"
"SNES","Senestech Inc","Health Care","US Equity","Common stocks","Micro cap","$3,017,723","63,348","Analyze"
