"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"DNOW","Now Inc","Industrials","US Equity","Common stocks","Small cap","$1,145,190,783","1,163,107","Analyze"
"HLX","Helix Energy Solutions Group Inc","Energy","US Equity","Common stocks","Small cap","$1,116,809,714","2,280,653","Analyze"
"CLB","Core Laboratories Nv","Energy","US Equity","Common stocks","Small cap","$946,202,521","498,257","Analyze"
"DRQ","Dril Quip Inc","Energy","US Equity","Common stocks","Small cap","$937,334,010","380,496","Analyze"
"PFHC","ProFrac Holding Corp. - Class A","Energy","US Equity","Common stocks","Small cap","$910,578,251","319,200","Analyze"
"SLCA","Us Silica Holdings Inc","Energy","US Equity","Common stocks","Small cap","$836,569,658","1,143,144","Analyze"
"WTTR","Select Energy Services Inc Class A","Energy","US Equity","Common stocks","Small cap","$796,834,252","1,148,922","Analyze"
"PUMP","Propetro Holding Corp","Energy","US Equity","Common stocks","Small cap","$784,678,046","1,966,040","Analyze"
"MRC","Mrc Global Inc","Industrials","US Equity","Common stocks","Small cap","$749,539,822","785,012","Analyze"
"VTOL","Bristow Group, Inc.","Energy","US Equity","Common stocks","Small cap","$580,697,176","158,308","Analyze"
"OIS","Oil States International Inc","Energy","US Equity","Common stocks","Small cap","$484,390,948","1,347,851","Analyze"
"NOA","North American Construction Group Ltd.","Energy","US Equity","Common stocks","Small cap","$450,730,048","76,064","Analyze"
"NESR","National Energy Services Reunited Corp.","Energy","US Equity","Common stocks","Small cap","$437,001,040","288,708","Analyze"
"BOOM","Dmc Global Inc","Energy","US Equity","Common stocks","Small cap","$397,516,533","210,670","Analyze"
"NR","Newpark Resources Inc","Energy","US Equity","Common stocks","Small cap","$339,965,907","777,838","Analyze"
"TTI","Tetra Technologies Inc","Energy","US Equity","Common stocks","Small cap","$324,228,996","2,143,501","Analyze"
"SOI","Solaris Oilfield Infrastructure, Inc. Class A","Energy","US Equity","Common stocks","Micro cap","$274,748,980","425,846","Analyze"
"RNGR","Ranger Energy Services, Inc. Class A","Energy","US Equity","Common stocks","Micro cap","$243,741,356","45,511","Analyze"
"FET","Forum Energy Technologies Inc","Energy","US Equity","Common stocks","Micro cap","$236,849,607","154,217","Analyze"
"TUSK","Mammoth Energy Services Inc","Energy","US Equity","Common stocks","Micro cap","$190,195,325","288,961","Analyze"
"KLXE","KLX Energy Services Holdings Inc","Energy","US Equity","Common stocks","Micro cap","$190,166,031","153,152","Analyze"
"NINE","Nine Energy Service Inc.","Energy","US Equity","Common stocks","Micro cap","$179,856,158","963,926","Analyze"
"CCLP","CSI Compressco LP","Energy","US Equity","MLPs","Micro cap","$175,567,838","135,395","Analyze"
"EXTN","Exterran Corp","Energy","US Equity","Common stocks","Micro cap","$152,575,706","2,673,253","Analyze"
"MTRX","Matrix Service","Industrials","US Equity","Common stocks","Micro cap","$132,213,649","168,032","Analyze"
"NGS","Natural Gas Services Group Inc","Energy","US Equity","Common stocks","Micro cap","$122,078,355","24,178","Analyze"
"NRT","North European Oil Royalty Trust","Energy","US Equity","Common stocks","Micro cap","$95,214,512","95,131","Analyze"
"GEOS","Geospace Technologies Corp","Energy","US Equity","Common stocks","Micro cap","$85,614,048","84,259","Analyze"
"SND","Smart Sand Inc","Energy","US Equity","Common stocks","Micro cap","$74,246,656","481,936","Analyze"
"GIFI","Gulf Island Fabrication Inc","Energy","US Equity","Common stocks","Micro cap","$66,877,436","40,092","Analyze"
"PFIE","Profire Energy Inc","Energy","US Equity","Common stocks","Micro cap","$56,805,569","103,606","Analyze"
"FTK","Flotek Industries Inc","Materials","US Equity","Common stocks","Micro cap","$55,030,160","431,817","Analyze"
"NCSM","NCS Multistage Holdings Inc","Energy","US Equity","Common stocks","Micro cap","$52,070,024","14,159","Analyze"
"DWSN","Dawson Geophysical","Energy","US Equity","Common stocks","Micro cap","$39,766,589","9,213","Analyze"
"SDPI","Superior Drilling Products Inc","Energy","US Equity","Common stocks","Micro cap","$25,150,769","101,033","Analyze"
"MARPS","Marine Petroleum Trust Units Of Beneficial Interest","Energy","US Equity","Royalty trusts","Micro cap","$13,720,000","9,004","Analyze"
"RCON","Recon Technology, Ltd.","Energy","US Equity","Common stocks","Micro cap","$9,444,828","2,919,517","Analyze"
"ENSV","Enservco Corp","Energy","US Equity","Common stocks","Micro cap","$5,468,869","216,967","Analyze"
