"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"VIV","Telefonica Brasil S.A. ADRs","Communication Services","US Equity","ADRs","Large cap","$12,027,515,165","1,814,184","Analyze"
"SKM","SK Telecom Co Ltd ADRs","Communication Services","US Equity","ADRs","Mid cap","$8,141,905,952","556,594","Analyze"
"IRDM","Iridium Communications Inc","Communication Services","US Equity","Common stocks","Mid cap","$7,555,155,800","951,475","Analyze"
"KT","KT Corp ADRs","Communication Services","US Equity","ADRs","Mid cap","$6,073,460,654","1,203,913","Analyze"
"FYBR","Frontier Communications Parent, Inc.","Communication Services","US Equity","Common stocks","Mid cap","$5,773,142,400","1,660,242","Analyze"
"TIMB","TIM S.A. ADRs","Communication Services","US Equity","ADRs","Mid cap","$5,756,672,863","481,130","Analyze"
"MBT","Mobile TeleSystems PJSC ADRs","Financials","US Equity","ADRs","Mid cap","$5,495,549,334","10,415,979","Analyze"
"VG","Vonage Holdings Corp","Information Technology","US Equity","Common stocks","Mid cap","$4,941,769,216","26,331,796","Analyze"
"PHI","PLDT  Inc. ADRs","Communication Services","US Equity","ADRs","Mid cap","$4,508,303,045","69,417","Analyze"
"TKC","Turkcell Iletisim Hizmetleri ADRs","Communication Services","US Equity","ADRs","Mid cap","$3,748,800,000","340,216","Analyze"
"CABO","Cable One Inc","Communication Services","US Equity","Common stocks","Mid cap","$3,732,295,043","63,848","Analyze"
"TIGO","Millicom International Cellular S.A.","Communication Services","US Equity","Common stocks","Mid cap","$3,121,826,973","108,916","Analyze"
"CCOI","Cogent Communications Holdings Inc","Communication Services","US Equity","Common stocks","Mid cap","$2,930,011,636","486,340","Analyze"
"LUMN","CenturyLink, Inc.","Communication Services","US Equity","Common stocks","Mid cap","$2,473,219,810","57,383,864","Analyze"
"IHS","IHS Holding Ltd","Communication Services","US Equity","Common stocks","Mid cap","$2,334,081,376","116,939","Analyze"
"IDCC","Interdigital Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,158,943,562","366,798","Analyze"
"GSAT","Globalstar Voting Inc","Communication Services","US Equity","Common stocks","Small cap","$1,847,220,000","4,384,500","Analyze"
"GOGO","Gogo Inc","Communication Services","US Equity","Common stocks","Small cap","$1,813,765,700","672,166","Analyze"
"LILA","Liberty Latin America Class A","Communication Services","US Equity","Common stocks","Small cap","$1,650,335,000","379,162","Analyze"
"LILAK","Liberty Latin America Class C","Communication Services","US Equity","Common stocks","Small cap","$1,650,335,000","1,517,005","Analyze"
"ATUS","Altice USA, Inc. Class A","Communication Services","US Equity","Common stocks","Small cap","$1,409,254,363","5,196,044","Analyze"
"RADI","Radius Global Infrastructure, Inc.","Communication Services","US Equity","Common stocks","Small cap","$1,402,695,606","12,453,179","Analyze"
"PTNR","Partner Communications ADRs","Communication Services","US Equity","ADRs","Small cap","$1,299,830,144","79,185","Analyze"
"VEON","VEON Ltd ADRs","Communication Services","US Equity","ADRs","Small cap","$1,259,224,870","626,382","Analyze"
"TDS","Telephone And Data Systems Inc","Communication Services","US Equity","Common stocks","Small cap","$1,024,240,425","2,828,596","Analyze"
"USM","United States Cellular Corp","Communication Services","US Equity","Common stocks","Small cap","$1,017,056,496","246,844","Analyze"
"SHEN","Shenandoah Telecommunications","Communication Services","US Equity","Common stocks","Small cap","$927,554,396","214,006","Analyze"
"IDT","Idt Corp Class B","Communication Services","US Equity","Common stocks","Small cap","$785,403,557","105,283","Analyze"
"RBBN","Ribbon Communications Inc.","Information Technology","US Equity","Common stocks","Small cap","$620,374,139","1,855,958","Analyze"
"ATNI","ATN International Inc","Communication Services","US Equity","Common stocks","Small cap","$607,229,957","69,220","Analyze"
"TEO","Telecom Argentina ADRs","Communication Services","US Equity","ADRs","Small cap","$543,898,245","144,747","Analyze"
"ATEX","Anterix Inc.","Communication Services","US Equity","Common stocks","Small cap","$535,120,870","184,386","Analyze"
"ASTS","AST SpaceMobile, Inc. - Class A","Communication Services","US Equity","Common stocks","Small cap","$413,732,947","1,744,585","Analyze"
"OOMA","Ooma Inc","Communication Services","US Equity","Common stocks","Micro cap","$299,832,000","94,594","Analyze"
"CNSL","Consolidated Communications Holdings","Communication Services","US Equity","Common stocks","Micro cap","$254,590,202","1,648,978","Analyze"
"VATE","INNOVATE Corp.","Industrials","US Equity","Common stocks","Micro cap","$233,211,793","339,538","Analyze"
"SIFY","SIFY Technologies Limited ADRs","Communication Services","US Equity","ADRs","Micro cap","$230,255,385","75,896","Analyze"
"SPOK","Spok Holdings Inc","Communication Services","US Equity","Common stocks","Micro cap","$198,571,620","304,312","Analyze"
"RDCM","Radcom Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$143,555,784","18,158","Analyze"
"UCL","uCloudlink Group Inc. ADRs","Communication Services","US Equity","ADRs","Micro cap","$102,374,740","66,857","Analyze"
"FNGR","FingerMotion Inc","Communication Services","US Equity","Common stocks","Micro cap","$63,273,234","505,383","Analyze"
"MIMO","Airspan Networks Holdings Inc.","Information Technology","US Equity","Common stocks","Micro cap","$60,158,641","19,000","Analyze"
"ANTE","AirNet Technology Inc. ADRs","Health Care","US Equity","ADRs","Micro cap","$56,040,732","75,983","Analyze"
"KLR","Kaleyra, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$27,773,039","135,024","Analyze"
"QTEK","QualTek Services Inc.","Industrials","US Equity","Common stocks","Micro cap","$9,248,162","1,115,174","Analyze"
"CUEN","Cuentas Inc.","Communication Services","US Equity","Common stocks","Micro cap","$8,048,010","214,518","Analyze"
"COMS","COMSovereign Holding Corp.","Information Technology","US Equity","Common stocks","Micro cap","$5,098,785","205,359","Analyze"
"STRY","Starry Group Holdings, Inc. Class A","Communication Services","US Equity","Common stocks","Micro cap","$3,440,990","6,346,538","Analyze"
