"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"CNXC","Concentrix Corporation","Information Technology","US Equity","Common stocks","Mid cap","$6,145,709,263","350,131","Analyze"
"SAIC","Science Applications International","Industrials","US Equity","Common stocks","Mid cap","$5,606,055,482","280,853","Analyze"
"SWCH","Switch, Inc. Class A","Information Technology","US Equity","Common stocks","Mid cap","$5,409,893,572","7,547,987","Analyze"
"DXC","DXC Technology Company","Information Technology","US Equity","Common stocks","Mid cap","$5,293,617,707","2,059,792","Analyze"
"EXLS","Exlservice Holdings Inc","Information Technology","US Equity","Common stocks","Mid cap","$5,091,335,308","297,737","Analyze"
"DNB","Dun & Bradstreet Holdings, Inc.","Industrials","US Equity","Common stocks","Mid cap","$4,943,569,169","2,690,503","Analyze"
"NSIT","Insight Enterprises Inc","Information Technology","US Equity","Common stocks","Mid cap","$4,691,475,795","373,749","Analyze"
"TDC","Teradata Corp","Information Technology","US Equity","Common stocks","Mid cap","$3,914,976,125","1,174,628","Analyze"
"GDS","GDS Holdings ADRs","Information Technology","US Equity","ADRs","Mid cap","$3,485,496,878","1,359,948","Analyze"
"KD","Kyndryl Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,130,469,350","1,626,406","Analyze"
"NCR","NCR Corp","Information Technology","US Equity","Common stocks","Mid cap","$3,048,875,090","976,445","Analyze"
"FLYW","Flywire Corp","Information Technology","US Equity","Common stocks","Mid cap","$3,012,911,398","1,178,960","Analyze"
"AI","C3.ai, Inc. Class A","Information Technology","US Equity","Common stocks","Mid cap","$2,705,785,229","19,267,316","Analyze"
"PRFT","Perficient Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,345,795,007","303,534","Analyze"
"AFRM","Affirm Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,336,722,079","16,945,706","Analyze"
"TWKS","Thoughtworks Holding, Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,294,920,873","1,076,542","Analyze"
"XRX","Xerox Corp","Information Technology","US Equity","Common stocks","Mid cap","$2,277,685,403","1,164,835","Analyze"
"NABL","N-able, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,193,518,388","320,098","Analyze"
"TTEC","Teletech Holdings Inc","Information Technology","US Equity","Common stocks","Small cap","$1,707,679,612","189,078","Analyze"
"RAMP","Liveramp Holdings Inc","Information Technology","US Equity","Common stocks","Small cap","$1,349,953,794","705,266","Analyze"
"CD","Chindata Group Holdings Ltd ADRs","Information Technology","US Equity","ADRs","Small cap","$1,310,887,717","1,210,393","Analyze"
"SABR","Sabre Corp","Information Technology","US Equity","Common stocks","Small cap","$1,255,224,534","8,580,415","Analyze"
"FORTY","Formula Systems (1985) Ltd. ADRs","Information Technology","US Equity","ADRs","Small cap","$1,064,577,857","293","Analyze"
"AUR","Aurora Innovation, Inc.  - Class A","Industrials","US Equity","Common stocks","Small cap","$999,670,669","1,821,717","Analyze"
"PSFE","Paysafe Limited","Information Technology","US Equity","Common stocks","Small cap","$991,465,589","452,721","Analyze"
"IMXI","International Money Express Inc.","Information Technology","US Equity","Common stocks","Small cap","$906,722,739","532,462","Analyze"
"LPRO","Open Lending Corp. - Class A","Financials","US Equity","Common stocks","Small cap","$867,047,321","1,179,321","Analyze"
"GDYN","Grid Dynamics Holdings, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$818,672,210","396,814","Analyze"
"CNDT","Conduent Inc","Information Technology","US Equity","Common stocks","Small cap","$709,814,606","1,388,111","Analyze"
"VNET","21Vianet Group, Inc. ADRs","Information Technology","US Equity","ADRs","Small cap","$495,839,532","2,042,299","Analyze"
"HCKT","Hackett Group Inc","Information Technology","US Equity","Common stocks","Small cap","$472,310,277","240,910","Analyze"
"TASK","TaskUs, Inc.","Information Technology","US Equity","Common stocks","Small cap","$391,646,302","684,026","Analyze"
"DMRC","Digimarc Corp","Information Technology","US Equity","Common stocks","Small cap","$386,345,857","109,563","Analyze"
"CTLP","Cantaloupe, Inc.","Information Technology","US Equity","Common stocks","Small cap","$381,155,217","537,376","Analyze"
"PRTH","Priority Technology Holdings, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$296,409,235","32,007","Analyze"
"BBAI","BigBear.ai, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$272,425,929","6,438,520","Analyze"
"III","Information Services Group Inc","Information Technology","US Equity","Common stocks","Micro cap","$234,779,304","162,669","Analyze"
"UIS","Unisys Corp","Information Technology","US Equity","Common stocks","Micro cap","$227,840,377","3,301,223","Analyze"
"CRGE","Charge Enterprises, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$225,514,608","329,349","Analyze"
"INOD","Innodata Inc","Information Technology","US Equity","Common stocks","Micro cap","$195,670,993","139,853","Analyze"
"ALYA","Alithya Group Inc. - Class A Subordinate Voting Shares","Information Technology","US Equity","Common stocks","Micro cap","$174,020,380","18,705","Analyze"
"CYXT","Cyxtera Technologies, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$160,924,685","591,701","Analyze"
"PAY","Paymentus Holdings, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$159,696,258","84,829","Analyze"
"TLS","Telos Corporation","Information Technology","US Equity","Common stocks","Micro cap","$157,686,581","1,291,900","Analyze"
"CTG","Computer Task Group Inc","Information Technology","US Equity","Common stocks","Micro cap","$117,947,846","14,177","Analyze"
"ISDR","Issuer Direct Corp","Information Technology","US Equity","Common stocks","Micro cap","$81,127,828","8,614","Analyze"
"RSSS","Research Solutions, Inc","Information Technology","US Equity","Common stocks","Micro cap","$56,871,378","8,408","Analyze"
"CSPI","Csp Inc","Information Technology","US Equity","Common stocks","Micro cap","$56,060,134","4,551","Analyze"
"USIO","Usio, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$44,339,089","37,455","Analyze"
"CXDO","Crexendo Inc.","Information Technology","US Equity","Common stocks","Micro cap","$41,115,384","55,678","Analyze"
"AVCT","American Virtual Cloud Technologies, Inc.","Health Care","US Equity","Common stocks","Micro cap","$38,474,144","8,546,621","Analyze"
"CLPS","CLPS Inc","Information Technology","US Equity","Common stocks","Micro cap","$25,752,473","17,592","Analyze"
"WYY","Widepoint Corp","Information Technology","US Equity","Common stocks","Micro cap","$16,769,161","26,340","Analyze"
"CTEK","Cynergistek Inc.","Health Care","US Equity","Common stocks","Micro cap","$16,570,713","155,607","Analyze"
"DTST","Data Storage Corporation","Information Technology","US Equity","Common stocks","Micro cap","$10,915,403","5,474","Analyze"
"WAVD","WaveDancer, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$7,659,804","355,715","Analyze"
"NXTP","NextPlay Technologies, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$6,985,095","46,810","Analyze"
