"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"GWW","W.W. Grainger Inc","Industrials","US Equity","Common stocks","Large cap","$33,443,798,653","313,645","Analyze"
"FAST","Fastenal","Industrials","US Equity","Common stocks","Large cap","$29,541,505,738","5,189,632","Analyze"
"FERG","Ferguson plc","Industrials","US Equity","Common stocks","Large cap","$26,994,986,252","1,702,229","Analyze"
"WSO","Watsco Inc","Industrials","US Equity","Common stocks","Large cap","$11,459,466,485","292,845","Analyze"
"WSO.B","Watsco, Inc. Class B","Information Technology","US Equity","Common stocks","Large cap","$11,459,466,485","219","Analyze"
"WCC","Wesco International Inc","Industrials","US Equity","Common stocks","Mid cap","$7,200,950,277","630,757","Analyze"
"SITE","Siteone Landscape Supply Inc","Industrials","US Equity","Common stocks","Mid cap","$6,018,306,054","299,721","Analyze"
"AIT","Applied Industrial Technologies Inc","Industrials","US Equity","Common stocks","Mid cap","$5,102,106,628","262,243","Analyze"
"MSM","MSC Industrial Inc Class A","Industrials","US Equity","Common stocks","Mid cap","$3,788,282,042","338,534","Analyze"
"CNM","Core & Main, Inc.","Industrials","US Equity","Common stocks","Mid cap","$3,637,625,884","903,195","Analyze"
"GIC","Global Industrial Company","Industrials","US Equity","Common stocks","Small cap","$968,145,801","183,384","Analyze"
"DSGR","Distribution Solutions Group, Inc.","Industrials","US Equity","Common stocks","Small cap","$768,899,956","52,285","Analyze"
"TRNS","Transcat Inc","Industrials","US Equity","Common stocks","Small cap","$660,119,998","61,983","Analyze"
"TITN","Titan Machinery Inc","Industrials","US Equity","Common stocks","Small cap","$644,647,897","601,441","Analyze"
"DXPE","Dxp Enterprises Inc","Industrials","US Equity","Common stocks","Small cap","$492,198,422","119,083","Analyze"
"EVI","EVI Industries, Inc.","Industrials","US Equity","Common stocks","Micro cap","$237,000,833","19,971","Analyze"
"PKOH","Park Ohio Holdings Corp","Industrials","US Equity","Common stocks","Micro cap","$141,684,514","31,848","Analyze"
