"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"UNP","Union Pacific Corp","Industrials","US Equity","Common stocks","Large cap","$113,930,749,062","4,405,010","Analyze"
"CNI","Canadian National Railway Company","Industrials","US Equity","Common stocks","Large cap","$75,262,769,613","1,107,741","Analyze"
"CP","Canadian Pacific Railway Limited","Industrials","US Equity","Common stocks","Large cap","$69,612,808,764","2,554,010","Analyze"
"CSX","CSX Corp","Industrials","US Equity","Common stocks","Large cap","$57,917,960,587","14,056,904","Analyze"
"NSC","Norfolk Southern Corp","Industrials","US Equity","Common stocks","Large cap","$45,424,326,723","1,794,688","Analyze"
"WAB","Westinghouse Air Brake Technologies","Industrials","US Equity","Common stocks","Large cap","$17,221,841,127","1,018,213","Analyze"
"TRN","Trinity Industries Inc","Industrials","US Equity","Common stocks","Small cap","$1,855,341,397","801,693","Analyze"
"GBX","Greenbrier Inc","Industrials","US Equity","Common stocks","Small cap","$1,015,935,625","389,764","Analyze"
"FSTR","Lb Foster","Industrials","US Equity","Common stocks","Micro cap","$126,354,122","9,777","Analyze"
"USDP","USD Partners LP","Energy","US Equity","MLPs","Micro cap","$98,237,546","47,553","Analyze"
"RAIL","Freightcar America Inc","Industrials","US Equity","Common stocks","Micro cap","$54,253,414","22,176","Analyze"
"RVSN","Rail Vision Ltd.","Industrials","US Equity","Common stocks","Micro cap","$23,844,135","57,870","Analyze"
"KIQ","Kelso Technologies Inc","Industrials","US Equity","Common stocks","Micro cap","$17,985,380","84,511","Analyze"
