"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"AMT","American Tower Corporation","Real Estate","US Equity","REITs","Large cap","$89,227,097,059","2,284,749","Analyze"
"EQIX","Equinix, Inc.","Real Estate","US Equity","REITs","Large cap","$61,828,606,021","594,333","Analyze"
"CCI","Crown Castle International Corp.","Real Estate","US Equity","REITs","Large cap","$53,637,889,883","2,286,894","Analyze"
"SBAC","SBA Communications Corporation","Real Estate","US Equity","REITs","Large cap","$26,674,817,990","995,059","Analyze"
"WY","Weyerhaeuser Company","Real Estate","US Equity","REITs","Large cap","$20,725,420,100","4,522,867","Analyze"
"IRM","Iron Mountain Incorporated","Real Estate","US Equity","REITs","Large cap","$14,410,993,834","1,527,805","Analyze"
"GLPI","Gaming and Leisure Properties, Inc","Real Estate","US Equity","REITs","Large cap","$12,732,062,769","1,359,065","Analyze"
"LAMR","Lamar Advertising Company Class A","Real Estate","US Equity","REITs","Mid cap","$8,033,287,266","443,316","Analyze"
"RYN","Rayonier Inc","Real Estate","US Equity","REITs","Mid cap","$4,615,503,330","520,626","Analyze"
"PCH","PotlatchDeltic Corporation","Real Estate","US Equity","REITs","Mid cap","$3,733,675,146","674,936","Analyze"
"OUT","OUTFRONT Media Inc","Real Estate","US Equity","REITs","Mid cap","$2,435,114,645","1,917,951","Analyze"
"HASI","Hannon Armstrong Sustainable Infrastructure Capital","Financials","US Equity","Mortgage REITs","Mid cap","$2,308,028,740","1,192,630","Analyze"
"CXW","CoreCivic, Inc","Industrials","US Equity","Common stocks","Small cap","$1,025,399,858","1,282,627","Analyze"
"UNIT","Uniti Group Inc","Real Estate","US Equity","REITs","Small cap","$787,679,741","5,188,183","Analyze"
"FPI","Farmland Partners Inc","Real Estate","US Equity","REITs","Small cap","$537,192,671","756,436","Analyze"
"CTT","CatchMark Timber Trust, Inc","Real Estate","US Equity","REITs","Small cap","$510,983,523","1,926,261","Analyze"
"AFCG","AFC Gamma, Inc.","Financials","US Equity","REITs","Micro cap","$246,895,270","189,640","Analyze"
"PW","Power REIT","Real Estate","US Equity","REITs","Micro cap","$12,507,849","13,841","Analyze"
