"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"ORLY","Oreilly Automotive Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$49,551,901,837","437,585","Analyze"
"AZO","Autozone Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$42,458,591,553","161,000","Analyze"
"ULTA","Ulta Beauty Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$26,241,248,836","762,024","Analyze"
"TSCO","Tractor Supply","Consumer Discretionary","US Equity","Common stocks","Large cap","$24,943,565,029","904,032","Analyze"
"GPC","Genuine Parts","Consumer Discretionary","US Equity","Common stocks","Large cap","$21,725,413,050","1,788,632","Analyze"
"BBY","Best Buy Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$16,264,031,523","3,167,406","Analyze"
"FIVE","Five Below Inc","Consumer Discretionary","US Equity","Common stocks","Large cap","$11,091,069,889","849,382","Analyze"
"WSM","Williams Sonoma Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$7,915,533,815","1,451,318","Analyze"
"BBWI","Bath & Body Works, Inc.","Consumer Discretionary","US Equity","Common stocks","Mid cap","$7,858,117,287","3,222,682","Analyze"
"DKS","Dicks Sporting Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$7,775,567,709","2,250,879","Analyze"
"GME","Gamestop Corp Class A","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,876,061,600","8,643,368","Analyze"
"AAP","Advance Auto Parts Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$6,587,688,020","1,985,258","Analyze"
"RH","RH","Consumer Discretionary","US Equity","Common stocks","Mid cap","$5,835,707,687","742,573","Analyze"
"MNSO","MINISO Group Holding Limited ADRs of Class A","Consumer Discretionary","US Equity","ADRs","Mid cap","$5,525,484,525","2,619,952","Analyze"
"MUSA","Murphy USA Inc.","Consumer Discretionary","US Equity","Common stocks","Mid cap","$5,354,490,182","353,975","Analyze"
"ASO","Academy Sports & Outdoors, Inc.","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,922,784,419","1,638,073","Analyze"
"CHPT","ChargePoint Holdings, Inc.","Industrials","US Equity","Common stocks","Mid cap","$3,437,343,736","9,319,746","Analyze"
"OLPX","Olaplex Holdings, Inc.","Consumer Staples","US Equity","Common stocks","Mid cap","$2,542,395,371","5,003,586","Analyze"
"WOOF","Petco Health and Wellness Company, Inc. - Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,847,846,966","2,423,684","Analyze"
"ODP","Office Depot Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,797,458,876","429,742","Analyze"
"SBH","Sally Beauty Holdings Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,613,148,843","1,484,308","Analyze"
"SSU","SIGNA Sports United N.V.","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,569,688,417","36,868","Analyze"
"EYE","National Vision Holdings","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,385,592,015","3,282,207","Analyze"
"KAR","Kar Auction Services Inc","Industrials","US Equity","Common stocks","Small cap","$1,351,687,644","693,006","Analyze"
"TA","Travelcenters Of America Llc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,302,494,801","713,571","Analyze"
"WINA","Winmark Corp","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,048,515,707","25,488","Analyze"
"HIBB","Hibbett Sports Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$746,220,654","455,266","Analyze"
"HZO","Marinemax Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$595,727,664","515,263","Analyze"
"YSG","Yatsen Holding Ltd ADRs","Consumer Staples","US Equity","ADRs","Small cap","$557,235,471","2,013,281","Analyze"
"BLNK","Blink Charging Co.","Industrials","US Equity","Common stocks","Small cap","$458,166,616","3,280,725","Analyze"
"SFIX","Stitch Fix Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$445,093,341","3,391,644","Analyze"
"FLWS","1-800 Flowers.Com Inc Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$394,707,148","460,603","Analyze"
"EVGO","EVgo Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$387,716,832","1,478,455","Analyze"
"BWMX","Betterware de Mexico, S.A. de C.V.","Consumer Discretionary","US Equity","Common stocks","Small cap","$360,477,834","45,462","Analyze"
"BBW","Build A Bear Workshop Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$345,307,894","484,802","Analyze"
"LE","Land End Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$282,169,169","268,822","Analyze"
"BARK","The Original BARK Company","Consumer Discretionary","US Equity","Common stocks","Micro cap","$225,640,302","1,613,407","Analyze"
"ELA","Envela Corporation","Consumer Discretionary","US Equity","Common stocks","Micro cap","$176,894,826","73,201","Analyze"
"TCS","Container Store Group Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$169,605,998","444,585","Analyze"
"BGFV","Big 5 Sporting Goods Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$161,491,912","421,061","Analyze"
"HNST","Honest Company, Inc.","Consumer Staples","US Equity","Common stocks","Micro cap","$154,953,206","1,756,131","Analyze"
"CONN","Conns Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$153,488,059","205,325","Analyze"
"VLTA","Volta, Inc. Class A","Consumer Discretionary","US Equity","Common stocks","Micro cap","$143,542,648","2,257,192","Analyze"
"REAL","The RealReal, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$109,173,024","3,722,922","Analyze"
"LIVE","Live Ventures Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$105,867,362","5,011","Analyze"
