"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"CW","Curtiss Wright Corp","Industrials","US Equity","Common stocks","Mid cap","$6,396,854,622","160,656","Analyze"
"CR","Crane","Industrials","US Equity","Common stocks","Mid cap","$6,155,636,811","447,413","Analyze"
"ATKR","Atkore International Group Inc","Industrials","US Equity","Common stocks","Mid cap","$5,319,308,259","448,344","Analyze"
"GTLS","Chart Industries Inc","Industrials","US Equity","Common stocks","Mid cap","$4,950,553,283","1,117,462","Analyze"
"PSN","Parsons Corporation","Industrials","US Equity","Common stocks","Mid cap","$4,408,269,529","592,294","Analyze"
"WTS","Watts Water Technologies Inc Class A","Industrials","US Equity","Common stocks","Mid cap","$4,364,931,408","156,822","Analyze"
"FELE","Franklin Electric Inc","Industrials","US Equity","Common stocks","Mid cap","$4,139,516,718","292,795","Analyze"
"FLS","Flowserve Corp","Industrials","US Equity","Common stocks","Mid cap","$4,118,414,118","990,496","Analyze"
"AIMC","Altra Industrial Motion Corp","Industrials","US Equity","Common stocks","Mid cap","$4,051,500,763","1,869,518","Analyze"
"GTES","Gates Industrial Corporation Plc","Industrials","US Equity","Common stocks","Mid cap","$3,704,933,589","849,646","Analyze"
"WBT","Welbilt Inc","Industrials","US Equity","Common stocks","Mid cap","$3,437,755,786","1,315,498","Analyze"
"JBT","John Bean Technologies Corp","Industrials","US Equity","Common stocks","Mid cap","$3,267,348,093","196,186","Analyze"
"SPXC","SPX Corp","Industrials","US Equity","Common stocks","Mid cap","$3,056,968,427","248,441","Analyze"
"HI","Hillenbrand Inc","Industrials","US Equity","Common stocks","Mid cap","$3,051,384,155","470,381","Analyze"
"ENOV","Enovis Corporation","Health Care","US Equity","Common stocks","Mid cap","$2,689,098,143","571,825","Analyze"
"ARNC","Arconic Inc","Materials","US Equity","Common stocks","Mid cap","$2,634,083,173","1,716,924","Analyze"
"KAI","Kadant Inc","Industrials","US Equity","Common stocks","Mid cap","$2,321,885,218","68,467","Analyze"
"CSWI","CSW Industrials Inc","Industrials","US Equity","Common stocks","Mid cap","$2,105,054,048","105,536","Analyze"
"HLIO","Helios Technologies, Inc.","Industrials","US Equity","Common stocks","Mid cap","$2,067,752,020","136,862","Analyze"
"NPO","Enpro Industries Inc","Industrials","US Equity","Common stocks","Mid cap","$2,045,999,672","150,084","Analyze"
"MWA","Mueller Water Products Inc","Industrials","US Equity","Common stocks","Mid cap","$2,020,495,317","1,051,788","Analyze"
"B","Barnes Group Inc","Industrials","US Equity","Common stocks","Small cap","$1,923,392,397","299,993","Analyze"
"MIR","Mirion Technologies, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,615,802,665","2,219,120","Analyze"
"BLDP","Ballard Power Systems","Industrials","US Equity","Common stocks","Small cap","$1,605,605,774","2,977,238","Analyze"
"EPAC","Actuant Corporation","Industrials","US Equity","Common stocks","Small cap","$1,504,093,430","562,646","Analyze"
"SXI","Standex International Corp","Industrials","US Equity","Common stocks","Small cap","$1,375,478,180","80,281","Analyze"
"TNC","Tennant","Industrials","US Equity","Common stocks","Small cap","$1,192,867,623","101,320","Analyze"
"TRS","Trimas Corp","Materials","US Equity","Common stocks","Small cap","$1,107,033,167","142,231","Analyze"
"OFLX","Omega Flex Inc","Industrials","US Equity","Common stocks","Small cap","$1,095,435,823","28,472","Analyze"
"KRNT","Kornit Digital Ltd","Industrials","US Equity","Common stocks","Small cap","$960,346,169","430,754","Analyze"
"THR","Thermon Group Holdings Inc","Industrials","US Equity","Common stocks","Small cap","$814,806,604","195,610","Analyze"
"XMTR","Xometry, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$660,282,591","1,062,997","Analyze"
"GRC","Gorman-Rupp","Industrials","US Equity","Common stocks","Small cap","$624,613,045","86,254","Analyze"
"CIR","Circor International Inc","Industrials","US Equity","Common stocks","Small cap","$600,368,838","149,018","Analyze"
"HSC","Harsco Corp","Industrials","US Equity","Common stocks","Small cap","$508,814,822","933,773","Analyze"
"TPIC","TPI Composites, Inc.","Industrials","US Equity","Common stocks","Small cap","$494,704,071","1,611,837","Analyze"
"LXFR","Luxfer Holdings PLC","Industrials","US Equity","Common stocks","Small cap","$428,535,420","140,731","Analyze"
"CYD","China Yuchai International Ltd","Industrials","US Equity","Common stocks","Micro cap","$297,039,768","10,138","Analyze"
"BGRY","Berkshire Grey, Inc. - Class A","Industrials","US Equity","Common stocks","Micro cap","$279,465,493","811,836","Analyze"
"PYR","PyroGenesis Canada Inc.","Industrials","US Equity","Common stocks","Micro cap","$167,865,571","50,696","Analyze"
"HURC","Hurco Companies Inc","Industrials","US Equity","Common stocks","Micro cap","$167,064,136","38,310","Analyze"
"GHM","Graham Corp","Industrials","US Equity","Common stocks","Micro cap","$140,528,522","41,944","Analyze"
"TWIN","Twin Disc Inc","Industrials","US Equity","Common stocks","Micro cap","$132,630,787","8,125","Analyze"
"AMSC","American Superconductor Corp","Industrials","US Equity","Common stocks","Micro cap","$121,959,466","174,503","Analyze"
"CVV","Cvd Equipment Corp","Information Technology","US Equity","Common stocks","Micro cap","$94,945,315","34,481","Analyze"
"BWEN","Broadwind Energy Inc","Industrials","US Equity","Common stocks","Micro cap","$72,777,644","263,839","Analyze"
"ULBI","Ultralife Corp","Industrials","US Equity","Common stocks","Micro cap","$63,243,783","35,650","Analyze"
"TAYD","Taylor Devices Inc","Industrials","US Equity","Common stocks","Micro cap","$57,056,474","6,525","Analyze"
"WLMS","Williams Industrial Services Group Inc","Industrials","US Equity","Common stocks","Micro cap","$26,422,761","42,833","Analyze"
"CGRN","Capstone Green Energy Corporation","Industrials","US Equity","Common stocks","Micro cap","$26,237,411","64,180","Analyze"
"GTEC","Greenland Technologies Holding Corporation","Industrials","US Equity","Common stocks","Micro cap","$22,323,027","30,841","Analyze"
"SHPW","Shapeways Holdings, Inc.","Industrials","US Equity","Common stocks","Micro cap","$20,302,157","133,768","Analyze"
"NISN","NiSun Intl Enterprise Development Group Co, Ltd - Class A","Industrials","US Equity","Common stocks","Micro cap","$17,119,430","79,670","Analyze"
"JCSE","JE Cleantech Holdings Limited","Industrials","US Equity","Common stocks","Micro cap","$8,647,014","29,398","Analyze"
