"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"DCUE","Dominion Energy, Inc. 2019 Series A Corporate Units","Utilities","US Equity","Units","Large cap","$68,325,189,214","1,907,604","Analyze"
"NGG","National Grid ADRs","Utilities","US Equity","ADRs","Large cap","$47,271,314,818","365,822","Analyze"
"SRE","Sempra Energy","Utilities","US Equity","Common stocks","Large cap","$43,942,216,109","1,863,642","Analyze"
"D","Dominion Energy Inc","Utilities","US Equity","Common stocks","Large cap","$43,613,810,680","5,195,773","Analyze"
"EXC","Exelon Corp","Utilities","US Equity","Common stocks","Large cap","$38,969,775,695","17,608,910","Analyze"
"PEG","Public Service Enterprise Group Inc","Utilities","US Equity","Common stocks","Large cap","$28,300,204,693","3,211,057","Analyze"
"FE","Firstenergy Corp","Utilities","US Equity","Common stocks","Large cap","$21,602,255,696","3,831,744","Analyze"
"ETR","Entergy Corp","Utilities","US Equity","Common stocks","Large cap","$21,213,617,802","1,433,724","Analyze"
"AES","AES Corp","Utilities","US Equity","Common stocks","Large cap","$14,691,918,213","4,997,205","Analyze"
"AESC","The AES Corporation Corporate Units","Utilities","US Equity","Units","Large cap","$14,691,918,213","54,446","Analyze"
"BIP","Brookfield Infrastructure Partners LP","Utilities","US Equity","MLPs","Large cap","$14,420,732,420","386,842","Analyze"
"CIG","Companhia Energetica de Minas Gerais-CEMIG ADRs","Utilities","US Equity","ADRs","Mid cap","$4,977,072,854","3,345,492","Analyze"
"CIG.C","Comp En De Mn Cemig ADRs","Utilities","US Equity","ADRs","Mid cap","$4,977,072,854","34,200","Analyze"
"SJI","South Jersey Industries, Inc.","Utilities","US Equity","Common stocks","Mid cap","$4,417,684,040","17,508,059","Analyze"
"BKH","Black Hills Corp","Utilities","US Equity","Common stocks","Mid cap","$3,913,027,438","550,413","Analyze"
"ALE","Allete Inc","Utilities","US Equity","Common stocks","Mid cap","$3,479,829,074","336,028","Analyze"
"NWE","Northwestern Corp","Utilities","US Equity","Common stocks","Mid cap","$3,197,665,094","409,133","Analyze"
"AVA","Avista Corp","Utilities","US Equity","Common stocks","Mid cap","$2,983,198,168","655,975","Analyze"
"OTTR","Otter Tail Corp","Utilities","US Equity","Common stocks","Mid cap","$2,854,273,671","388,368","Analyze"
"MGEE","MGE Energy Inc","Utilities","US Equity","Common stocks","Mid cap","$2,631,608,435","123,869","Analyze"
"ELP","Comp. Paranaense de Energia-COPEL ADRs","Utilities","US Equity","ADRs","Small cap","$1,296,672,417","410,208","Analyze"
"MNTK","Montauk Renewables, Inc.","Utilities","US Equity","Common stocks","Small cap","$1,121,998,025","387,315","Analyze"
"UTL","Unitil Corp","Utilities","US Equity","Common stocks","Small cap","$851,407,603","104,387","Analyze"
"CRGY","Crescent Energy Company Class A","Energy","US Equity","Common stocks","Small cap","$498,271,922","521,050","Analyze"
"OEG","Orbital Energy Group, Inc.","Industrials","US Equity","Common stocks","Micro cap","$55,870,303","1,767,382","Analyze"
"SJIV","South Jersey Industries, Inc. Corporate Units","Utilities","US Equity","Units","Unknown","$0","25,467","Analyze"
