"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"GPOR","Gulfport Energy Corporation","Energy","US Equity","Common stocks","Small cap","$1,430,551,132","160,324","Analyze"
"CLMT","Calumet Specialty Products Partners LP","Energy","US Equity","MLPs","Small cap","$1,354,414,364","129,783","Analyze"
"ESTE","Earthstone Energy Inc Class A","Energy","US Equity","Common stocks","Small cap","$1,294,377,243","1,862,220","Analyze"
"PBT","Permian Basin Royalty Trust","Energy","US Equity","Royalty trusts","Small cap","$1,091,578,002","129,623","Analyze"
"DMLP","Dorchester Minerals LP","Energy","US Equity","MLPs","Small cap","$1,059,436,922","214,517","Analyze"
"KRP","Kimbell Royalty Partners LP","Energy","US Equity","Common stocks","Small cap","$907,595,800","481,884","Analyze"
"LPI","Laredo Petroleum Inc","Energy","US Equity","Common stocks","Small cap","$808,563,139","678,106","Analyze"
"ROCC","Ranger Oil Corporation - Class A","Energy","US Equity","Common stocks","Small cap","$708,495,214","1,195,261","Analyze"
"WTI","W And T Offshore Inc","Energy","US Equity","Common stocks","Small cap","$700,083,112","4,218,122","Analyze"
"REPX","Riley Exploration Permian, Inc.","Energy","US Equity","Common stocks","Small cap","$658,189,195","34,395","Analyze"
"GPRK","Geopark Ltd","Energy","US Equity","Common stocks","Small cap","$631,294,512","181,924","Analyze"
"NEXT","Nextdecade Corporation","Energy","US Equity","Common stocks","Small cap","$626,387,773","1,082,951","Analyze"
"BRY","Berry Petroleum Corporation","Energy","US Equity","Common stocks","Small cap","$568,079,522","883,478","Analyze"
"TELL","Tellurian Inc","Energy","US Equity","Common stocks","Small cap","$554,671,178","11,323,083","Analyze"
"SD","Sandridge Energy Inc","Energy","US Equity","Common stocks","Small cap","$508,594,189","708,924","Analyze"
"OBE","Obsidian Energy Ltd.","Energy","US Equity","Common stocks","Small cap","$493,004,416","607,464","Analyze"
"SBOW","SilverBow Resources Inc","Energy","US Equity","Common stocks","Small cap","$456,441,598","491,327","Analyze"
"EGY","Vaalco Energy Inc","Energy","US Equity","Common stocks","Small cap","$455,174,320","2,162,371","Analyze"
"REI","Ring Energy Inc","Energy","US Equity","Common stocks","Small cap","$328,742,021","2,991,663","Analyze"
"FLMN","Falcon Minerals Corporation","Energy","US Equity","Common stocks","Small cap","$319,456,672","267,825","Analyze"
"EP","Empire Petroleum Corporation","Energy","US Equity","Common stocks","Micro cap","$268,894,583","31,994","Analyze"
"GTE","Gran Tierra Energy Inc.","Energy","US Equity","Common stocks","Micro cap","$257,709,536","3,563,444","Analyze"
"AMPY","Amplify Energy Corp.","Energy","US Equity","Common stocks","Micro cap","$243,490,278","1,048,623","Analyze"
"EPM","Evolution Petroleum Corp","Energy","US Equity","Common stocks","Micro cap","$194,548,821","315,347","Analyze"
"PNRG","Primeenergy Corp","Energy","US Equity","Common stocks","Micro cap","$159,236,000","7,320","Analyze"
"VOC","Voc Energy Trust","Energy","US Equity","Royalty trusts","Micro cap","$135,150,000","113,908","Analyze"
"MVO","MV Oil Trust","Energy","US Equity","Common stocks","Micro cap","$122,590,000","94,373","Analyze"
"EPSN","Epsilon Energy Ltd.","Energy","US Equity","Common stocks","Micro cap","$116,741,577","238,305","Analyze"
"BATL","Battalion Oil Corporation","Energy","US Equity","Common stocks","Micro cap","$106,196,415","17,514","Analyze"
"CRT","Cross Timbers Royalty Trust","Energy","US Equity","Royalty trusts","Micro cap","$99,060,000","81,104","Analyze"
"PHX","Panhandle Oil And Gas Inc Class A","Energy","US Equity","Common stocks","Micro cap","$89,802,251","178,193","Analyze"
"PED","Pedevco Corp","Energy","US Equity","Common stocks","Micro cap","$74,428,732","160,784","Analyze"
"INDO","Indonesia Energy Corporation Limited","Energy","US Equity","Common stocks","Micro cap","$43,985,779","78,155","Analyze"
"USEG","Us Energy Corp","Energy","US Equity","Common stocks","Micro cap","$43,040,957","66,277","Analyze"
"IMPP","Imperial Petroleum Inc.","Energy","US Equity","Common stocks","Micro cap","$31,353,865","6,094,006","Analyze"
"CEI","Camber Energy Inc","Energy","US Equity","Common stocks","Micro cap","$25,400,000","834,913","Analyze"
"MXC","Mexco Energy Corporation","Energy","US Equity","Common stocks","Micro cap","$24,585,876","3,978","Analyze"
"HUSA","Houston American Energy Corp","Energy","US Equity","Common stocks","Micro cap","$24,522,995","131,047","Analyze"
"BRN","Barnwell Industries Inc","Energy","US Equity","Common stocks","Micro cap","$20,212,075","24,561","Analyze"
"VIVK","Vivakor, Inc.","Energy","US Equity","Common stocks","Micro cap","$20,053,777","13,953","Analyze"
"CKX","Ckx Lands Inc","Real Estate","US Equity","Common stocks","Micro cap","$18,776,801","1,200","Analyze"
"GBR","New Concept Energy Inc","Energy","US Equity","Common stocks","Micro cap","$5,439,850","20,683","Analyze"
"TGA","Transglobe Energy Corporation","Energy","US Equity","Common stocks","Unknown","$0","1,991,362","Analyze"
