"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"CARR","Carrier Global Corporation","Industrials","US Equity","Common stocks","Large cap","$36,988,351,406","5,828,062","Analyze"
"BLDR","Builders Firstsource Inc","Industrials","US Equity","Common stocks","Large cap","$11,635,817,182","2,378,392","Analyze"
"MAS","Masco Corp","Industrials","US Equity","Common stocks","Large cap","$10,899,830,960","2,065,687","Analyze"
"CSL","Carlisle Companies Inc","Industrials","US Equity","Common stocks","Large cap","$10,877,958,893","496,342","Analyze"
"OC","Owens Corning","Industrials","US Equity","Common stocks","Mid cap","$8,365,139,161","804,524","Analyze"
"WMS","Advanced Drainage Systems Inc","Industrials","US Equity","Common stocks","Mid cap","$6,568,533,452","1,868,677","Analyze"
"TREX","Trex Inc","Industrials","US Equity","Common stocks","Mid cap","$5,061,143,958","1,175,262","Analyze"
"AAON","AAON, Inc.","Industrials","US Equity","Common stocks","Mid cap","$4,939,008,398","555,845","Analyze"
"SSD","Simpson Manufacturing Inc","Industrials","US Equity","Common stocks","Mid cap","$4,440,361,605","156,823","Analyze"
"LPX","Louisiana Pacific Corp","Materials","US Equity","Common stocks","Mid cap","$3,933,720,274","833,099","Analyze"
"BECN","Beacon Roofing Supply Inc","Industrials","US Equity","Common stocks","Mid cap","$3,626,419,622","498,853","Analyze"
"AZEK","The AZEK Company Inc. Class A","Industrials","US Equity","Common stocks","Mid cap","$3,304,029,548","1,345,820","Analyze"
"CNR","Cornerstone Building Brands, Inc.","Industrials","US Equity","Common stocks","Mid cap","$3,140,549,665","2,759,329","Analyze"
"AWI","Armstrong World Industries Inc","Industrials","US Equity","Common stocks","Mid cap","$3,096,163,582","410,092","Analyze"
"IBP","Installed Building Products Inc","Consumer Discretionary","US Equity","Common stocks","Mid cap","$2,999,062,338","313,355","Analyze"
"GMS","GMS Inc.","Industrials","US Equity","Common stocks","Mid cap","$2,224,299,613","358,721","Analyze"
"DOOR","Masonite International Corp","Industrials","US Equity","Common stocks","Small cap","$1,920,707,808","160,270","Analyze"
"TGLS","Tecnoglass Inc","Industrials","US Equity","Common stocks","Small cap","$1,803,059,915","447,274","Analyze"
"JBI","Janus International Group, Inc.","Industrials","US Equity","Common stocks","Small cap","$1,453,274,495","392,675","Analyze"
"ROCK","Gibraltar Industries Inc","Industrials","US Equity","Common stocks","Small cap","$1,415,253,428","211,249","Analyze"
"PGTI","PGT Innovations Inc","Industrials","US Equity","Common stocks","Small cap","$1,344,382,865","697,941","Analyze"
"JELD","Jeld Wen Holding Inc","Industrials","US Equity","Common stocks","Small cap","$1,016,160,649","553,159","Analyze"
"APOG","Apogee Enterprises Inc","Industrials","US Equity","Common stocks","Small cap","$910,547,351","187,118","Analyze"
"NX","Quanex Building Products Corp","Industrials","US Equity","Common stocks","Small cap","$670,757,571","275,494","Analyze"
"BXC","Bluelinx Holdings Inc","Industrials","US Equity","Common stocks","Small cap","$618,978,306","120,180","Analyze"
"ASPN","Aspen Aerogels Inc","Materials","US Equity","Common stocks","Small cap","$512,205,560","1,406,547","Analyze"
"SWIM","Latham Group, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$304,470,788","581,738","Analyze"
"CSTE","Caesarstone Ltd","Industrials","US Equity","Common stocks","Micro cap","$144,930,673","198,734","Analyze"
"VIEW","View, Inc. - Class A","Industrials","US Equity","Common stocks","Micro cap","$122,733,646","822,235","Analyze"
"PPIH","Perma Pipe International Holdings","Industrials","US Equity","Common stocks","Micro cap","$79,325,606","6,982","Analyze"
"APT","Alpha Pro Tech Ltd","Industrials","US Equity","Common stocks","Micro cap","$49,791,661","24,272","Analyze"
"AFI","Armstrong Flooring Inc","Industrials","US Equity","Common stocks","Micro cap","$7,648,987","629,178","Analyze"
"AEHL","Antelope Enterprise Holdings Limited","Materials","US Equity","Common stocks","Micro cap","$4,521,890","71,744","Analyze"
