"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"BALL","Ball Corporation","Materials","US Equity","Common stocks","Large cap","$16,515,176,442","1,766,195","Analyze"
"AMCR","Amcor plc","Materials","US Equity","Common stocks","Large cap","$16,105,854,853","8,284,844","Analyze"
"IP","International Paper","Materials","US Equity","Common stocks","Large cap","$11,941,377,554","3,450,646","Analyze"
"PKG","Packaging Corp Of America","Materials","US Equity","Common stocks","Large cap","$11,757,013,625","1,012,729","Analyze"
"CCK","Crown Holdings Inc","Materials","US Equity","Common stocks","Mid cap","$9,280,682,571","884,808","Analyze"
"GPK","Graphic Packaging Holding","Materials","US Equity","Common stocks","Mid cap","$7,374,002,389","3,052,445","Analyze"
"ATR","Aptargroup Inc","Materials","US Equity","Common stocks","Mid cap","$7,306,535,258","224,855","Analyze"
"WRK","Westrock","Materials","US Equity","Common stocks","Mid cap","$7,234,657,155","2,916,493","Analyze"
"BERY","Berry Global Group Inc","Materials","US Equity","Common stocks","Mid cap","$6,811,754,000","957,927","Analyze"
"SEE","Sealed Air Corp","Materials","US Equity","Common stocks","Mid cap","$6,145,721,472","1,323,090","Analyze"
"SON","Sonoco Products","Materials","US Equity","Common stocks","Mid cap","$5,633,845,637","572,230","Analyze"
"REYN","Reynolds Consumer Products Inc.","Consumer Staples","US Equity","Common stocks","Mid cap","$5,597,910,439","520,349","Analyze"
"SLGN","Silgan Holdings Inc","Materials","US Equity","Common stocks","Mid cap","$5,589,811,975","404,067","Analyze"
"OI","Owens Illinois Inc","Materials","US Equity","Common stocks","Mid cap","$3,287,846,444","1,430,638","Analyze"
"GEF","Greif Inc Class A","Materials","US Equity","Common stocks","Mid cap","$3,099,231,546","273,095","Analyze"
"GEF.B","Greif, Inc Class B","Materials","US Equity","Common stocks","Mid cap","$3,099,231,546","32,361","Analyze"
"AMBP","Ardagh Metal Packaging S.A.","Materials","US Equity","Common stocks","Mid cap","$2,256,331,853","2,279,645","Analyze"
"PTVE","Pactiv Evergreen Inc.","Materials","US Equity","Common stocks","Small cap","$1,396,787,371","403,404","Analyze"
"UFPT","Ufp Technologies Inc","Health Care","US Equity","Common stocks","Small cap","$945,548,837","117,500","Analyze"
"MYE","Myers Industries Inc","Materials","US Equity","Common stocks","Small cap","$744,828,434","286,730","Analyze"
"PACK","Ranpak Holdings Corp Class A","Materials","US Equity","Common stocks","Small cap","$408,874,480","452,743","Analyze"
"KRT","Karat Packaging Inc.","Industrials","US Equity","Common stocks","Micro cap","$258,139,192","17,987","Analyze"
"TUP","Tupperware Brands Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$104,968,141","1,606,148","Analyze"
"FFHL","Fuwei Films (Holdings) Co. Ltd.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$27,106,447","6,026","Analyze"
