"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"OWL","Blue Owl Capital Inc. Class A","Financials","US Equity","Common stocks","Mid cap","$4,861,019,058","5,260,347","Analyze"
"BIPC","Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares","Utilities","US Equity","Common stocks","Mid cap","$4,854,024,337","340,495","Analyze"
"ORCC","Owl Rock Capital Corporation","Financials","US Equity","BDCs","Mid cap","$4,797,011,641","2,233,922","Analyze"
"ATCO","Atlas Corp.","Industrials","US Equity","Common stocks","Mid cap","$4,327,661,305","2,746,944","Analyze"
"JHG","Janus Henderson Group Plc","Financials","US Equity","Common stocks","Mid cap","$4,172,922,627","1,612,873","Analyze"
"BXSL","Blackstone Secured Lending Fund","Financials","US Equity","BDCs","Mid cap","$4,078,512,823","1,319,405","Analyze"
"AB","AllianceBernstein Holding LP","Financials","US Equity","MLPs","Mid cap","$3,831,682,936","309,201","Analyze"
"FHI","Federated Hermes, Inc.","Financials","US Equity","Common stocks","Mid cap","$3,502,294,930","1,393,575","Analyze"
"MAIN","Main Street Capital Corp","Financials","US Equity","BDCs","Mid cap","$3,075,401,106","376,355","Analyze"
"CNS","Cohen & Steers Inc","Financials","US Equity","Common stocks","Mid cap","$2,972,706,699","161,794","Analyze"
"JXN","Jackson Financial Inc. Class A","Financials","US Equity","Common stocks","Mid cap","$2,853,507,195","1,707,830","Analyze"
"PSEC","Prospect Capital Corp","Financials","US Equity","BDCs","Mid cap","$2,713,027,367","1,760,409","Analyze"
"HLNE","Hamilton Lane Inc Class A","Financials","US Equity","Common stocks","Mid cap","$2,695,114,738","335,928","Analyze"
"AMK","AssetMark Financial Holdings, Inc.","Financials","US Equity","Common stocks","Mid cap","$2,262,072,603","171,742","Analyze"
"GBDC","Golub Capital BDC Inc","Financials","US Equity","BDCs","Mid cap","$2,170,375,009","954,368","Analyze"
"CIXX","CI Financial Corp.","Financials","US Equity","Common stocks","Mid cap","$2,127,378,708","52,562","Analyze"
"APAM","Artisan Partners Asset Management","Financials","US Equity","Common stocks","Mid cap","$2,075,135,646","794,065","Analyze"
"TPG","TPG Inc. - Class A","Financials","US Equity","Common stocks","Small cap","$1,992,410,113","633,430","Analyze"
"VCTR","Victory Capital Holdings, Inc. Class A","Financials","US Equity","Common stocks","Small cap","$1,991,531,971","451,028","Analyze"
"BUR","Burford Capital Limited","Financials","US Equity","Common stocks","Small cap","$1,539,920,635","752,212","Analyze"
"STEP","StepStone Group Inc. Class A","Financials","US Equity","Common stocks","Small cap","$1,492,740,085","369,400","Analyze"
"TSLX","TPG Specialty Lending Inc","Financials","US Equity","BDCs","Small cap","$1,409,662,451","793,283","Analyze"
"OCSL","Oaktree Specialty Lending Corporation","Financials","US Equity","BDCs","Small cap","$1,389,748,884","755,911","Analyze"
"BCOR","Blucora Inc","Financials","US Equity","Common stocks","Small cap","$1,309,030,955","262,414","Analyze"
"BBUC","Brookfield Business Corporation Class A Exchangeable Subordinate Voting Shares","Industrials","US Equity","Common stocks","Small cap","$1,254,827,565","42,495","Analyze"
"VRTS","Virtus Investment Partners Inc","Financials","US Equity","Common stocks","Small cap","$1,234,362,408","78,721","Analyze"
"NMFC","New Mountain Finance Corp","Financials","US Equity","BDCs","Small cap","$1,201,150,609","535,659","Analyze"
"NOAH","Noah Holdings ADRs","Financials","US Equity","ADRs","Small cap","$1,118,095,125","72,305","Analyze"
"SII","Sprott Inc.","Financials","US Equity","Common stocks","Small cap","$939,099,839","77,205","Analyze"
"BSIG","Brightsphere Investment Group","Financials","US Equity","Common stocks","Small cap","$936,399,867","163,183","Analyze"
"AINV","Apollo Investment Corp","Financials","US Equity","BDCs","Small cap","$867,030,501","483,796","Analyze"
"BBDC","Barings BDC Inc.","Financials","US Equity","BDCs","Small cap","$827,716,993","742,496","Analyze"
"SLRC","Solar Capital Ltd","Financials","US Equity","BDCs","Small cap","$793,224,378","294,194","Analyze"
"PAX","Patria Investments Ltd","Financials","US Equity","Common stocks","Small cap","$788,216,175","177,545","Analyze"
"WETF","Wisdomtree Investments Inc","Financials","US Equity","Common stocks","Small cap","$771,036,842","1,013,153","Analyze"
"BCSF","Bain Capital Specialty Finance, Inc.","Financials","US Equity","BDCs","Small cap","$768,290,954","211,079","Analyze"
"CGBD","TCG BDC","Financials","US Equity","BDCs","Small cap","$689,638,052","373,114","Analyze"
"CSWC","Capital Southwest Corp","Financials","US Equity","BDCs","Small cap","$589,922,710","308,092","Analyze"
"TCPC","TCP Capital Corp","Financials","US Equity","BDCs","Small cap","$562,075,479","472,399","Analyze"
"CION","CION Investment Corporation","Financials","US Equity","BDCs","Small cap","$524,867,389","235,180","Analyze"
"PFLT","PennantPark Floating Rate Capital Ltd","Financials","US Equity","BDCs","Small cap","$508,244,967","375,609","Analyze"
"DHIL","Diamond Hill Investment Group Inc","Financials","US Equity","Common stocks","Small cap","$495,972,696","13,781","Analyze"
"TRIN","Trinity Capital Inc.","Financials","US Equity","BDCs","Small cap","$463,060,456","515,701","Analyze"
"FDUS","Fidus Investment Corp","Financials","US Equity","BDCs","Small cap","$456,983,405","150,441","Analyze"
"GAIN","Gladstone Investment Corp","Financials","US Equity","BDCs","Small cap","$429,902,982","203,463","Analyze"
"CCAP","Crescent Capital BDC, Inc.","Financials","US Equity","BDCs","Small cap","$415,126,118","124,755","Analyze"
"PUYI","Puyi Inc. ADRs","Financials","US Equity","ADRs","Small cap","$402,298,889","3,719","Analyze"
"TPVG","Triplepoint Venture Growth BDC Corp","Financials","US Equity","BDCs","Small cap","$400,846,876","416,853","Analyze"
"PX","P10, Inc.","Financials","US Equity","Common stocks","Small cap","$392,749,594","263,331","Analyze"
"VINP","Vinci Partners Investments Ltd.","Financials","US Equity","Common stocks","Small cap","$335,182,278","33,844","Analyze"
"PNNT","PennantPark Investment Corp","Financials","US Equity","BDCs","Small cap","$331,992,705","388,889","Analyze"
"GLAD","Gladstone Capital Corp","Financials","US Equity","BDCs","Small cap","$328,628,007","127,343","Analyze"
"MSB","Mesabi Trust","Materials","US Equity","Royalty trusts","Small cap","$319,997,044","43,961","Analyze"
"HRZN","Horizon Technology Finance Corp","Financials","US Equity","BDCs","Small cap","$319,454,101","347,488","Analyze"
"GCMG","GCM Grosvenor Inc. - Class A","Financials","US Equity","Common stocks","Small cap","$312,504,182","302,855","Analyze"
"NEWT","Newtek Business Services Corp","Financials","US Equity","BDCs","Micro cap","$293,088,795","760,486","Analyze"
"WHF","WhiteHorse Finance Inc","Financials","US Equity","BDCs","Micro cap","$284,495,397","77,648","Analyze"
"SAR","Saratoga Investment","Financials","US Equity","BDCs","Micro cap","$283,231,710","70,891","Analyze"
"SCM","Stellus Capital Investment Corp","Financials","US Equity","BDCs","Micro cap","$273,056,712","151,685","Analyze"
"MN","Manning And Napier Inc Class A","Financials","US Equity","Common stocks","Micro cap","$245,747,666","423,573","Analyze"
"BKCC","BlackRock Capital Investment Corporation","Financials","US Equity","BDCs","Micro cap","$239,487,293","263,943","Analyze"
"SWKH","SWK Holdings Corporation","Financials","US Equity","Common stocks","Micro cap","$228,202,212","10,212","Analyze"
"SCU","Sculptor Capital Management, Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$211,996,633","183,765","Analyze"
"PTMN","Portman Ridge Finance Corporation","Financials","US Equity","BDCs","Micro cap","$198,385,652","22,719","Analyze"
"HYW","Hywin Holdings Ltd. ADRs","Financials","US Equity","ADRs","Micro cap","$171,640,000","22,228","Analyze"
"PZN","Pzena Investment Management Inc Class A","Financials","US Equity","Common stocks","Micro cap","$161,506,829","1,482,112","Analyze"
"SAMG","Silvercrest Asset Management Group","Financials","US Equity","Common stocks","Micro cap","$159,836,295","35,953","Analyze"
"OXSQ","Oxford Square Capital Corp","Financials","US Equity","BDCs","Micro cap","$151,938,419","161,886","Analyze"
"FCRD","First Eagle Alternative Capital BDC, Inc.","Financials","US Equity","BDCs","Micro cap","$145,720,276","193,234","Analyze"
"OFS","OFS Capital Corp","Financials","US Equity","BDCs","Micro cap","$134,516,703","53,943","Analyze"
"AAMC","Altisource Asset Management Corp","Real Estate","US Equity","Common stocks","Micro cap","$104,677,375","18,026","Analyze"
"PFX","PhenixFIN Corporation","Financials","US Equity","BDCs","Micro cap","$75,945,447","2,327","Analyze"
"MGLD","The Marygold Companies, Inc.","Financials","US Equity","Common stocks","Micro cap","$68,921,053","8,330","Analyze"
"GECC","Great Elm Capital Corp","Financials","US Equity","BDCs","Micro cap","$67,657,426","44,640","Analyze"
"HNNA","Hennessy Advisors Inc","Financials","US Equity","Common stocks","Micro cap","$59,000,362","7,134","Analyze"
"SSIC","Silver Spike Investment Corp.","Financials","US Equity","BDCs","Micro cap","$56,429,222","1,886","Analyze"
"LRFC","Logan Ridge Finance Corporation","Financials","US Equity","BDCs","Micro cap","$56,254,661","6,953","Analyze"
"TURN","180 Degree Capital","Financials","US Equity","BDCs","Micro cap","$51,557,885","17,012","Analyze"
"ICMB","Investcorp Credit Management BDC, Inc.","Financials","US Equity","BDCs","Micro cap","$50,652,951","35,313","Analyze"
"AINC","Ashford Inc","Financials","US Equity","Common stocks","Micro cap","$39,421,221","5,126","Analyze"
"DXR","Daxor Corp","Health Care","US Equity","Common stocks","Micro cap","$38,523,525","24,416","Analyze"
"GROW","US Global Investors Inc Class A","Financials","US Equity","Common stocks","Micro cap","$36,608,877","38,062","Analyze"
"RAND","Rand Capital","Financials","US Equity","BDCs","Micro cap","$35,734,236","872","Analyze"
"SFE","Safeguard Scientifics Inc","Financials","US Equity","Common stocks","Micro cap","$28,632,155","35,634","Analyze"
"MTR","Mesa Royalty Trust","Financials","US Equity","Royalty trusts","Micro cap","$27,525,038","15,548","Analyze"
"EQS","Equus Total Return","Financials","US Equity","BDCs","Micro cap","$20,412,400","9,291","Analyze"
"JP","Jupai Holdings Limited ADRs","Financials","US Equity","ADRs","Micro cap","$12,100,012","78,240","Analyze"
"LGHL","Lion Group Holding Ltd. ADRs","Financials","US Equity","ADRs","Micro cap","$11,391,678","460,369","Analyze"
"PHCF","Puhui Wealth Investment Management Co., Ltd.","Financials","US Equity","Common stocks","Micro cap","$7,375,032","2,195","Analyze"
"SVVC","Firsthand Technology Value Fund","Financials","US Equity","BDCs","Micro cap","$6,961,297","7,043","Analyze"
