,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1016,1017,1018,1019,1020,1021,1023,1024,1026,1027,1028,1029,1030,1031,1033,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1049,1050,1051,1052,1053,1054,1055,1056,1059,1060,1061,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1087,1089,1090,1092,1093,1094,1096,1097,1098,1099,1100,1102,1103,1104,1105,1106,1107,1108,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1137,1138,1139,1141,1143,1145,1147
20160315,1877982,1343940,48301,11715378,61217,3099954,301720,10034502,8329261,302291,3328530,9073442,32628345,772027,4915656,5348,118534888,30402853,20957,1347200,2732125,1371335,27880372,14821913,7380067,661348,1266053,47063395,15948978,8775287,3768102,22384069,7714212,1108554,2975335,5978509,9408064,150313,752967,25016650,1945751,622015,3223693,544476,2077854,1228946,78056,865136,2640286,3402697,368116,2964293,9953527,201682,365291,3788,1405705,595747,138016,4507521,33603210,22690689,5115086,4145902,81020,1546532,2534246,1776926,9452282,1266821,7792118,175790,2208271,3780682,2076208,844235,1582450,1712943,939094,7270271,8652,145539,2138201,485328,93184,7421754,349098,27073,384749,164918,358974,19939,89974,3400339,457373,3069989,2654679,386397,4676072,22748301,4323863,306712,17832393,107541420,13948741,38336213,6941115,3142282,1298646,1512543,16235191,4305700,3526102,9484489,39688,278821,511497,10793221,1690873,175252,31178,241470,1362823
20160316,1641877,1294889,104907,11627917,60852,2605388,239909,8304915,9137582,368345,3690048,9101860,41638298,1587080,5593764,1378,93024843,47803016,18322,1359903,3087696,1526844,27855077,13994615,10255510,484772,926864,45151766,13930240,8132055,3780171,24694009,6560648,1171880,3418629,5292654,9758090,95509,847278,37994136,2171348,610689,3079455,555936,1532545,2186888,52505,1105540,2463057,3707447,434129,3484940,10861250,182939,259934,3307,1394558,577756,196881,4858747,22117491,35076316,6593182,3496210,94243,2495855,1712875,1581695,8279047,1376458,6740446,166149,1417842,3717914,2843768,699583,1445659,1211111,1020098,7202955,6161,127876,3336130,555134,142538,5691194,241432,31717,508023,121945,461275,5075,147471,2523402,478873,3225871,2186382,403957,8772722,23362754,3955099,257374,21972945,128288290,15545773,48472644,9260583,2438548,1467101,1330501,17839411,3156960,4406120,10118786,72814,339632,412273,13829602,1702145,239537,37644,248123,914386
20160317,2193039,1636462,43728,15200066,56741,2803251,237683,8030413,11221167,960238,3968105,9284167,46686065,1096246,6797032,2962,119556719,35149905,4223,1925523,3890372,952133,40415212,12777170,27304170,632228,1283233,41818916,17586463,8748047,3740341,24755930,9749440,929640,4578144,6451494,12484345,144512,882468,34685483,2725265,1116853,3799028,577371,1428807,2007742,64154,1234002,2270781,2645786,456562,3618511,9252683,165027,329492,8930,1725260,595897,190977,5411032,23297160,28755399,6257131,4933716,176837,1301511,2263079,2808302,11569202,1544847,9430339,245295,1484745,4287658,2813033,976898,2264240,1920281,907603,9479753,13801,148469,4059274,540698,193564,6977810,258083,24895,705512,124679,603349,15482,138992,5224764,524799,4216682,3185474,585774,6358446,21017459,4094336,242336,21383950,130757555,17682556,49365960,9075944,3857929,1690143,1461670,27649023,4581098,4293586,10354892,26770,355546,425368,22241198,2968832,192326,59164,315762,1492448
20160318,3378270,2594327,80338,24407712,80277,4759909,325468,14883457,12787559,348121,4965486,15628148,83549606,3432311,9253147,7116,192195306,42068300,15140,2413470,5840459,1228549,59101192,30511939,21623868,907562,1837483,50920353,38148382,15190402,7883831,35661035,12972783,2319098,4579441,7621778,17186528,372510,2103009,47800032,8203157,1059517,8672933,959299,2257169,2188234,142367,1808872,4380049,4624152,734186,4832100,14751922,644037,381624,25359,4544019,1812238,472780,8908392,37610849,42881531,13611664,13925764,373465,1572279,6404454,3013196,11665895,1988950,11391310,864042,1341165,6269013,4306961,1595020,2614605,3946333,4458549,15047042,19044,400966,8641061,1372481,315100,14129733,541240,150169,711057,184143,654387,28646,506180,6569075,5279204,4722498,5293038,1017298,9838739,28404709,5496201,424481,30584803,227130446,26795915,102670846,10557726,5543686,3169202,2464657,20754544,7175240,6529520,13832159,107925,537658,684977,19049155,4860906,580546,54499,1200005,2435150
20160321,2256823,1384640,63743,10855777,17344,2578306,298195,9888543,7516731,161953,5413367,7201735,34773265,1094281,5762394,1078,115139140,35231398,4698,1416783,2766838,753479,33775618,12597555,12197193,410393,1079241,39409932,19804592,7645564,3635852,20576452,7614527,2343770,3091271,6379999,6900763,150997,1086906,23461294,2130816,839571,4594305,522413,1723348,1457373,67264,707446,2186684,3061510,643571,2872536,9220243,274188,194363,15415,1481399,449897,158889,4869782,18729145,32931916,4987380,13867975,149009,851124,2031012,1826539,6635329,1053409,7584844,171301,1284389,3660766,2238418,530707,1481189,1478596,735015,7719559,4569,228585,2778756,1117981,175677,5220631,272392,25947,699577,72570,346655,13765,142150,4718529,624878,2377098,2193517,624841,4417272,18698090,3820156,349999,20576877,107425709,12848403,42338959,5858060,4368007,1566375,1178979,16341795,3332202,2707365,9004332,45048,409154,265516,11533889,2000801,196007,31038,265857,1026600
20160322,1368411,1645219,16548,13788870,72767,1806824,506483,13858390,6907280,134810,4436593,7722955,32858916,1126259,4701051,5095,107741117,41867512,8434,2008954,2970717,717962,42252611,15150527,16043734,307727,1226380,36346696,16965086,8976669,4117653,21282331,5955699,1116097,3087214,7977223,8923480,111977,948979,23541038,1495210,992267,3042484,475379,1403608,1107493,71781,636851,1875051,2659460,410096,3269870,10412879,132543,404645,4706,976143,403440,119390,3548025,17250491,21622109,4321644,7394349,89000,801158,1756025,1704249,6135692,1086241,7606759,133313,1146069,2622598,2309991,624146,1353032,1013228,1189925,6518116,7369,328402,2893078,499158,155988,5232852,312251,33572,397845,71645,491514,13537,154428,4023975,672904,2406351,2101686,286568,6167936,19265205,4149810,303761,14230450,95881616,11776785,43562439,6513657,2666700,3551207,1560765,33620373,3169539,2179878,8316685,38515,177067,669931,12749050,1522911,149573,14859,195372,1046729
20160323,1399379,1278958,27268,22828528,58433,3169890,325362,7473798,7410755,210530,5072075,8985904,32662472,590806,4455923,737,111351872,37183757,2474,1310785,3389779,851508,30281234,15213461,15619173,392321,1061629,30744284,14822689,7638447,3762122,25770881,5347757,1048514,5219113,8140808,8677074,186728,840119,24131581,1802320,1213191,3041485,545207,2063496,1287750,80384,892676,1935811,3412080,353604,2477279,10073823,225993,204385,13773,1285774,420605,209597,3360928,21469366,22524045,5034698,7238856,86168,785291,1502741,1871314,6373951,1099099,8224425,216821,1211399,3157214,2760495,951227,1550046,1561079,1019699,5716784,7975,144607,2262748,455537,211149,6776579,324776,31131,366381,71582,474473,7392,85449,3999896,623649,2743629,1824792,271215,3968816,16500226,4374182,360596,20909155,112160763,13911004,37981018,9498593,4046720,2505281,1817003,25484377,3502803,4048866,8099347,36739,407646,341262,8581712,1791740,222326,21495,254612,1138835
20160324,1322442,2930976,72973,20339408,24022,2088400,279634,7295976,7444552,121873,5002387,7148494,31870014,651993,4437482,4408,84989825,27708038,40238,1278235,3343689,1290016,26606830,17743132,10398503,392631,974942,29199299,22295912,7351427,4539048,22408624,3808578,1023914,2803055,6049616,7967912,159290,815546,29188114,1747249,1158987,3144310,368530,2270500,1380950,62877,575018,1624060,3023641,261700,2118940,9823568,203638,292739,11832,3072514,460758,124242,3202346,18988367,28585364,5998865,5684208,104657,618188,1164766,1511426,6406870,1523674,7149357,143070,1009673,3611578,2863178,857740,1590324,1185706,544105,6506740,39214,167956,2060447,319060,194963,4554504,234491,37278,567871,41597,785929,16073,42081,2943765,841883,2912137,2647086,362422,4603135,15903145,3665961,127603,21040750,89664093,11909510,35333802,6940223,3383321,2105602,1244003,33925169,3384961,3354370,11373641,100518,303362,424398,7348699,1644880,125131,77355,290440,1200185
20160328,1005913,1963143,19729,15728608,51531,1630198,305778,7472852,7810478,138654,4025880,6575445,30026256,659253,4702563,932,90438684,23634520,10284,1130226,1991050,647812,22696462,10917675,12719114,356924,1111306,27012300,12223552,6271506,4166355,15433807,4701097,905402,2075076,5137041,6472457,130035,776144,25226067,1698582,2715738,1691804,372710,2137252,1019793,55832,582250,1345385,3926344,305472,2110002,7116207,155636,212901,13168,1139486,414271,134010,3877616,15805580,20054864,4964878,6927938,84628,456421,1413440,1446189,5634735,1176219,9327338,116516,2036606,3143177,2181244,876319,1503747,875431,637967,7111179,16092,178888,2000395,333986,354868,5976961,256468,21544,508977,74298,714816,19371,57541,3034335,442006,2400897,3381261,378025,4591770,16231781,2243450,248155,11035414,83563510,10741682,31150512,6311891,2446982,3919327,1698375,23682075,4034916,2048392,6426032,51335,260429,401609,7146005,2224803,167443,20382,199781,865885
20160329,1419860,2140068,33777,13988478,46494,2533217,294304,9428397,8730448,192514,4109592,8762361,46663677,1160839,4280113,6902,91658391,29401757,47356,1783555,2905711,905814,30463504,12847237,9566446,389354,1169400,39221337,15709657,8751100,3624714,17011025,6440809,1013703,7436380,9222876,11237309,144199,1179088,35510055,2194222,1220419,2599807,572629,2738234,1743409,112997,770032,1716305,4023299,485309,2233691,10935034,215702,323876,8106,1442249,635343,166613,4417553,22677568,35627745,5569369,5069545,135035,954864,1683323,1887926,7274629,819143,58075620,166271,1499906,3247118,2844567,1452879,1705660,1206475,523224,7691467,25437,198212,2950306,449283,222241,6449756,344761,20119,504363,87030,712311,14042,71501,3897852,808694,4036458,3110398,438062,6109106,21268043,6081764,272609,19464151,127187225,14588024,43092412,6458831,2331334,7182001,1778107,31825729,4831475,4187311,11095389,38285,295748,392521,9697118,2485745,269239,54149,360891,823064
20160330,1559374,1488986,38104,13047263,64302,2474618,261488,16074303,8972830,116763,4103143,8827539,34186050,787176,5384269,2939,107940458,34949991,12059,1183796,3187356,563614,36234872,18215546,10409759,413650,749896,52332388,16823606,8308707,5665487,14817208,5205189,1111584,2921029,5375429,12314465,105450,959960,30374425,1790762,942232,2390798,512996,1240295,1319428,84119,763225,1907507,6055800,546624,2800926,11127895,138497,242082,4723,1303102,391195,125105,3739341,22107955,29049213,5889000,2653949,85150,542928,1412818,1941019,6777099,948098,10447699,97173,1356827,3903199,3467645,1504413,1295416,1090156,594905,7489391,26197,127703,2986118,500762,153825,6862202,426324,20072,524962,113574,361455,18157,59775,2804122,866191,4069198,2253482,357012,5077779,20783330,3721862,171690,22158090,126218612,13764884,51716311,6543827,2164501,4204841,1843241,19073556,7129120,2960929,9957637,29175,322315,262265,8829770,2470331,202724,24308,259100,1346147
20160331,2093935,1464559,83467,12734754,46159,2082367,306144,9319392,10579034,269650,8121697,9817570,39865352,847087,6282615,6710,112366613,30874569,28112,1195988,2597559,649516,30037035,12955786,11961019,461440,1539494,31131234,17681512,9833134,5315908,23300179,6645248,1148914,2567522,5331052,11112741,130370,1707322,26467776,2274628,1116215,3089276,762615,2845338,1601976,90425,590760,1935220,3398079,323862,2513362,10531082,270114,409268,15338,1944922,516553,202884,3929030,20594570,27801012,7100648,4715757,210862,951937,2061894,1753668,7085057,1221032,9652786,144360,1139950,4606166,3220054,919222,1638241,1450847,495300,9166721,15233,297317,3972419,582262,228327,10095537,391501,20496,756172,110458,402676,36728,118245,4783774,633297,4383194,1850595,344596,5343606,20801502,3453927,906812,24416901,137099475,18795638,51650289,5549066,3511274,4740409,1586778,18889006,6138701,2870250,11039600,16164,302453,549447,9660383,2511816,551681,65331,348366,1396688
20160401,2386163,1612484,28934,21388012,57977,1523253,350625,10676121,9502440,159790,16163153,10639706,37607218,737801,5359442,4666,101385347,63819089,18675,1113232,4000714,883400,36586986,13106427,9123638,410997,1356125,30290759,15981154,9903433,4167665,21718980,5736662,912442,2065589,5607571,8571585,92238,754340,34429210,2265706,1339810,2598300,646616,1434097,1222330,72761,607055,2334512,3712117,413174,3508308,7950949,166691,306127,13128,1509634,470935,205507,4258966,20446658,27218280,6362238,18616513,94385,1753983,1463815,2111568,10125001,1193303,7905978,82727,1313437,4967683,2758865,663855,1485978,1000857,582166,7691316,22395,551345,6714096,374819,180865,11324474,468913,19512,362823,95857,481565,20198,59299,4099388,796806,16816404,2323553,322154,5959337,22766596,3054484,338023,19642607,112566226,16371252,42924883,6277637,2539570,2517718,1408896,19030646,4662877,3790529,12953301,25924,521213,333736,7122504,2046292,296756,81525,250168,2485415
20160404,1606495,1267440,77709,20478256,50251,2724954,337307,9623324,7978325,148654,13468343,9304162,34364255,621720,5176081,5627,116180457,27908963,8346,1868283,2861445,775224,32107344,10414687,8793371,528790,1071486,43277422,12076386,9044587,4049737,18808284,6229218,1005861,1872310,3989967,7878098,123682,986124,24994900,1933911,599605,2266883,560257,1336167,1266018,68749,617334,1707970,4037500,323035,3605427,9455956,171131,386425,8247,1175157,351575,149640,3954356,43476645,24781560,5426824,5715802,83862,631425,1199463,1897289,9601587,750670,7737687,201864,1584585,4283060,2507104,1266331,1563191,1529782,520775,8477268,19855,79891,5295678,376275,139599,19696900,270744,23448,397278,69778,405828,55886,17391,3543934,510648,4848200,1925537,340527,5500930,14665735,2583534,335240,15207208,96760945,14608020,33537161,9557180,1989597,2667119,1670498,13371823,4078905,3498427,11334109,15598,370469,610748,7633245,2309103,257951,141025,246866,2096772
20160405,1611998,1487598,5533759,15375008,65290,1340297,347720,10221876,7748657,245717,10015951,10534869,41026896,641157,5364235,9896,91905660,50852869,5940,1218159,5046096,930946,42220963,15411476,10282031,419714,952703,31119804,13087535,8117975,4854621,20046655,5867215,1239043,2472758,3446585,9429495,109851,815557,25876482,2567693,563038,2852637,481826,1766328,2177438,61953,916202,2270158,5392245,313312,3972705,7725442,163957,356682,10239,1392335,497007,175928,3665186,29434640,27331527,5859853,5991807,88721,887726,944988,1882145,7087432,1460272,7900001,198914,1211124,3157676,2628332,833039,1896013,1413516,478053,7235374,12621,137109,9578278,503550,171723,9476668,351349,23774,325545,115363,393586,77982,46371,3656345,734155,5144881,2336162,258238,6281081,19061478,2691660,235143,16045556,118565004,14678825,35668307,12851964,2444433,2306006,1298768,37422595,4874372,4584158,11500854,34700,258436,473149,10171301,2675648,247584,71109,203754,1434858
20160406,1566176,1093690,1144449,13443501,46790,2320544,343060,8994318,7592851,142719,11808316,9121897,40206496,530957,5289044,5562,122328131,48370811,11395,1774955,5893032,806763,35886578,15288110,9090911,430037,956734,32930525,11856954,9572487,3921394,25540906,8904015,990902,2195762,4860819,7069372,100522,741721,27161688,2377636,902496,2442388,379785,1520716,1450325,76748,927978,1663053,3289464,388980,4130787,8232875,157434,480555,7584,1264955,286082,125480,3254095,43701855,35742068,6080729,3584376,130495,918377,1303277,1704608,7018139,946279,7771133,163729,1030895,3160159,2719560,752331,1168068,1588148,542654,6620007,13197,75541,8123946,484058,103998,10544564,526045,22692,335300,78334,235118,69506,48283,2338648,827265,4620284,1729523,1506478,9002702,16241777,2715684,392210,16605016,108254724,12785960,37820684,9998582,2239799,2527023,1337461,20184019,5028779,3449804,9021762,30930,277809,460440,7785022,2949173,171388,54844,183892,1080484
20160407,2471596,1886020,336768,17534990,33137,3346168,284866,11606611,7620266,429262,8968309,11137590,51836714,653173,7546809,6849,120292019,86581969,24802,2338095,4628325,1017212,28008361,15694022,7584871,651170,1363263,37949838,17624124,11403685,9707878,25373875,5971291,1354114,2218991,5689460,9924493,167133,907419,28861161,1855130,711493,2534289,711654,1850661,2262248,72714,938750,2341413,3134941,543210,3271527,12430247,168808,482780,24946,1662177,834640,250784,5574315,26344138,32759510,5629354,4312498,224661,1477930,1135621,1825671,7293017,1222231,5829673,256979,1160464,3093952,3931732,772415,1135070,1375225,609361,7505295,10540,91881,5877502,300098,244763,9124325,278819,15541,493370,77081,292722,11546,30886,2373811,609340,3907155,3210978,683996,15199348,18451968,2732516,191037,17845511,110061790,15332611,36916649,8085196,2551540,1831446,1399997,30575236,5284697,3307627,15682647,26865,269832,363323,8349910,3702972,278938,43423,230669,989236
20160408,1535798,4674647,191767,11794377,37291,1391683,391999,10833149,6768900,183230,7473436,7672085,32542800,879457,7185092,2299,104110020,62377136,30507,1881281,3083563,745164,24389022,11530971,8860091,481437,1036572,28832732,25530765,6988553,4602842,21574710,4668473,914678,2518838,4476995,7970731,135895,638262,20085368,1692145,789174,7287669,447443,2159013,1235268,32043,685205,2298427,2763904,228598,2719309,7290697,133526,238793,6768,1068156,396648,120366,3162976,22442963,17554112,5584430,9541772,197088,786205,1877413,1129929,5762971,779506,6881399,114921,1089420,3443172,3933178,627876,1475392,1412545,551637,6015129,15809,95387,4269442,747836,93920,9593657,441922,11996,574685,107157,351460,47186,48825,2144651,535499,4395325,2311355,417874,8521475,14366916,2429413,227790,14148824,88441785,14107945,37054604,7492906,1980508,2400204,1121568,17152448,2972902,2545539,9661379,20540,270905,414433,9988430,2180937,127151,23575,145674,1008708
20160411,1692528,1751855,138947,15443621,40499,2196698,243480,11463017,7138965,187500,9281861,7107847,35365350,722025,6283827,3695,85839022,65779037,6155,1626197,2896500,834276,28147040,16331978,6701813,405507,945713,35267259,13111439,6924890,4269067,16767896,4873045,657970,2219918,5168057,7275365,122443,864640,20791093,2300719,705703,5465790,481491,1375762,910138,51479,1119341,2105857,3093725,287944,4053788,9014722,105208,412398,8311,1075419,756102,178658,4791717,18312592,22561461,6028957,6913938,157798,1006948,3330854,1506460,8500821,1061624,6051043,123522,1409814,4212227,2797462,680310,1397387,3115276,596634,7216409,45098,133892,3197775,808843,100929,12177951,440782,22064,393352,139126,166890,45941,33266,4044706,580901,4366286,4624844,477393,5233555,18534602,2640040,390409,20092990,96074813,13051122,35666917,6186126,6104148,3631708,1267833,14781618,3966043,5419580,8624928,29216,266277,400395,9713658,1934970,152990,35628,217227,1015201
20160412,1857249,1698583,176961,15001611,28969,1933443,303551,8980176,7075376,217876,5859716,8636909,37080079,669471,4840315,472,95395163,56160959,32937,1821586,2799106,2038365,39642288,12533568,5700208,456299,858208,32554636,17426411,7762416,5019568,62749961,5394566,719011,3215963,5434664,9401310,107344,1213273,26803448,2266771,632173,5247191,419980,1339615,2054668,73319,726700,2044380,3498845,231769,8283136,13750447,136183,617505,2261,1252097,525625,210143,3710148,23561255,24542650,6480981,3900698,136299,677635,2699779,1414584,6790045,1299379,5376182,114016,1454439,5918382,3289769,934285,1944998,2721411,1107999,6152625,13726,80287,3864974,603689,104777,11141117,317939,28781,297175,89821,358652,33910,66382,2595714,556332,6651880,3940111,391634,5235828,27449630,2258765,165352,15026199,103868756,17021461,45972603,5993168,3344401,5374122,1336908,14775890,4297334,3722642,9039577,58906,472882,276849,9869021,1806779,205742,56418,244610,1216283
